Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Overall rank: 4107 Sel Score: 0.66 CDE: 15.2102 p value: 4.371e-02 RTime: 38.095,,(no adduct),400.4742,4,28,48
Overall rank: 4355 Sel Score: 0.64 CDE: 15.158 p value: 5.709e-02 RTime: 38.275,,(no adduct),452.4811,4,28,48
Overall rank: 4097 Sel Score: 0.64 CDE: 15.2968 p value: 9.943e-02 RTime: 38.598,,(no adduct),460.9766,2,28,48
Overall rank: 4490 Sel Score: 0.63 CDE: 15.124 p value: 1.269e-01 RTime: 38.013,,(no adduct),445.9901,2,28,48
Overall rank: 3817 Sel Score: 0.62 CDE: 15.5206 p value: 4.851e-02 RTime: 38.637,,(no adduct),431.7301,2,28,48
Overall rank: 5611 Sel Score: 0.57 CDE: 13.5588 p value: 8.783e-02 RTime: 38.076,,(no adduct),374.7948,5,28,48
Overall rank: 3533 Sel Score: 0.7 CDE: 15.2173 p value: 9.643e-02 RTime: 39.244,,(no adduct),467.2344,2,29,49
Overall rank: 3510 Sel Score: 0.69 CDE: 15.2804 p value: 2.466e-02 RTime: 39.202,,(no adduct),390.9678,2,29,49
Overall rank: 4034 Sel Score: 0.68 CDE: 15.071 p value: 5.672e-02 RTime: 39.091,,(no adduct),412.2049,4,29,49
Overall rank: 3792 Sel Score: 0.68 CDE: 15.2311 p value: 1.154e-01 RTime: 39.611,,(no adduct),436.4715,4,29,49
Overall rank: 3973 Sel Score: 0.67 CDE: 15.1901 p value: 2.443e-02 RTime: 39.669,,(no adduct),433.989,2,29,49
Overall rank: 4085 Sel Score: 0.67 CDE: 15.1628 p value: 6.427e-02 RTime: 39.49,,(no adduct),453.7342,2,29,49
Overall rank: 4047 Sel Score: 0.67 CDE: 15.1841 p value: 7.053e-02 RTime: 39.626,,(no adduct),434.4748,4,29,49
Overall rank: 4390 Sel Score: 0.64 CDE: 15.1228 p value: 5.991e-02 RTime: 39.419,,(no adduct),440.5012,2,29,49
Overall rank: 3606 Sel Score: 0.64 CDE: 15.5764 p value: 2.711e-02 RTime: 39.641,,(no adduct),454.7298,2,29,49
Overall rank: 4433 Sel Score: 0.62 CDE: 15.1933 p value: 8.877e-02 RTime: 39.298,,(no adduct),436.9986,2,29,49
Overall rank: 3656 Sel Score: 0.73 CDE: 14.7957 p value: 2.544e-02 RTime: 40.476,,(no adduct),358.8012,5,30,50
Overall rank: 3372 Sel Score: 0.73 CDE: 15.0594 p value: 1.142e-01 RTime: 40.456,,(no adduct),391.4663,2,30,50
Overall rank: 3886 Sel Score: 0.71 CDE: 14.7946 p value: 5.775e-02 RTime: 40.033,,(no adduct),408.222,2,30,50
Overall rank: 3214 Sel Score: 0.71 CDE: 15.3314 p value: 8.028e-02 RTime: 40.389,,(no adduct),426.494,2,30,50
Overall rank: 4185 Sel Score: 0.68 CDE: 14.9579 p value: 1.113e-02 RTime: 40.698,,(no adduct),398.7147,2,30,50
Overall rank: 4003 Sel Score: 0.67 CDE: 15.1961 p value: 1.549e-03 RTime: 40.034,,(no adduct),434.4947,4,30,50
Overall rank: 3837 Sel Score: 0.67 CDE: 15.2981 p value: 7.232e-02 RTime: 40.033,,(no adduct),460.4824,2,30,50
Overall rank: 4575 Sel Score: 0.65 CDE: 14.9476 p value: 1.131e-02 RTime: 40.519,,(no adduct),449.239,2,30,50
Overall rank: 3444 Sel Score: 0.63 CDE: 15.7051 p value: 3.411e-02 RTime: 40.084,,(no adduct),450.7271,4,30,50
Overall rank: 3544 Sel Score: 0.61 CDE: 15.7066 p value: 3.726e-02 RTime: 40.181,,(no adduct),451.2435,4,30,50
Overall rank: 3778 Sel Score: 0.71 CDE: 14.9143 p value: 2.319e-02 RTime: 41.069,,(no adduct),437.9601,4,31,51
Overall rank: 4165 Sel Score: 0.67 CDE: 15.0948 p value: 6.097e-02 RTime: 41.348,,(no adduct),401.954,4,31,51
Overall rank: 3912 Sel Score: 0.67 CDE: 15.2482 p value: 8.617e-02 RTime: 41.207,,(no adduct),451.2369,4,31,51
Overall rank: 4902 Sel Score: 0.65 CDE: 14.5834 p value: 1.069e-01 RTime: 41.034,,(no adduct),463.9998,2,31,51
Overall rank: 3862 Sel Score: 0.65 CDE: 15.4015 p value: 3.673e-02 RTime: 41.109,,(no adduct),457.2383,2,31,51
Overall rank: 4521 Sel Score: 0.63 CDE: 15.0975 p value: 1.189e-01 RTime: 41.049,,(no adduct),445.7185,4,31,51
Overall rank: 3617 Sel Score: 0.63 CDE: 15.609 p value: 1.325e-01 RTime: 41.173,,(no adduct),425.2271,4,31,51
Overall rank: 4288 Sel Score: 0.62 CDE: 15.2664 p value: 3.728e-02 RTime: 41.968,,(no adduct),430.4725,2,31,51
Overall rank: 4435 Sel Score: 0.61 CDE: 15.2068 p value: 1.189e-01 RTime: 41.721,,(no adduct),457.994,4,31,51
Overall rank: 3828 Sel Score: 0.6 CDE: 15.5516 p value: 3.233e-02 RTime: 41.186,,(no adduct),447.2375,2,31,51
Overall rank: 3447 Sel Score: 0.75 CDE: 14.72 p value: 1.043e-01 RTime: 42.139,,(no adduct),388.1989,2,32,52
Overall rank: 3720 Sel Score: 0.72 CDE: 14.9252 p value: 8.845e-02 RTime: 42.166,,(no adduct),541.2729,3,32,52
Overall rank: 3721 Sel Score: 0.69 CDE: 15.1467 p value: 1.007e-01 RTime: 42.656,,(no adduct),446.0042,4,32,52
Overall rank: 3798 Sel Score: 0.67 CDE: 15.2801 p value: 6.582e-02 RTime: 42.231,,(no adduct),462.2356,2,32,52
Overall rank: 4089 Sel Score: 0.67 CDE: 15.126 p value: 1.136e-01 RTime: 42.154,,(no adduct),442.9965,2,32,52
Overall rank: 4724 Sel Score: 0.67 CDE: 14.6674 p value: 7.376e-02 RTime: 42.121,,(no adduct),414.7129,4,32,52
Overall rank: 3909 Sel Score: 0.66 CDE: 15.2879 p value: 7.718e-02 RTime: 42.394,,(no adduct),432.7489,2,32,52
Overall rank: 3323 Sel Score: 0.66 CDE: 15.6385 p value: 6.600e-02 RTime: 42.298,,(no adduct),453.2361,2,32,52
Overall rank: 3540 Sel Score: 0.65 CDE: 15.5754 p value: 5.533e-02 RTime: 42.839,,(no adduct),455.2413,2,32,52
Overall rank: 4481 Sel Score: 0.64 CDE: 15.087 p value: 1.004e-01 RTime: 42.841,,(no adduct),447.5053,2,32,52
Overall rank: 3835 Sel Score: 0.75 CDE: 14.067 p value: 4.058e-02 RTime: 43.989,,(no adduct),420.954,2,33,53
Overall rank: 3298 Sel Score: 0.72 CDE: 15.1264 p value: 6.073e-02 RTime: 43.468,,(no adduct),462.7256,2,33,53
Overall rank: 3506 Sel Score: 0.72 CDE: 15.0319 p value: 9.589e-02 RTime: 43.366,,(no adduct),427.234,4,33,53
Overall rank: 4044 Sel Score: 0.69 CDE: 14.9708 p value: 5.169e-03 RTime: 43.292,,(no adduct),407.9536,4,33,53
Overall rank: 3898 Sel Score: 0.69 CDE: 15.098 p value: 1.117e-01 RTime: 43.837,,(no adduct),405.4565,4,33,53
Overall rank: 3487 Sel Score: 0.68 CDE: 15.3905 p value: 6.636e-02 RTime: 43.352,,(no adduct),430.2231,2,33,53
Overall rank: 4238 Sel Score: 0.68 CDE: 14.9609 p value: 4.624e-02 RTime: 43.497,,(no adduct),445.9647,4,33,53
Overall rank: 4986 Sel Score: 0.65 CDE: 14.4837 p value: 6.775e-02 RTime: 43.312,,(no adduct),404.4509,2,33,53
Overall rank: 5026 Sel Score: 0.63 CDE: 14.622 p value: 1.145e-01 RTime: 43.334,,(no adduct),429.7517,2,33,53
Overall rank: 4863 Sel Score: 0.62 CDE: 14.8631 p value: 3.805e-02 RTime: 43.37,,(no adduct),465.2346,2,33,53
Overall rank: 3874 Sel Score: 0.71 CDE: 14.9051 p value: 9.746e-02 RTime: 44.605,,(no adduct),460.4861,2,34,54
Overall rank: 4602 Sel Score: 0.7 CDE: 14.0006 p value: 6.393e-02 RTime: 44.094,,(no adduct),419.9548,4,34,54
Overall rank: 3885 Sel Score: 0.68 CDE: 15.1975 p value: 1.331e-01 RTime: 44.439,,(no adduct),459.4817,4,34,54
Overall rank: 5054 Sel Score: 0.68 CDE: 12.4488 p value: 7.953e-02 RTime: 44.243,,(no adduct),451.2281,4,34,54
Overall rank: 4274 Sel Score: 0.65 CDE: 15.1581 p value: 1.615e-02 RTime: 44.698,,(no adduct),430.2112,2,34,54
Overall rank: 5156 Sel Score: 0.65 CDE: 14.248 p value: 1.264e-01 RTime: 44.63,,(no adduct),452.4824,2,34,54
Overall rank: 4432 Sel Score: 0.65 CDE: 15.0863 p value: 2.166e-02 RTime: 44.343,,(no adduct),461.4877,4,34,54
Overall rank: 5083 Sel Score: 0.63 CDE: 14.5502 p value: 2.521e-02 RTime: 44.38,,(no adduct),464.7404,4,34,54
Overall rank: 5556 Sel Score: 0.62 CDE: 12.5936 p value: 8.034e-03 RTime: 44.595,,(no adduct),409.2156,2,34,54
Overall rank: 4355 Sel Score: 0.6 CDE: 15.2653 p value: 1.038e-01 RTime: 44.434,,(no adduct),455.9788,4,34,54
Overall rank: 3393 Sel Score: 0.77 CDE: 14.466 p value: 2.636e-02 RTime: 45.544,,(no adduct),483.2487,2,35,55
Overall rank: 3562 Sel Score: 0.74 CDE: 14.7018 p value: 3.068e-02 RTime: 45.5,,(no adduct),405.7055,2,35,55
Overall rank: 3785 Sel Score: 0.71 CDE: 14.8964 p value: 1.198e-01 RTime: 45.459,,(no adduct),462.4842,4,35,55
Overall rank: 4118 Sel Score: 0.67 CDE: 15.115 p value: 1.229e-01 RTime: 45.029,,(no adduct),429.4743,2,35,55
Overall rank: 4530 Sel Score: 0.67 CDE: 14.7993 p value: 5.425e-03 RTime: 45.916,,(no adduct),473.9913,4,35,55
Overall rank: 3360 Sel Score: 0.65 CDE: 15.6377 p value: 8.434e-02 RTime: 45.973,,(no adduct),427.7507,2,35,55
Overall rank: 4120 Sel Score: 0.65 CDE: 15.2509 p value: 1.109e-01 RTime: 45.39,,(no adduct),433.7148,4,35,55
Overall rank: 4778 Sel Score: 0.65 CDE: 14.7958 p value: 7.988e-02 RTime: 45.526,,(no adduct),443.7217,4,35,55
Overall rank: 3382 Sel Score: 0.65 CDE: 15.6666 p value: 9.813e-02 RTime: 45.055,,(no adduct),441.9926,4,35,55
Overall rank: 4417 Sel Score: 0.63 CDE: 15.1419 p value: 3.043e-02 RTime: 45.041,,(no adduct),451.7237,2,35,55
Overall rank: 4576 Sel Score: 0.71 CDE: 13.613 p value: 2.500e-02 RTime: 46.18,,(no adduct),422.221,4,36,56
Overall rank: 4574 Sel Score: 0.7 CDE: 14.1119 p value: 2.568e-02 RTime: 46.444,,(no adduct),464.9852,2,36,56
Overall rank: 4256 Sel Score: 0.67 CDE: 15.0389 p value: 3.100e-02 RTime: 46.244,,(no adduct),450.4834,2,36,56
Overall rank: 4393 Sel Score: 0.67 CDE: 14.9406 p value: 4.188e-04 RTime: 46.226,,(no adduct),435.9684,2,36,56
Overall rank: 4176 Sel Score: 0.64 CDE: 15.24 p value: 1.118e-01 RTime: 46.428,,(no adduct),467.742,2,36,56
Overall rank: 4576 Sel Score: 0.64 CDE: 15.001 p value: 1.303e-01 RTime: 46.225,,(no adduct),422.2151,2,36,56
Overall rank: 4547 Sel Score: 0.63 CDE: 15.0648 p value: 6.787e-04 RTime: 46.739,,(no adduct),420.7111,4,36,56
Overall rank: 5331 Sel Score: 0.63 CDE: 14.1502 p value: 9.855e-02 RTime: 46.227,,(no adduct),414.204,2,36,56
Overall rank: 4644 Sel Score: 0.62 CDE: 15.0575 p value: 1.160e-01 RTime: 46.595,,(no adduct),556.6117,3,36,56
Overall rank: 4596 Sel Score: 0.6 CDE: 15.1345 p value: 6.118e-02 RTime: 46.2,,(no adduct),455.9908,2,36,56
Overall rank: 3899 Sel Score: 0.75 CDE: 13.646 p value: 1.148e-01 RTime: 47.021,,(no adduct),556.9425,3,37,57
Overall rank: 3824 Sel Score: 0.74 CDE: 14.3971 p value: 7.612e-02 RTime: 47.098,,(no adduct),409.216,2,37,57
Overall rank: 3988 Sel Score: 0.73 CDE: 14.2889 p value: 9.646e-02 RTime: 47.525,,(no adduct),448.2532,4,37,57
Overall rank: 3797 Sel Score: 0.72 CDE: 14.8611 p value: 6.267e-02 RTime: 47.266,,(no adduct),391.7102,4,37,57
Overall rank: 3511 Sel Score: 0.69 CDE: 15.2932 p value: 5.790e-02 RTime: 47.528,,(no adduct),418.2175,2,37,57
Overall rank: 4049 Sel Score: 0.67 CDE: 15.1569 p value: 6.749e-02 RTime: 47.152,,(no adduct),411.7202,4,37,57
Overall rank: 4107 Sel Score: 0.66 CDE: 15.201 p value: 1.542e-02 RTime: 47.948,,(no adduct),461.7341,4,37,57
Overall rank: 3547 Sel Score: 0.64 CDE: 15.5734 p value: 4.287e-02 RTime: 47.617,,(no adduct),447.7215,4,37,57
Overall rank: 5074 Sel Score: 0.63 CDE: 14.6426 p value: 6.296e-02 RTime: 47.408,,(no adduct),470.9862,2,37,57
Overall rank: 4161 Sel Score: 0.61 CDE: 15.3563 p value: 1.284e-01 RTime: 47.94,,(no adduct),432.7443,2,37,57
Overall rank: 3591 Sel Score: 0.76 CDE: 14.2319 p value: 8.432e-02 RTime: 48.227,,(no adduct),408.9851,2,38,58
Overall rank: 3697 Sel Score: 0.72 CDE: 14.9546 p value: 2.447e-02 RTime: 48.915,,(no adduct),431.4648,2,38,58
Overall rank: 4278 Sel Score: 0.7 CDE: 14.559 p value: 8.283e-02 RTime: 48.584,,(no adduct),444.4701,2,38,58
Overall rank: 3532 Sel Score: 0.69 CDE: 15.2574 p value: 9.187e-02 RTime: 48.456,,(no adduct),455.0037,4,38,58
Overall rank: 4456 Sel Score: 0.69 CDE: 14.6135 p value: 6.395e-02 RTime: 48.21,,(no adduct),415.7132,4,38,58
Overall rank: 4668 Sel Score: 0.68 CDE: 14.4883 p value: 1.326e-01 RTime: 48.143,,(no adduct),427.2519,2,38,58
Overall rank: 4295 Sel Score: 0.67 CDE: 14.9963 p value: 6.830e-02 RTime: 48.605,,(no adduct),449.4902,2,38,58
Overall rank: 4516 Sel Score: 0.66 CDE: 14.9122 p value: 1.867e-02 RTime: 48.664,,(no adduct),446.4935,4,38,58
Overall rank: 3579 Sel Score: 0.65 CDE: 15.547 p value: 6.867e-02 RTime: 48.453,,(no adduct),453.7431,4,38,58
Overall rank: 5151 Sel Score: 0.62 CDE: 14.5524 p value: 1.223e-01 RTime: 48.565,,(no adduct),404.4566,2,38,58
Overall rank: 4391 Sel Score: 0.71 CDE: 14.192 p value: 2.813e-02 RTime: 49.884,,(no adduct),404.7041,4,39,59
Overall rank: 4345 Sel Score: 0.69 CDE: 14.7705 p value: 1.120e-01 RTime: 49.214,,(no adduct),436.4786,4,39,59
Overall rank: 4880 Sel Score: 0.65 CDE: 14.6822 p value: 1.152e-01 RTime: 49.469,,(no adduct),405.4707,2,39,59
Overall rank: 4954 Sel Score: 0.65 CDE: 14.5934 p value: 1.057e-01 RTime: 49.193,,(no adduct),429.2202,4,39,59
Overall rank: 5207 Sel Score: 0.65 CDE: 14.11 p value: 7.701e-02 RTime: 49.584,,(no adduct),451.7291,2,39,59
Overall rank: 4052 Sel Score: 0.64 CDE: 15.3082 p value: 8.747e-02 RTime: 49.593,,(no adduct),466.2413,2,39,59
Overall rank: 4934 Sel Score: 0.62 CDE: 14.7949 p value: 3.633e-02 RTime: 49.426,,(no adduct),456.7282,4,39,59
Overall rank: 5094 Sel Score: 0.61 CDE: 14.7 p value: 1.068e-01 RTime: 49.759,,(no adduct),580.6173,3,39,59
Overall rank: 5579 Sel Score: 0.61 CDE: 12.9825 p value: 7.869e-02 RTime: 49.293,,(no adduct),437.9652,2,39,59
Overall rank: 4578 Sel Score: 0.59 CDE: 15.16 p value: 8.910e-02 RTime: 49.054,,(no adduct),561.9574,3,39,59
Overall rank: 3874 Sel Score: 0.75 CDE: 13.9312 p value: 1.404e-02 RTime: 50.685,,(no adduct),445.7375,2,40,60
Overall rank: 4367 Sel Score: 0.72 CDE: 13.3392 p value: 1.236e-01 RTime: 50.256,,(no adduct),444.9596,4,40,60
Overall rank: 3556 Sel Score: 0.7 CDE: 15.1699 p value: 4.228e-02 RTime: 50.698,,(no adduct),437.4737,4,40,60
Overall rank: 3932 Sel Score: 0.67 CDE: 15.1964 p value: 5.664e-02 RTime: 50.769,,(no adduct),423.7331,2,40,60
Overall rank: 3515 Sel Score: 0.67 CDE: 15.4318 p value: 8.676e-02 RTime: 50.999,,(no adduct),470.9884,2,40,60
Overall rank: 3956 Sel Score: 0.66 CDE: 15.2568 p value: 9.259e-02 RTime: 50.647,,(no adduct),413.2141,4,40,60
Overall rank: 3477 Sel Score: 0.66 CDE: 15.518 p value: 9.513e-02 RTime: 50.295,,(no adduct),459.9816,2,40,60
Overall rank: 3840 Sel Score: 0.66 CDE: 15.3378 p value: 9.392e-02 RTime: 50.706,,(no adduct),452.9917,4,40,60
Overall rank: 3324 Sel Score: 0.65 CDE: 15.6984 p value: 1.090e-01 RTime: 50.572,,(no adduct),435.9943,2,40,60
Overall rank: 3381 Sel Score: 0.64 CDE: 15.6874 p value: 9.242e-02 RTime: 50.4,,(no adduct),442.239,2,40,60
Overall rank: 4058 Sel Score: 0.74 CDE: 13.676 p value: 2.516e-02 RTime: 51.341,,(no adduct),430.977,2,41,61
Overall rank: 4168 Sel Score: 0.73 CDE: 13.5465 p value: 1.754e-02 RTime: 51.545,,(no adduct),460.2227,2,41,61
Overall rank: 4684 Sel Score: 0.68 CDE: 14.5179 p value: 2.116e-02 RTime: 51.706,,(no adduct),553.2729,3,41,61
Overall rank: 4402 Sel Score: 0.67 CDE: 14.9037 p value: 1.015e-01 RTime: 51.573,,(no adduct),569.95,3,41,61
Overall rank: 4948 Sel Score: 0.66 CDE: 14.3612 p value: 1.223e-02 RTime: 51.997,,(no adduct),457.7219,2,41,61
Overall rank: 4046 Sel Score: 0.64 CDE: 15.3058 p value: 7.907e-02 RTime: 51.248,,(no adduct),436.7191,2,41,61
Overall rank: 4750 Sel Score: 0.64 CDE: 14.8389 p value: 1.121e-01 RTime: 51.768,,(no adduct),432.7317,4,41,61
Overall rank: 4390 Sel Score: 0.63 CDE: 15.189 p value: 5.393e-02 RTime: 51.269,,(no adduct),400.47,2,41,61
Overall rank: 3991 Sel Score: 0.63 CDE: 15.4063 p value: 5.991e-03 RTime: 51.56,,(no adduct),471.2415,2,41,61
Overall rank: 3903 Sel Score: 0.61 CDE: 15.4874 p value: 5.556e-02 RTime: 51.701,,(no adduct),549.2752,3,41,61
Overall rank: 3768 Sel Score: 0.73 CDE: 14.6817 p value: 6.708e-02 RTime: 52.356,,(no adduct),418.7321,4,42,62
Overall rank: 3566 Sel Score: 0.69 CDE: 15.2307 p value: 1.223e-01 RTime: 52.478,,(no adduct),411.2116,4,42,62
Overall rank: 3858 Sel Score: 0.69 CDE: 15.1166 p value: 8.164e-02 RTime: 52.563,,(no adduct),541.6048,3,42,62
Overall rank: 3819 Sel Score: 0.67 CDE: 15.2552 p value: 1.372e-02 RTime: 52.326,,(no adduct),460.4868,2,42,62
Overall rank: 3944 Sel Score: 0.66 CDE: 15.2819 p value: 1.328e-01 RTime: 52.739,,(no adduct),418.9733,2,42,62
Overall rank: 4261 Sel Score: 0.65 CDE: 15.1726 p value: 4.674e-02 RTime: 52.387,,(no adduct),461.4902,4,42,62
Overall rank: 4766 Sel Score: 0.65 CDE: 14.7971 p value: 7.645e-02 RTime: 52.517,,(no adduct),470.7406,2,42,62
Overall rank: 5301 Sel Score: 0.63 CDE: 14.1077 p value: 8.278e-02 RTime: 52.085,,(no adduct),441.7167,4,42,62
Overall rank: 3774 Sel Score: 0.63 CDE: 15.4963 p value: 1.032e-01 RTime: 52.732,,(no adduct),396.21,2,42,62
Overall rank: 4136 Sel Score: 0.58 CDE: 15.4009 p value: 9.694e-02 RTime: 52.018,,(no adduct),406.4735,4,42,62
Overall rank: 4729 Sel Score: 0.68 CDE: 14.2651 p value: 1.309e-02 RTime: 53.876,,(no adduct),443.4986,2,43,63
Overall rank: 4717 Sel Score: 0.68 CDE: 14.3174 p value: 6.270e-02 RTime: 53.649,,(no adduct),473.4824,2,43,63
Overall rank: 4481 Sel Score: 0.67 CDE: 14.8829 p value: 1.329e-01 RTime: 53.952,,(no adduct),430.2084,4,43,63
Overall rank: 4370 Sel Score: 0.66 CDE: 15.0236 p value: 7.470e-02 RTime: 53.19,,(no adduct),401.7091,2,43,63
Overall rank: 4814 Sel Score: 0.65 CDE: 14.705 p value: 5.185e-02 RTime: 53.427,,(no adduct),472.9828,2,43,63
Overall rank: 4450 Sel Score: 0.65 CDE: 15.0452 p value: 1.060e-01 RTime: 53.956,,(no adduct),589.6363,3,43,63
Overall rank: 4379 Sel Score: 0.64 CDE: 15.1253 p value: 3.263e-02 RTime: 53.053,,(no adduct),423.9822,2,43,63
Overall rank: 4883 Sel Score: 0.62 CDE: 14.8463 p value: 1.234e-01 RTime: 53.735,,(no adduct),458.7541,2,43,63
Overall rank: 4744 Sel Score: 0.61 CDE: 15.0073 p value: 9.458e-02 RTime: 53.418,,(no adduct),425.4724,4,43,63
Overall rank: 5295 Sel Score: 0.6 CDE: 14.4827 p value: 9.108e-02 RTime: 53.615,,(no adduct),470.9849,4,43,63
Overall rank: 4945 Sel Score: 0.68 CDE: 11.6448 p value: 8.205e-02 RTime: 54.684,,(no adduct),453.4812,4,44,64
Overall rank: 4961 Sel Score: 0.68 CDE: 13.8377 p value: 1.274e-01 RTime: 54.869,,(no adduct),446.2296,2,44,64
Overall rank: 4422 Sel Score: 0.67 CDE: 14.9315 p value: 1.073e-01 RTime: 54.381,,(no adduct),422.7358,2,44,64
Overall rank: 5200 Sel Score: 0.66 CDE: 13.7722 p value: 9.201e-02 RTime: 54.878,,(no adduct),414.4973,2,44,64
Overall rank: 4900 Sel Score: 0.66 CDE: 14.5742 p value: 5.280e-02 RTime: 54.748,,(no adduct),546.2618,3,44,64
Overall rank: 5258 Sel Score: 0.65 CDE: 13.8821 p value: 8.239e-02 RTime: 54.494,,(no adduct),457.9779,4,44,64
Overall rank: 4426 Sel Score: 0.64 CDE: 15.1261 p value: 6.489e-02 RTime: 54.15,,(no adduct),443.2211,4,44,64
Overall rank: 4848 Sel Score: 0.62 CDE: 14.8726 p value: 9.504e-02 RTime: 54.345,,(no adduct),540.2852,3,44,64
Overall rank: 5542 Sel Score: 0.62 CDE: 13.3187 p value: 8.428e-02 RTime: 54.307,,(no adduct),459.222,2,44,64
Overall rank: 5619 Sel Score: 0.61 CDE: 12.44 p value: 6.410e-02 RTime: 54.973,,(no adduct),458.9949,4,44,64
Overall rank: 4722 Sel Score: 0.67 CDE: 14.5423 p value: 4.819e-02 RTime: 55.732,,(no adduct),438.2411,4,45,65
Overall rank: 4589 Sel Score: 0.67 CDE: 14.7257 p value: 1.305e-01 RTime: 55.705,,(no adduct),446.729,2,45,65
Overall rank: 4798 Sel Score: 0.66 CDE: 14.6854 p value: 1.194e-02 RTime: 55.836,,(no adduct),423.4708,2,45,65
Overall rank: 5190 Sel Score: 0.65 CDE: 14.0862 p value: 6.318e-02 RTime: 55.739,,(no adduct),561.937,3,45,65
Overall rank: 4766 Sel Score: 0.65 CDE: 14.8097 p value: 1.060e-01 RTime: 55.288,,(no adduct),451.9714,4,45,65
Overall rank: 4470 Sel Score: 0.64 CDE: 15.0808 p value: 7.102e-02 RTime: 55.045,,(no adduct),476.7427,2,45,65
Overall rank: 5264 Sel Score: 0.63 CDE: 14.2736 p value: 9.167e-02 RTime: 55.775,,(no adduct),466.4882,4,45,65
Overall rank: 5308 Sel Score: 0.61 CDE: 14.3905 p value: 1.102e-01 RTime: 55.427,,(no adduct),470.7398,2,45,65
Overall rank: 5186 Sel Score: 0.61 CDE: 14.5904 p value: 1.197e-01 RTime: 55.468,,(no adduct),458.98,4,45,65
Overall rank: 5627 Sel Score: 0.61 CDE: 10.7723 p value: 1.153e-01 RTime: 55.324,,(no adduct),473.746,4,45,65
Overall rank: 4266 Sel Score: 0.7 CDE: 14.5834 p value: 7.512e-02 RTime: 56.266,,(no adduct),416.985,4,46,66
Overall rank: 4341 Sel Score: 0.69 CDE: 14.6888 p value: 8.536e-02 RTime: 56.114,,(no adduct),447.2147,4,46,66
Overall rank: 4490 Sel Score: 0.67 CDE: 14.8527 p value: 7.459e-02 RTime: 56.48,,(no adduct),477.734,2,46,66
Overall rank: 4376 Sel Score: 0.66 CDE: 14.9986 p value: 1.253e-01 RTime: 56.807,,(no adduct),434.2156,2,46,66
Overall rank: 4491 Sel Score: 0.66 CDE: 14.923 p value: 5.231e-02 RTime: 56.731,,(no adduct),411.9638,4,46,66
Overall rank: 4371 Sel Score: 0.65 CDE: 15.1151 p value: 1.259e-01 RTime: 56.686,,(no adduct),448.9836,4,46,66
Overall rank: 4912 Sel Score: 0.64 CDE: 14.7036 p value: 1.435e-02 RTime: 56.135,,(no adduct),418.9585,2,46,66
Overall rank: 4709 Sel Score: 0.64 CDE: 14.915 p value: 7.857e-02 RTime: 56.103,,(no adduct),528.9362,3,46,66
Overall rank: 5331 Sel Score: 0.63 CDE: 14.0499 p value: 7.905e-02 RTime: 56.813,,(no adduct),489.7506,2,46,66
Overall rank: 4376 Sel Score: 0.61 CDE: 15.2386 p value: 4.317e-02 RTime: 56.481,,(no adduct),426.9705,2,46,66
Overall rank: 4126 Sel Score: 0.73 CDE: 13.9345 p value: 1.592e-02 RTime: 57.895,,(no adduct),461.4711,2,47,67
Overall rank: 4065 Sel Score: 0.7 CDE: 14.819 p value: 4.688e-02 RTime: 57.364,,(no adduct),407.7377,4,47,67
Overall rank: 4376 Sel Score: 0.69 CDE: 14.6717 p value: 1.170e-01 RTime: 57.739,,(no adduct),461.2322,4,47,67
Overall rank: 4505 Sel Score: 0.68 CDE: 14.7097 p value: 2.745e-02 RTime: 57.316,,(no adduct),415.2301,4,47,67
Overall rank: 4996 Sel Score: 0.67 CDE: 14.0767 p value: 8.865e-03 RTime: 57.847,,(no adduct),455.2245,2,47,67
Overall rank: 4867 Sel Score: 0.65 CDE: 14.6537 p value: 5.861e-02 RTime: 57.303,,(no adduct),437.2254,2,47,67
Overall rank: 4889 Sel Score: 0.64 CDE: 14.7628 p value: 5.695e-03 RTime: 57.677,,(no adduct),436.9632,4,47,67
Overall rank: 4414 Sel Score: 0.62 CDE: 15.2028 p value: 7.644e-02 RTime: 57.909,,(no adduct),429.475,2,47,67
Overall rank: 4782 Sel Score: 0.61 CDE: 14.9699 p value: 1.215e-01 RTime: 57.903,,(no adduct),443.2296,2,47,67
Overall rank: 5533 Sel Score: 0.6 CDE: 13.8378 p value: 4.744e-02 RTime: 57.209,,(no adduct),466.2225,4,47,67
Overall rank: 3929 Sel Score: 0.71 CDE: 14.7677 p value: 8.262e-02 RTime: 58.344,,(no adduct),411.4645,4,48,68
Overall rank: 4285 Sel Score: 0.71 CDE: 14.3576 p value: 2.221e-02 RTime: 58.479,,(no adduct),438.225,4,48,68
Overall rank: 4255 Sel Score: 0.71 CDE: 14.5235 p value: 9.940e-02 RTime: 58.453,,(no adduct),450.9792,2,48,68
Overall rank: 4337 Sel Score: 0.7 CDE: 14.5245 p value: 1.029e-01 RTime: 58.154,,(no adduct),423.249,2,48,68
Overall rank: 4382 Sel Score: 0.7 CDE: 14.54 p value: 1.886e-03 RTime: 58.247,,(no adduct),438.226,2,48,68
Overall rank: 3930 Sel Score: 0.68 CDE: 15.1265 p value: 4.417e-02 RTime: 58.938,,(no adduct),448.9842,4,48,68
Overall rank: 4732 Sel Score: 0.67 CDE: 14.5239 p value: 8.982e-02 RTime: 58.232,,(no adduct),432.9697,4,48,68
