Compound,m/z,z,p value,specificity
"Sel Score: 0.77 RTime: 3695.789 Areas: [4333890.349321214, 8508354.316884335, 4471331.889563962, 5231578.487425917, 9816293.112532228, 13162652.734216379]",430.9857,4.0,0.0914143541346628,WDR5
"Sel Score: 0.77 RTime: 3037.769 Areas: [4617709.476092964, 5222051.609283491, 7795085.6590614235, 5484599.603711635, 9830155.954053026, 7984335.840594689]",412.2368,2.0,0.11868110523787578,WDR5
"Sel Score: 0.77 RTime: 3890.996 Areas: [2055414.8027747807, 12313888.079251818, 3971755.804302648, 2497162.28684025, 2387359.4571180907, 4596984.120227665]",444.2319,2.0,0.12106089995000484,WDR5
"Sel Score: 0.77 RTime: 1308.398 Areas: [9960483.1908172, 16076807.515081707, 6996574.739371277, 10777312.248915562, 4785081.144906716, 7761173.035529706]",350.1956,5.0,0.031056117533746635,WDR5
"Sel Score: 0.77 RTime: 3436.946 Areas: [2911755.0110206394, 3798420.976002441, 1603763.7628890306, 3597802.911245241, 17719086.665815253, 1618716.7797421638]",410.974,4.0,0.09455383371946924,WDR5
"Sel Score: 0.77 RTime: 2470.289 Areas: [7587475.6051500235, 18133713.141449824, 7704887.409527708, 21897638.01854897, 18869340.411750358, 10476129.891798709]",393.4626,2.0,0.007887482401337798,WDR5
"Sel Score: 0.77 RTime: 4043.69 Areas: [2024663.8898557553, 3456017.574497887, 2496249.1880131266, 3910618.350587828, 2833192.231596411, 9394667.595244406]",474.2464,2.0,0.0008933962468312291,WDR5
"Sel Score: 0.77 RTime: 1642.251 Areas: [5142628.517897373, 824047.4444970298, 3683677.588605729, 4267866.949175289, 4210745.188831859, 3446858.571377077]",363.0061,5.0,0.05384223629106299,WDR5
"Sel Score: 0.77 RTime: 2454.897 Areas: [4108720.1107162694, 2197942.6755203195, 8243119.6156186825, 8137761.3216736885, 3977195.664360678, 5365366.451787989]",395.9564,2.0,0.031645158726115175,WDR5
"Sel Score: 0.77 RTime: 3033.043 Areas: [5704085.486047342, 7266385.800966534, 3713200.5667034253, 7660225.190017392, 2938338.7364637027, 15984491.942886591]",453.2402,2.0,0.07330378710602466,WDR5
"Sel Score: 0.77 RTime: 2341.171 Areas: [5379360.648222265, 5184272.037211188, 2988143.5780976973, 2414034.5278947675, 5670988.847050122, 12221728.608380327]",409.9854,4.0,0.10430625537372358,WDR5
"Sel Score: 0.77 RTime: 4127.126 Areas: [9645321.132005127, 5573414.723239004, 4653890.2193532875, 15428517.599542603, 10183076.07594789, 8324600.2885055095]",456.2457,2.0,0.04420697887486703,WDR5
"Sel Score: 0.77 RTime: 3316.019 Areas: [4393445.62403827, 3048071.422911884, 4922087.359775091, 8597719.520682616, 7074777.435643524, 9816789.503891835]",445.7493,4.0,0.04546431729686376,WDR5
"Sel Score: 0.77 RTime: 2456.496 Areas: [4610076.747188696, 4384462.94154309, 4836165.333297369, 3789539.9729524185, 7712812.070343388, 4409907.838117398]",419.4856,4.0,0.11125320350649004,WDR5
"Sel Score: 0.77 RTime: 2762.193 Areas: [7627862.1601154115, 13386488.94009067, 9259719.275173318, 7890836.8497676235, 5918835.370510748, 12133255.466609674]",410.2157,4.0,0.029789467212772678,WDR5
"Sel Score: 0.77 RTime: 3760.911 Areas: [5712946.791408516, 7062060.990025375, 6390228.394117141, 13443021.086319882, 16529255.522405665, 13116555.412488222]",434.2242,2.0,0.07408626808259666,WDR5
"Sel Score: 0.77 RTime: 1341.936 Areas: [2846505.3261333173, 6218683.366482891, 5505412.9436080055, 5745837.473178837, 10722726.91961827, 6957435.761600623]",350.3825,5.0,0.10314137399898743,WDR5
"Sel Score: 0.77 RTime: 3368.507 Areas: [3623987.6198533336, 7743698.848108002, 4459509.905936408, 6465004.262764524, 26554029.79396999, 16739673.307094231]",439.2224,2.0,0.02777754942407937,WDR5
"Sel Score: 0.77 RTime: 3936.197 Areas: [5043810.805860837, 14101338.961790482, 13957166.59336911, 14851261.722108692, 17934459.15978142, 3892125.3860986135]",445.484,4.0,0.00098255440107171,WDR5
"Sel Score: 0.77 RTime: 2935.436 Areas: [3058801.9587136186, 3308113.910412863, 8309918.914744217, 4236163.717090398, 5830937.206926208, 5111517.695098313]",427.7271,2.0,0.10932324403747909,WDR5
"Sel Score: 0.77 RTime: 3209.52 Areas: [3941479.98280932, 7177010.204200125, 5102650.778709195, 8606088.130259385, 18841657.135835882, 4173429.86336683]",429.4738,4.0,0.12267993285908625,WDR5
"Sel Score: 0.77 RTime: 2517.611 Areas: [5731930.787146964, 5618614.155024811, 9871157.335595038, 10173986.709956067, 19650784.987587415, 12324158.518795945]",404.4652,2.0,0.1273718672118939,WDR5
"Sel Score: 0.77 RTime: 3240.966 Areas: [3296446.9639297067, 2817882.4422795023, 6420466.121289336, 15139847.953979325, 3191386.6426825738, 13610165.07607712]",449.2261,4.0,0.10634769314797739,WDR5
"Sel Score: 0.77 RTime: 4071.685 Areas: [7879892.93661872, 3521141.6043938496, 3346081.87354677, 3900023.533704635, 8342802.001981282, 8323582.229387071]",447.486,2.0,0.00788118719837355,WDR5
"Sel Score: 0.77 RTime: 2061.936 Areas: [5834447.409730266, 2898479.8719689343, 4865294.784958389, 1437449.6963531221, 4506764.7698994195, 6733889.507907855]",399.9865,4.0,0.036307046429203925,WDR5
"Sel Score: 0.77 RTime: 2434.304 Areas: [15631733.818501927, 5526079.9820765555, 1870022.470981774, 9539371.656038068, 13307570.74133461, 9194785.464363184]",427.9813,2.0,0.057920728905507264,WDR5
"Sel Score: 0.77 RTime: 2347.196 Areas: [4599086.374887659, 13474933.164924033, 11538617.2679393, 19360928.62502004, 11650775.159013044, 9714022.287703333]",414.9721,4.0,0.014151609367797129,WDR5
"Sel Score: 0.77 RTime: 4443.245 Areas: [3916952.282172869, 10037325.228583623, 5904217.623378416, 3456468.6805396574, 9152121.369524457, 3103301.0793932998]",445.9802,2.0,0.12688678245976548,WDR5
"Sel Score: 0.77 RTime: 3503.832 Areas: [6154400.744069063, 2001893.8396634536, 5577170.841257492, 6694518.310246605, 5997237.93411195, 3287396.4194655414]",457.9897,4.0,0.11824128473079985,WDR5
"Sel Score: 0.77 RTime: 1945.919 Areas: [3644815.9489122857, 17725944.793640956, 1652141.0765410857, 4306874.643984419, 6516043.381960586, 13557545.402239637]",448.245,2.0,0.045687294021000954,WDR5
"Sel Score: 0.77 RTime: 1982.427 Areas: [7454088.407921658, 6762901.743980118, 4692024.296109463, 21619853.496753573, 6147874.962044525, 13967984.107505117]",432.7258,2.0,0.05623571711190689,WDR5
"Sel Score: 0.77 RTime: 2092.821 Areas: [7854082.060175983, 8256969.789081557, 2780596.5562636717, 15059888.700237453, 7321289.100404756, 21687130.559739985]",441.4726,2.0,0.09928996338344859,WDR5
"Sel Score: 0.77 RTime: 2039.255 Areas: [1437406.0793036895, 1105572.385379802, 3159043.877992167, 4896084.218883909, 4769924.4162991345, 1153867.5818906126]",380.212,4.0,0.03528807114757508,WDR5
"Sel Score: 0.77 RTime: 2439.968 Areas: [2463471.0645971433, 6973548.026597545, 9246838.92717643, 4943028.273571043, 3314363.046852263, 3131122.210366238]",417.4842,4.0,0.11263434945434071,WDR5
"Sel Score: 0.77 RTime: 2299.402 Areas: [4841813.955197195, 3334274.46908189, 1410546.112860699, 5213984.532632599, 1623340.4332826063, 10706518.052860504]",383.1961,2.0,0.03340038010639775,WDR5
"Sel Score: 0.77 RTime: 2528.294 Areas: [16099678.747305248, 2412162.300011906, 7863524.707986946, 7752311.41998247, 16757328.805701138, 4335852.714276183]",451.9962,2.0,0.13241199674570697,WDR5
"Sel Score: 0.77 RTime: 2883.638 Areas: [2731354.534496161, 4686226.680425946, 5758335.867587249, 13270884.162806656, 14030080.718558634, 11926088.786518807]",407.2276,2.0,0.0764491418802114,WDR5
"Sel Score: 0.77 RTime: 1599.766 Areas: [4547693.667548153, 2568838.65001602, 3967964.1907102256, 23108812.00753673, 31729522.034693975, 16204024.59633314]",440.9971,4.0,0.11209048285082751,WDR5
"Sel Score: 0.77 RTime: 2317.883 Areas: [690865.4377624512, 4338995.086770745, 4484209.5713416105, 7485385.81645013, 3323821.4597661803, 11228013.339575723]",429.4771,2.0,0.053124433362899445,WDR5
"Sel Score: 0.77 RTime: 1906.481 Areas: [1366370.059188498, 3907084.834988365, 4535549.719122918, 2585343.7576533174, 6989519.255690824, 7736097.615227069]",447.4839,4.0,0.030680530759187898,WDR5
"Sel Score: 0.77 RTime: 3430.164 Areas: [5676322.1675241515, 5074477.4470807845, 3824893.7904122556, 7789631.8851819, 13060613.08165728, 8430999.9655115]",414.4836,2.0,0.019063067046479743,WDR5
"Sel Score: 0.77 RTime: 3979.044 Areas: [2270997.074884729, 6730879.169883385, 2517208.868998518, 3180733.842298269, 8145867.472153896, 7911302.694407726]",444.2383,2.0,0.11278832526311286,WDR5
"Sel Score: 0.77 RTime: 6749.132 Areas: [6748021.09418073, 8124950.632289866, 1918306.5430767252, 3735211.389755893, 10900741.42565507, 4615567.916529993]",656.3675,2.0,0.016510448616302728,WDR5
"Sel Score: 0.77 RTime: 3031.446 Areas: [6379065.110027177, 8938341.81202874, 7328789.372180196, 14971246.162140945, 10965127.588613478, 6961525.957464766]",440.9806,4.0,0.06974359766653446,WDR5
"Sel Score: 0.77 RTime: 2552.307 Areas: [6572864.880916816, 5238755.238059208, 7455761.25886292, 12753681.099747783, 16937148.137024984, 5175008.762142315]",434.4826,4.0,0.11020154711154292,WDR5
"Sel Score: 0.77 RTime: 2437.799 Areas: [6480833.328138294, 5251585.99583908, 3307837.750592424, 5503386.905717285, 4359373.097906474, 7904645.746367652]",448.234,4.0,0.018852326413130536,WDR5
"Sel Score: 0.77 RTime: 2126.322 Areas: [3261594.442989329, 7363488.363072002, 1480062.1169083556, 9583967.443259636, 13763394.018485991, 4689103.103144919]",402.2292,2.0,0.03938681894200008,WDR5
"Sel Score: 0.77 RTime: 3609.214 Areas: [3233433.1107593193, 4932667.175788984, 1482391.8382109678, 8368202.289966798, 4648673.904055551, 3221343.6805878906]",428.9705,2.0,0.0034489309091546025,WDR5
"Sel Score: 0.77 RTime: 2067.155 Areas: [6602145.9364009155, 8228786.460132302, 7093750.327117678, 17983767.967526145, 20070495.17695314, 8063257.82656163]",416.2231,4.0,0.017227900691443164,WDR5
"Sel Score: 0.77 RTime: 3189.866 Areas: [9412468.674158653, 8731832.757761758, 5683950.272944552, 4756947.142070955, 7473503.357910901, 10711314.080698682]",437.722,4.0,0.09943413351606009,WDR5
"Sel Score: 0.77 RTime: 1781.28 Areas: [8792455.576102426, 10205054.714528397, 16267723.045846725, 10755117.671247933, 25043715.752389267, 13757334.199908009]",410.9847,2.0,0.11958477672517633,WDR5
"Sel Score: 0.77 RTime: 3567.077 Areas: [1325473.564811803, 816524.8191025545, 952718.2793020003, 4401480.262186481, 1602170.2642471127, 891918.3613709395]",412.9629,4.0,0.03458707772020597,WDR5
"Sel Score: 0.77 RTime: 3755.736 Areas: [2923152.125731035, 2497875.40565453, 4589454.744262204, 18790440.535273198, 8000727.494767514, 3637117.9777251286]",454.4876,4.0,0.02461974350029506,WDR5
"Sel Score: 0.77 RTime: 2411.747 Areas: [3274369.6885316055, 6314336.494835796, 2423092.349066916, 12284850.576646209, 13154558.498683173, 7100704.029923961]",419.7318,2.0,0.006675768620462237,WDR5
"Sel Score: 0.77 RTime: 1328.875 Areas: [1491141.1649156383, 3292280.981607837, 3639372.073194902, 5268446.606157467, 10813414.721886951, 3502778.7254297948]",357.8026,5.0,0.11744763972335483,WDR5
"Sel Score: 0.77 RTime: 4244.983 Areas: [3496713.165339915, 9887503.235730052, 2054507.9625979974, 6477384.0053219125, 29832326.34360987, 2540927.642710733]",438.7428,2.0,0.04976361905445111,WDR5
"Sel Score: 0.77 RTime: 2036.72 Areas: [2103960.241563498, 12194854.052509239, 10140412.589663338, 22563821.69165982, 17823054.59310802, 8057313.157398827]",422.9796,4.0,0.10830685566124987,WDR5
"Sel Score: 0.77 RTime: 3834.342 Areas: [753182.5241390782, 2432459.878307315, 1799202.2505628932, 3239578.725241245, 2736906.6839956148, 1975022.8647506072]",567.9404,3.0,0.12131184322943823,WDR5
"Sel Score: 0.77 RTime: 3215.061 Areas: [2639175.3389161066, 5103335.492885625, 4704080.943290853, 6931610.7605022155, 3386210.5880063954, 4647777.482648724]",423.4674,4.0,0.04115121231004222,WDR5
"Sel Score: 0.77 RTime: 2884.776 Areas: [792887.0883232169, 2987536.1249257624, 2379476.8359405603, 10706609.862666694, 6663316.557796603, 8709618.195400188]",406.2314,4.0,0.09690472041285146,WDR5
"Sel Score: 0.77 RTime: 2311.107 Areas: [5726252.224127417, 2602435.4576028096, 3852109.0051528667, 13631023.416480668, 12108340.217659742, 4173267.010768679]",419.9816,4.0,0.015482273436274962,WDR5
"Sel Score: 0.77 RTime: 1606.994 Areas: [4334809.953934703, 10066239.315662658, 7493193.080352667, 6502905.7447697595, 8929702.422381874, 2959392.7348347087]",438.9684,4.0,0.12811638613593188,WDR5
"Sel Score: 0.77 RTime: 2158.977 Areas: [6983025.755590091, 6230530.306389866, 8006502.51007218, 10751436.527342148, 34670692.44401664, 8929726.860931994]",420.7171,4.0,0.08026091394665728,WDR5
"Sel Score: 0.77 RTime: 3006.688 Areas: [5102651.434321016, 7736202.819437422, 9133122.950911686, 13370147.282011144, 5033327.866678919, 4202577.7447198145]",438.4959,2.0,0.030311450203711322,WDR5
"Sel Score: 0.77 RTime: 3247.627 Areas: [2767349.50664535, 3734771.7590943114, 3244777.086471808, 8704371.78403956, 5711472.602233261, 7252140.675989637]",440.9599,4.0,0.09730133854547107,WDR5
"Sel Score: 0.77 RTime: 3105.478 Areas: [8059401.027720443, 3053250.947337095, 4852925.290102116, 9290857.139227418, 8498062.170965001, 5437434.861980799]",442.4825,2.0,0.09067301295825368,WDR5
"Sel Score: 0.77 RTime: 2576.128 Areas: [7215137.414098931, 9166448.777351724, 5559169.785609992, 5541403.432219912, 4883750.435725248, 11499929.730278423]",392.9651,2.0,0.02818599947337999,WDR5
"Sel Score: 0.77 RTime: 2508.568 Areas: [5136437.000523775, 8270096.424027169, 6729705.509438647, 9058680.053895272, 23010858.086292494, 13274868.504508609]",448.2228,2.0,0.12289403195028847,WDR5
"Sel Score: 0.77 RTime: 2247.174 Areas: [6594954.425638198, 5007905.574465275, 6178648.121370688, 24536913.543675072, 42990853.25526935, 14597209.434672134]",403.2174,4.0,0.11046003765620303,WDR5
"Sel Score: 0.77 RTime: 3353.492 Areas: [2192100.5497054798, 2488272.9356303955, 1659544.8481466754, 6074597.361926389, 4026741.3897802243, 5364001.850369815]",411.7365,4.0,0.07872864238698797,WDR5
"Sel Score: 0.77 RTime: 1854.038 Areas: [3952331.9554090523, 4886756.102182739, 5937375.923152832, 8724372.793443155, 9882800.743375668, 13513985.331244832]",433.2396,4.0,0.011527947118832167,WDR5
"Sel Score: 0.77 RTime: 3366.907 Areas: [3883425.8361180793, 7024173.804584602, 4048626.854644811, 5179010.676417207, 3412327.3472314915, 3973212.0369429863]",410.736,4.0,0.0377220194914124,WDR5
"Sel Score: 0.77 RTime: 3236.706 Areas: [6955179.875948398, 4768869.950280918, 6733591.021974555, 15230512.626711177, 14567251.4827907, 14107259.06975579]",432.4701,4.0,0.005889871905337655,WDR5
"Sel Score: 0.77 RTime: 4638.64 Areas: [3629830.50813309, 5691129.0751362555, 2690109.71229004, 10468840.458815988, 8386487.260801763, 7769926.188986596]",574.6229,3.0,0.009261736196087755,WDR5
"Sel Score: 0.77 RTime: 2336.963 Areas: [4392430.913635355, 5210862.062917911, 8738283.742954567, 27348172.55766869, 33671212.394104384, 10602755.998435143]",387.9585,4.0,0.05346627203562621,WDR5
"Sel Score: 0.77 RTime: 2484.405 Areas: [7969620.705165757, 7653485.567900056, 5817433.340988248, 1203028.4283056343, 3258609.340363101, 4286336.174233017]",430.9851,2.0,0.08866870770628116,WDR5
"Sel Score: 0.77 RTime: 2479.308 Areas: [6775237.839082894, 2997103.4959262796, 8179174.505415961, 3211096.690276185, 13497428.380307058, 3821853.106173146]",409.4689,4.0,0.0546826291866706,WDR5
"Sel Score: 0.77 RTime: 2013.973 Areas: [6349867.015900595, 10780921.986466125, 8394494.737966541, 20343308.440491393, 21233122.337483793, 7962905.808415052]",423.4646,2.0,0.010839831108500477,WDR5
"Sel Score: 0.77 RTime: 2930.656 Areas: [3460918.7340908167, 11399446.974267226, 4456118.259786477, 5147981.785036486, 4775006.883823407, 8106659.397451828]",438.486,2.0,0.07153935432996407,WDR5
"Sel Score: 0.77 RTime: 1901.752 Areas: [1117492.6573982714, 1997822.5774558666, 2386225.905065073, 5720400.559085317, 9170753.98633562, 4000150.167044621]",409.7321,2.0,0.039558551958345116,WDR5
"Sel Score: 0.77 RTime: 3521.765 Areas: [1414192.5652335798, 3448610.509669639, 4444439.934478749, 9845143.676301897, 5147477.178144553, 7604731.283293001]",440.4848,4.0,0.0010654257990844334,WDR5
"Sel Score: 0.77 RTime: 2988.25 Areas: [2307618.5634738198, 10185336.234893851, 10524614.57038823, 8154871.544792424, 5958420.4236968765, 7267844.4951502895]",424.2242,2.0,0.03844153751412059,WDR5
"Sel Score: 0.77 RTime: 4749.555 Areas: [5062961.304221823, 3421760.44464727, 4204849.854499531, 13179970.299722247, 4849046.616466117, 2893248.102442758]",585.9765,3.0,0.13220876870173306,WDR5
"Sel Score: 0.77 RTime: 2004.492 Areas: [2251879.4362228145, 3533711.6776685924, 5533801.931446198, 3209596.9601962883, 7721170.129512439, 3765708.155548578]",437.7171,4.0,0.014661692009274507,WDR5
"Sel Score: 0.77 RTime: 2789.927 Areas: [10009534.93445992, 15198384.547473045, 12068716.531944538, 5833638.556677022, 7998329.632142844, 3973342.099462817]",442.7396,4.0,0.0023589546636840334,WDR5
"Sel Score: 0.77 RTime: 1763.135 Areas: [6395730.313659275, 2821733.5344352387, 4854156.6172155095, 4559751.736775495, 2538486.8823121903, 6071623.827206022]",425.9645,2.0,0.037291194141046986,WDR5
"Sel Score: 0.77 RTime: 4044.567 Areas: [2936622.598916335, 4480905.4373123795, 9793042.679053383, 28081561.595283873, 19358344.403911248, 7083086.5786066605]",442.7396,2.0,0.024110279538700603,WDR5
"Sel Score: 0.77 RTime: 1598.198 Areas: [9152142.269819593, 4841084.975389047, 1716728.9474166727, 8634391.684171597, 12256364.436838958, 6418841.091789096]",409.7412,4.0,0.08334613964574716,WDR5
"Sel Score: 0.77 RTime: 2732.651 Areas: [2194556.7194470763, 4250037.073188076, 1720025.5607832202, 4060186.3453147174, 2946778.5139710065, 2256031.2612959296]",483.2487,2.0,0.02635881498545782,WDR5
"Sel Score: 0.77 RTime: 4040.188 Areas: [3177824.0964592053, 2807960.3826600304, 4323299.12189108, 9962294.214103755, 13569557.506406656, 9610778.821421277]",531.6142,3.0,0.1266351490526086,WDR5
"Sel Score: 0.77 RTime: 1698.759 Areas: [2764080.2704775697, 3470419.5729209953, 5625301.55218803, 7109781.942026053, 10831809.203530569, 17665911.006867502]",357.403,5.0,0.007723661827399004,WDR5
"Sel Score: 0.77 RTime: 4003.012 Areas: [8522747.872912668, 4143148.6055730786, 1896242.7401628508, 9221275.464892214, 10518661.709515322, 2185707.3679123614]",412.4791,2.0,0.1301729665068441,WDR5
"Sel Score: 0.77 RTime: 4366.099 Areas: [880197.8707153839, 1356675.438310734, 2364877.153480842, 2439052.602643066, 5662627.168759632, 1390052.2246440367]",549.6253,3.0,0.09277902336065291,WDR5
"Sel Score: 0.77 RTime: 1629.016 Areas: [5394716.120098798, 15232036.241302323, 4157199.660629921, 8641711.193419473, 16304595.33270428, 9893966.417453604]",339.1854,5.0,0.050698435208542655,WDR5
"Sel Score: 0.77 RTime: 2510.583 Areas: [7018825.464999857, 911479.0021287107, 3992153.4078708086, 5993968.275752198, 2755642.981290728, 5374025.450855822]",408.2299,4.0,0.03290747658120116,WDR5
"Sel Score: 0.77 RTime: 2365.981 Areas: [1722424.5149391526, 7140001.148771711, 2435735.5851057167, 25804947.411299244, 13696980.76043087, 20515847.50546086]",414.7148,2.0,0.011677365996575713,WDR5
"Sel Score: 0.77 RTime: 1967.962 Areas: [5368596.47871504, 2594242.7251307415, 3072579.669197058, 23298752.544525716, 24219062.987717982, 11218902.549596794]",411.2323,4.0,0.067084556887222,WDR5
"Sel Score: 0.77 RTime: 4327.289 Areas: [5083370.986610784, 6702785.573315097, 917836.3438741389, 11178720.44585724, 2298927.022054914, 14343899.826034773]",412.819,2.0,0.101426604520038,WDR5
"Sel Score: 0.77 RTime: 3475.671 Areas: [10238415.017558295, 11450892.593108622, 5334825.349680322, 13498527.978354083, 3080942.0714068324, 5161423.645340827]",431.2276,2.0,0.028046907695724918,WDR5
"Sel Score: 0.77 RTime: 3911.513 Areas: [4459969.29938188, 7693434.969618074, 5421408.546560212, 11674782.01728709, 10606549.925411042, 7304669.972728824]",568.2865,3.0,0.0017273252282550377,WDR5
"Sel Score: 0.77 RTime: 2915.863 Areas: [16149385.676802881, 3258386.2887225566, 4415928.286670986, 4431002.34260397, 4945641.66080896, 9789681.869815992]",427.2201,4.0,0.12233544726584894,WDR5
"Sel Score: 0.77 RTime: 3357.693 Areas: [4408502.388403532, 1420987.0180884928, 5794219.216024126, 6569967.235997783, 20850113.707249824, 7389847.814102929]",424.2245,4.0,0.12458046229068778,WDR5
"Sel Score: 0.77 RTime: 2360.691 Areas: [2830233.8217598726, 10965878.871594053, 5608911.787981494, 4662003.669157077, 29842139.2388897, 8805240.140538018]",441.2232,4.0,0.13112162663342727,WDR5
"Sel Score: 0.77 RTime: 2515.466 Areas: [2149150.876072406, 5626213.339777301, 4154264.214694479, 4966123.442361056, 5987847.703805039, 1952289.3443741372]",429.7156,2.0,0.05581530845083644,WDR5
"Sel Score: 0.77 RTime: 2778.357 Areas: [1504499.2818578647, 3627036.7112701624, 2649096.486734599, 7155073.424399438, 2154479.0803653365, 1962857.4097506693]",435.2376,2.0,0.045055342498358596,WDR5
"Sel Score: 0.77 RTime: 3610.895 Areas: [4338729.429955016, 16856681.273711044, 7284572.573270762, 7537578.575985501, 8175455.124323584, 4774972.635910171]",546.6123,3.0,0.11908475588746066,WDR5
"Sel Score: 0.77 RTime: 1896.301 Areas: [4346535.430586928, 9348689.610555384, 6811431.322823495, 5048567.809240543, 8641014.608386453, 5561548.432305606]",400.7007,2.0,0.03763677931562692,WDR5
"Sel Score: 0.77 RTime: 1739.605 Areas: [3521131.8272233624, 2874091.258564147, 2645787.946982401, 11679969.954121144, 16407844.400702808, 11976656.153954083]",451.2458,2.0,0.12047555046626483,WDR5
"Sel Score: 0.77 RTime: 3670.202 Areas: [1277569.8139286237, 2784849.562422487, 9273002.877565175, 4652332.2408569325, 6514787.230588762, 6060510.440513569]",434.7272,2.0,0.054072291378460716,WDR5
"Sel Score: 0.77 RTime: 2633.194 Areas: [7491536.698871854, 7426934.189666038, 2019615.8035082782, 14868608.715883927, 11618036.725752776, 5005269.282453047]",444.4746,4.0,0.025513423165454047,WDR5
"Sel Score: 0.77 RTime: 1783.87 Areas: [3757084.260058703, 2157854.9179630578, 6661892.486891921, 11744769.493902279, 16003296.972850801, 19165016.143632114]",337.5933,5.0,0.006012348931755171,WDR5
"Sel Score: 0.77 RTime: 4143.251 Areas: [7982565.138443895, 4531252.023955283, 3272538.481934207, 4754176.217228666, 17031131.71026456, 6111603.206109231]",459.4888,2.0,0.12327981581101832,WDR5
"Sel Score: 0.77 RTime: 3785.664 Areas: [6511797.387813292, 13753553.62557145, 6491446.240530565, 8360942.1588117005, 11135333.174320033, 4035194.670352574]",415.9714,2.0,0.07067121345328388,WDR5
"Sel Score: 0.77 RTime: 2213.723 Areas: [6580564.111137692, 6894743.964644492, 3430325.2893053945, 6047715.030340441, 6416103.399181439, 5876067.458450444]",416.7381,2.0,0.09540475311727487,WDR5
"Sel Score: 0.77 RTime: 2454.878 Areas: [2298439.7299907235, 3747002.3744981326, 4478735.379479357, 12182788.859280173, 6338182.64626518, 6453818.366295764]",435.9854,2.0,0.02168669900445971,WDR5
"Sel Score: 0.77 RTime: 3758.629 Areas: [3312945.895565085, 17563042.123515856, 6067886.222320323, 1998740.148767664, 13063993.121943083, 17075186.072918367]",457.7402,2.0,0.0768670457653482,WDR5
"Sel Score: 0.77 RTime: 3922.4 Areas: [5920212.321327702, 3549063.0876700007, 12096311.692860171, 1485300.1641742436, 3814974.5384455575, 3914882.0703318305]",439.7339,4.0,0.09262409487998628,WDR5
"Sel Score: 0.77 RTime: 2054.412 Areas: [1537216.2297114213, 2008838.5104373796, 2142829.652950545, 5559110.091353903, 8685686.901924884, 9216496.34053805]",417.9788,4.0,0.10941671037161634,WDR5
"Sel Score: 0.77 RTime: 4641.501 Areas: [28688418.925108228, 4952392.079163272, 1463662.5040053206, 6639863.747074525, 17813022.73123314, 4211911.582747166]",648.5084,3.0,0.10580587415718959,WDR5
"Sel Score: 0.77 RTime: 3236.585 Areas: [4986499.881166934, 2687360.005547615, 7059315.455668845, 11173452.41365768, 13560106.584479276, 16808244.101905867]",476.4854,2.0,0.018435229164544605,WDR5
"Sel Score: 0.76 RTime: 2666.85 Areas: [993378.2653727707, 5440386.342805495, 2203548.940541998, 4628577.605392527, 20386067.64946962, 2209711.728087021]",394.9736,2.0,0.11767102285568805,WDR5
"Sel Score: 0.76 RTime: 1309.706 Areas: [1534252.0282026327, 3192028.1593350857, 1968585.5149739617, 14649139.710011229, 1210301.1666050858, 4263663.684498052]",336.5882,5.0,0.10671453731314771,WDR5
"Sel Score: 0.76 RTime: 1821.897 Areas: [3049058.352332024, 8178609.964035567, 5830346.0286237495, 5938215.168719729, 12492989.093763387, 14737031.863318542]",415.7259,2.0,0.061559472818013106,WDR5
"Sel Score: 0.76 RTime: 3175.181 Areas: [15404514.795996191, 13308690.912459426, 14606353.01021552, 5061991.606893431, 7224984.342639861, 3959403.1062032497]",403.474,2.0,0.12946039576704987,WDR5
"Sel Score: 0.76 RTime: 2058.489 Areas: [4457434.995616008, 2995904.5595685234, 3502994.019821889, 1922208.0138367382, 7472549.175927964, 7819315.774019611]",403.2356,2.0,0.07813866925995992,WDR5
"Sel Score: 0.76 RTime: 2837.867 Areas: [7387130.237812421, 5784500.400485767, 4336109.828423433, 4217574.611498318, 7248630.380685601, 2394622.4833610025]",403.7183,2.0,0.08908501416532436,WDR5
"Sel Score: 0.76 RTime: 1840.982 Areas: [4827568.066407589, 4903383.565942049, 10934132.461384704, 10522127.764318204, 8056281.260177598, 13608427.702004908]",419.2161,2.0,0.01028654307687735,WDR5
"Sel Score: 0.76 RTime: 2647.229 Areas: [2141102.7105845185, 5360770.796728257, 7390605.0485367635, 9535376.042898148, 12341878.117883764, 9817.0]",423.4775,4.0,0.11506959978029858,WDR5
"Sel Score: 0.76 RTime: 3088.427 Areas: [8989727.702287994, 9759069.639191555, 6853803.595302964, 14206059.135204975, 26016455.258813903, 14420903.969259232]",425.9936,2.0,0.11850656181257813,WDR5
"Sel Score: 0.76 RTime: 4200.175 Areas: [5845221.38968795, 7170153.724935884, 3282678.451899126, 4951326.474349403, 7402070.809528214, 13203692.623337446]",439.9819,4.0,0.06649673090385298,WDR5
"Sel Score: 0.76 RTime: 1612.252 Areas: [3714998.940338856, 7116010.664683331, 5285426.991968717, 5777609.244333191, 22687733.497399323, 3839231.279689757]",366.5918,5.0,0.041258415863930864,WDR5
"Sel Score: 0.76 RTime: 3103.587 Areas: [3466280.438259236, 3934698.0135062714, 6291832.388209768, 9056907.72953345, 9654409.928042138, 6141674.350644628]",455.7357,2.0,0.0272547829133116,WDR5
"Sel Score: 0.76 RTime: 1774.791 Areas: [4288816.191717619, 1608041.3485131557, 4959582.412602023, 4731447.690808577, 6847070.418522102, 5594158.642596244]",442.7273,2.0,0.10494292866350403,WDR5
