Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Overall rank: 1981 Sel Score: 0.78 CDE: 15.4517 p value: 3.916e-02 RTime: 59.443,,(no adduct),419.9719,4,49,69
Overall rank: 1117 Sel Score: 0.78 CDE: 15.9856 p value: 7.779e-02 RTime: 32.616,,(no adduct),412.7301,4,22,42
Overall rank: 2165 Sel Score: 0.78 CDE: 15.3549 p value: 7.806e-02 RTime: 27.203,,(no adduct),350.401,5,17,37
Overall rank: 1395 Sel Score: 0.78 CDE: 15.7881 p value: 9.530e-02 RTime: 42.827,,(no adduct),418.7309,2,32,52
Overall rank: 1656 Sel Score: 0.78 CDE: 15.6315 p value: 9.360e-02 RTime: 42.052,,(no adduct),397.719,2,32,52
Overall rank: 3062 Sel Score: 0.78 CDE: 14.7358 p value: 1.254e-01 RTime: 65.928,,(no adduct),461.2408,4,55,75
Overall rank: 1342 Sel Score: 0.78 CDE: 15.829 p value: 1.068e-01 RTime: 47.795,,(no adduct),400.9671,4,37,57
Overall rank: 1159 Sel Score: 0.78 CDE: 15.9544 p value: 2.492e-02 RTime: 79.397,,(no adduct),583.9598,3,69,89
Overall rank: 1500 Sel Score: 0.78 CDE: 15.7291 p value: 6.644e-03 RTime: 33.578,,(no adduct),428.9793,2,23,43
Overall rank: 2281 Sel Score: 0.78 CDE: 15.295 p value: 8.365e-02 RTime: 57.819,,(no adduct),447.4928,4,47,67
Overall rank: 3303 Sel Score: 0.78 CDE: 14.437 p value: 4.564e-02 RTime: 34.271,,(no adduct),337.785,5,24,44
Overall rank: 1101 Sel Score: 0.78 CDE: 16.0083 p value: 1.297e-01 RTime: 41.863,,(no adduct),438.7228,2,31,51
Overall rank: 3541 Sel Score: 0.78 CDE: 13.6817 p value: 1.099e-01 RTime: 25.012,,(no adduct),359.3939,5,15,35
Overall rank: 973 Sel Score: 0.78 CDE: 16.1608 p value: 6.050e-02 RTime: 46.457,,(no adduct),447.2322,2,36,56
Overall rank: 1913 Sel Score: 0.78 CDE: 15.4946 p value: 4.887e-02 RTime: 68.421,,(no adduct),545.6223,3,58,78
Overall rank: 2645 Sel Score: 0.78 CDE: 15.0936 p value: 2.954e-03 RTime: 59.129,,(no adduct),429.4864,2,49,69
Overall rank: 1485 Sel Score: 0.78 CDE: 15.7419 p value: 5.980e-02 RTime: 48.391,,(no adduct),456.2294,4,38,58
Overall rank: 3587 Sel Score: 0.78 CDE: 13.1081 p value: 2.920e-03 RTime: 30.692,,(no adduct),422.9692,4,20,40
Overall rank: 1512 Sel Score: 0.78 CDE: 15.7277 p value: 4.526e-02 RTime: 35.712,,(no adduct),417.9682,4,25,45
Overall rank: 3499 Sel Score: 0.78 CDE: 13.9356 p value: 1.825e-02 RTime: 56.71,,(no adduct),421.4881,4,46,66
Overall rank: 1668 Sel Score: 0.78 CDE: 15.6341 p value: 8.219e-02 RTime: 43.586,,(no adduct),403.9639,2,33,53
Overall rank: 2129 Sel Score: 0.78 CDE: 15.3826 p value: 9.950e-02 RTime: 26.75,,(no adduct),411.716,2,16,36
Overall rank: 3444 Sel Score: 0.78 CDE: 14.1261 p value: 9.735e-02 RTime: 38.439,,(no adduct),350.386,5,28,48
Overall rank: 1848 Sel Score: 0.78 CDE: 15.5327 p value: 4.470e-02 RTime: 21.203,,(no adduct),344.0008,5,11,31
Overall rank: 2580 Sel Score: 0.78 CDE: 15.1434 p value: 5.469e-02 RTime: 34.67,,(no adduct),450.736,2,24,44
Overall rank: 2095 Sel Score: 0.77 CDE: 15.4038 p value: 9.986e-02 RTime: 46.999,,(no adduct),402.7276,2,36,56
Overall rank: 1986 Sel Score: 0.77 CDE: 15.459 p value: 7.064e-02 RTime: 34.976,,(no adduct),455.2263,2,24,44
Overall rank: 2692 Sel Score: 0.77 CDE: 15.0766 p value: 9.141e-02 RTime: 61.596,,(no adduct),430.9857,4,51,71
Overall rank: 2033 Sel Score: 0.77 CDE: 15.4403 p value: 1.187e-01 RTime: 50.629,,(no adduct),412.2368,2,40,60
Overall rank: 1581 Sel Score: 0.77 CDE: 15.6902 p value: 1.211e-01 RTime: 64.85,,(no adduct),444.2319,2,54,74
Overall rank: 3390 Sel Score: 0.77 CDE: 14.2821 p value: 3.106e-02 RTime: 21.807,,(no adduct),350.1956,5,11,31
Overall rank: 3212 Sel Score: 0.77 CDE: 14.5922 p value: 9.455e-02 RTime: 57.282,,(no adduct),410.974,4,47,67
Overall rank: 2664 Sel Score: 0.77 CDE: 15.0922 p value: 7.887e-03 RTime: 41.171,,(no adduct),393.4626,2,31,51
Overall rank: 3302 Sel Score: 0.77 CDE: 14.4862 p value: 8.934e-04 RTime: 67.395,,(no adduct),474.2464,2,57,77
Overall rank: 3415 Sel Score: 0.77 CDE: 14.238 p value: 5.384e-02 RTime: 27.371,,(no adduct),363.0061,5,17,37
Overall rank: 2355 Sel Score: 0.77 CDE: 15.2639 p value: 3.165e-02 RTime: 40.915,,(no adduct),395.9564,2,30,50
Overall rank: 895 Sel Score: 0.77 CDE: 16.3526 p value: 7.330e-02 RTime: 50.551,,(no adduct),453.2402,2,40,60
Overall rank: 2476 Sel Score: 0.77 CDE: 15.2052 p value: 1.043e-01 RTime: 39.02,,(no adduct),409.9854,4,29,49
Overall rank: 3458 Sel Score: 0.77 CDE: 14.1288 p value: 4.421e-02 RTime: 68.785,,(no adduct),456.2457,2,58,78
Overall rank: 2000 Sel Score: 0.77 CDE: 15.4589 p value: 4.546e-02 RTime: 55.267,,(no adduct),445.7493,4,45,65
Overall rank: 873 Sel Score: 0.77 CDE: 16.4249 p value: 1.113e-01 RTime: 40.942,,(no adduct),419.4856,4,30,50
Overall rank: 2217 Sel Score: 0.77 CDE: 15.349 p value: 2.979e-02 RTime: 46.037,,(no adduct),410.2157,4,36,56
Overall rank: 1602 Sel Score: 0.77 CDE: 15.6864 p value: 7.409e-02 RTime: 62.682,,(no adduct),434.2242,2,52,72
Overall rank: 2457 Sel Score: 0.77 CDE: 15.2165 p value: 1.031e-01 RTime: 22.366,,(no adduct),350.3825,5,12,32
Overall rank: 2013 Sel Score: 0.77 CDE: 15.4558 p value: 2.778e-02 RTime: 56.142,,(no adduct),439.2224,2,46,66
Overall rank: 1865 Sel Score: 0.77 CDE: 15.5344 p value: 9.826e-04 RTime: 65.603,,(no adduct),445.484,4,55,75
Overall rank: 1058 Sel Score: 0.77 CDE: 16.0968 p value: 1.093e-01 RTime: 48.924,,(no adduct),427.7271,2,38,58
Overall rank: 1718 Sel Score: 0.77 CDE: 15.6176 p value: 1.227e-01 RTime: 53.492,,(no adduct),429.4738,4,43,63
Overall rank: 1123 Sel Score: 0.77 CDE: 16.0227 p value: 1.274e-01 RTime: 41.96,,(no adduct),404.4652,2,31,51
Overall rank: 2487 Sel Score: 0.77 CDE: 15.206 p value: 1.063e-01 RTime: 54.016,,(no adduct),449.2261,4,44,64
Overall rank: 2728 Sel Score: 0.77 CDE: 15.0625 p value: 7.881e-03 RTime: 67.861,,(no adduct),447.486,2,57,77
Overall rank: 3130 Sel Score: 0.77 CDE: 14.7212 p value: 3.631e-02 RTime: 34.366,,(no adduct),399.9865,4,24,44
Overall rank: 845 Sel Score: 0.77 CDE: 16.7033 p value: 5.792e-02 RTime: 40.572,,(no adduct),427.9813,2,30,50
Overall rank: 3435 Sel Score: 0.77 CDE: 14.2355 p value: 1.415e-02 RTime: 39.12,,(no adduct),414.9721,4,29,49
Overall rank: 3141 Sel Score: 0.77 CDE: 14.7117 p value: 1.269e-01 RTime: 74.054,,(no adduct),445.9802,2,64,84
Overall rank: 1226 Sel Score: 0.77 CDE: 15.9394 p value: 1.182e-01 RTime: 58.397,,(no adduct),457.9897,4,48,68
Overall rank: 2513 Sel Score: 0.77 CDE: 15.197 p value: 4.569e-02 RTime: 32.432,,(no adduct),448.245,2,22,42
Overall rank: 2108 Sel Score: 0.77 CDE: 15.4144 p value: 5.624e-02 RTime: 33.04,,(no adduct),432.7258,2,23,43
Overall rank: 1548 Sel Score: 0.77 CDE: 15.7296 p value: 9.929e-02 RTime: 34.88,,(no adduct),441.4726,2,24,44
Overall rank: 3211 Sel Score: 0.77 CDE: 14.6408 p value: 3.529e-02 RTime: 33.988,,(no adduct),380.212,4,23,43
Overall rank: 925 Sel Score: 0.77 CDE: 16.3283 p value: 1.126e-01 RTime: 40.666,,(no adduct),417.4842,4,30,50
Overall rank: 3379 Sel Score: 0.77 CDE: 14.3833 p value: 3.340e-02 RTime: 38.323,,(no adduct),383.1961,2,28,48
Overall rank: 2042 Sel Score: 0.77 CDE: 15.4517 p value: 1.324e-01 RTime: 42.138,,(no adduct),451.9962,2,32,52
Overall rank: 1449 Sel Score: 0.77 CDE: 15.7916 p value: 7.645e-02 RTime: 48.061,,(no adduct),407.2276,2,38,58
Overall rank: 2308 Sel Score: 0.77 CDE: 15.3101 p value: 1.121e-01 RTime: 26.663,,(no adduct),440.9971,4,16,36
Overall rank: 885 Sel Score: 0.77 CDE: 16.4687 p value: 5.312e-02 RTime: 38.631,,(no adduct),429.4771,2,28,48
Overall rank: 1637 Sel Score: 0.77 CDE: 15.682 p value: 3.068e-02 RTime: 31.775,,(no adduct),447.4839,4,21,41
Overall rank: 2522 Sel Score: 0.77 CDE: 15.1978 p value: 1.906e-02 RTime: 57.169,,(no adduct),414.4836,2,47,67
Overall rank: 2318 Sel Score: 0.77 CDE: 15.3075 p value: 1.128e-01 RTime: 66.317,,(no adduct),444.2383,2,56,76
Overall rank: 3528 Sel Score: 0.77 CDE: 14.024 p value: 1.651e-02 RTime: 112.486,,(no adduct),656.3675,2,102,120
Overall rank: 905 Sel Score: 0.77 CDE: 16.4183 p value: 6.974e-02 RTime: 50.524,,(no adduct),440.9806,4,40,60
Overall rank: 1860 Sel Score: 0.77 CDE: 15.5533 p value: 1.102e-01 RTime: 42.538,,(no adduct),434.4826,4,32,52
Overall rank: 1250 Sel Score: 0.77 CDE: 15.9339 p value: 1.885e-02 RTime: 40.63,,(no adduct),448.234,4,30,50
Overall rank: 1557 Sel Score: 0.77 CDE: 15.733 p value: 3.939e-02 RTime: 35.439,,(no adduct),402.2292,2,25,45
Overall rank: 1716 Sel Score: 0.77 CDE: 15.6363 p value: 3.449e-03 RTime: 60.154,,(no adduct),428.9705,2,50,70
Overall rank: 2931 Sel Score: 0.77 CDE: 14.9241 p value: 1.723e-02 RTime: 34.453,,(no adduct),416.2231,4,24,44
Overall rank: 933 Sel Score: 0.77 CDE: 16.3547 p value: 9.943e-02 RTime: 53.164,,(no adduct),437.722,4,43,63
Overall rank: 3513 Sel Score: 0.77 CDE: 14.0896 p value: 1.196e-01 RTime: 29.688,,(no adduct),410.9847,2,19,39
Overall rank: 2693 Sel Score: 0.77 CDE: 15.1036 p value: 3.459e-02 RTime: 59.451,,(no adduct),412.9629,4,49,69
Overall rank: 1784 Sel Score: 0.77 CDE: 15.5975 p value: 2.462e-02 RTime: 62.596,,(no adduct),454.4876,4,52,72
Overall rank: 962 Sel Score: 0.77 CDE: 16.2896 p value: 6.676e-03 RTime: 40.196,,(no adduct),419.7318,2,30,50
Overall rank: 1956 Sel Score: 0.77 CDE: 15.5054 p value: 1.174e-01 RTime: 22.148,,(no adduct),357.8026,5,12,32
Overall rank: 3129 Sel Score: 0.77 CDE: 14.7487 p value: 4.976e-02 RTime: 70.75,,(no adduct),438.7428,2,60,80
Overall rank: 2297 Sel Score: 0.77 CDE: 15.3257 p value: 1.083e-01 RTime: 33.945,,(no adduct),422.9796,4,23,43
Overall rank: 1264 Sel Score: 0.77 CDE: 15.9317 p value: 1.213e-01 RTime: 63.906,,(no adduct),567.9404,3,53,73
Overall rank: 1443 Sel Score: 0.77 CDE: 15.8081 p value: 4.115e-02 RTime: 53.584,,(no adduct),423.4674,4,43,63
Overall rank: 1312 Sel Score: 0.77 CDE: 15.9029 p value: 9.690e-02 RTime: 48.08,,(no adduct),406.2314,4,38,58
Overall rank: 1252 Sel Score: 0.77 CDE: 15.9456 p value: 1.548e-02 RTime: 38.518,,(no adduct),419.9816,4,28,48
Overall rank: 2551 Sel Score: 0.77 CDE: 15.1959 p value: 1.281e-01 RTime: 26.783,,(no adduct),438.9684,4,16,36
Overall rank: 1471 Sel Score: 0.77 CDE: 15.7987 p value: 8.026e-02 RTime: 35.983,,(no adduct),420.7171,4,25,45
Overall rank: 2706 Sel Score: 0.77 CDE: 15.1033 p value: 3.031e-02 RTime: 50.111,,(no adduct),438.4959,2,40,60
Overall rank: 3495 Sel Score: 0.77 CDE: 14.1766 p value: 9.730e-02 RTime: 54.127,,(no adduct),440.9599,4,44,64
Overall rank: 960 Sel Score: 0.77 CDE: 16.3227 p value: 9.067e-02 RTime: 51.758,,(no adduct),442.4825,2,41,61
Overall rank: 1980 Sel Score: 0.77 CDE: 15.5007 p value: 2.819e-02 RTime: 42.935,,(no adduct),392.9651,2,32,52
Overall rank: 1598 Sel Score: 0.77 CDE: 15.7224 p value: 1.229e-01 RTime: 41.809,,(no adduct),448.2228,2,31,51
Overall rank: 2167 Sel Score: 0.77 CDE: 15.4029 p value: 1.105e-01 RTime: 37.453,,(no adduct),403.2174,4,27,47
Overall rank: 2755 Sel Score: 0.77 CDE: 15.0783 p value: 7.873e-02 RTime: 55.892,,(no adduct),411.7365,4,45,65
Overall rank: 2170 Sel Score: 0.77 CDE: 15.4028 p value: 1.153e-02 RTime: 30.901,,(no adduct),433.2396,4,20,40
Overall rank: 3110 Sel Score: 0.77 CDE: 14.783 p value: 3.772e-02 RTime: 56.115,,(no adduct),410.736,4,46,66
Overall rank: 1464 Sel Score: 0.77 CDE: 15.8055 p value: 5.890e-03 RTime: 53.945,,(no adduct),432.4701,4,43,63
Overall rank: 1905 Sel Score: 0.77 CDE: 15.5418 p value: 9.262e-03 RTime: 77.311,,(no adduct),574.6229,3,67,87
Overall rank: 2946 Sel Score: 0.77 CDE: 14.9325 p value: 5.347e-02 RTime: 38.949,,(no adduct),387.9585,4,28,48
Overall rank: 1097 Sel Score: 0.77 CDE: 16.1207 p value: 8.867e-02 RTime: 41.407,,(no adduct),430.9851,2,31,51
Overall rank: 2029 Sel Score: 0.77 CDE: 15.4814 p value: 5.468e-02 RTime: 41.322,,(no adduct),409.4689,4,31,51
Overall rank: 1607 Sel Score: 0.77 CDE: 15.7225 p value: 1.084e-02 RTime: 33.566,,(no adduct),423.4646,2,23,43
Overall rank: 1016 Sel Score: 0.77 CDE: 16.2351 p value: 7.154e-02 RTime: 48.844,,(no adduct),438.486,2,38,58
Overall rank: 1136 Sel Score: 0.77 CDE: 16.0829 p value: 3.956e-02 RTime: 31.696,,(no adduct),409.7321,2,21,41
Overall rank: 1978 Sel Score: 0.77 CDE: 15.5077 p value: 1.065e-03 RTime: 58.696,,(no adduct),440.4848,4,48,68
Overall rank: 2382 Sel Score: 0.77 CDE: 15.2936 p value: 3.844e-02 RTime: 49.804,,(no adduct),424.2242,2,39,59
Overall rank: 2209 Sel Score: 0.77 CDE: 15.3874 p value: 1.322e-01 RTime: 79.159,,(no adduct),585.9765,3,69,89
Overall rank: 1978 Sel Score: 0.77 CDE: 15.5088 p value: 1.466e-02 RTime: 33.408,,(no adduct),437.7171,4,23,43
Overall rank: 1235 Sel Score: 0.77 CDE: 15.978 p value: 2.359e-03 RTime: 46.499,,(no adduct),442.7396,4,36,56
Overall rank: 3337 Sel Score: 0.77 CDE: 14.5387 p value: 3.729e-02 RTime: 29.386,,(no adduct),425.9645,2,19,39
Overall rank: 3215 Sel Score: 0.77 CDE: 14.6984 p value: 2.411e-02 RTime: 67.409,,(no adduct),442.7396,2,57,77
Overall rank: 1846 Sel Score: 0.77 CDE: 15.5861 p value: 8.335e-02 RTime: 26.637,,(no adduct),409.7412,4,16,36
Overall rank: 3393 Sel Score: 0.77 CDE: 14.466 p value: 2.636e-02 RTime: 45.544,,(no adduct),483.2487,2,35,55
Overall rank: 2520 Sel Score: 0.77 CDE: 15.2229 p value: 1.266e-01 RTime: 67.336,,(no adduct),531.6142,3,57,77
Overall rank: 3651 Sel Score: 0.77 CDE: 13.6536 p value: 7.724e-03 RTime: 28.313,,(no adduct),357.403,5,18,38
Overall rank: 3070 Sel Score: 0.77 CDE: 14.8384 p value: 1.302e-01 RTime: 66.717,,(no adduct),412.4791,2,56,76
Overall rank: 1412 Sel Score: 0.77 CDE: 15.8577 p value: 9.278e-02 RTime: 72.768,,(no adduct),549.6253,3,62,82
Overall rank: 2382 Sel Score: 0.77 CDE: 15.3 p value: 5.070e-02 RTime: 27.15,,(no adduct),339.1854,5,17,37
Overall rank: 3173 Sel Score: 0.77 CDE: 14.7416 p value: 3.291e-02 RTime: 41.843,,(no adduct),408.2299,4,31,51
Overall rank: 1481 Sel Score: 0.77 CDE: 15.8081 p value: 1.168e-02 RTime: 39.433,,(no adduct),414.7148,2,29,49
Overall rank: 1012 Sel Score: 0.77 CDE: 16.2739 p value: 6.708e-02 RTime: 32.799,,(no adduct),411.2323,4,22,42
Overall rank: 988 Sel Score: 0.77 CDE: 16.3336 p value: 1.014e-01 RTime: 72.121,,(no adduct),412.819,2,62,82
Overall rank: 1210 Sel Score: 0.77 CDE: 16.015 p value: 2.805e-02 RTime: 57.928,,(no adduct),431.2276,2,47,67
Overall rank: 3319 Sel Score: 0.77 CDE: 14.5792 p value: 1.727e-03 RTime: 65.192,,(no adduct),568.2865,3,55,75
Overall rank: 1426 Sel Score: 0.77 CDE: 15.8536 p value: 1.223e-01 RTime: 48.598,,(no adduct),427.2201,4,38,58
Overall rank: 1015 Sel Score: 0.77 CDE: 16.2745 p value: 1.246e-01 RTime: 55.962,,(no adduct),424.2245,4,45,65
Overall rank: 1354 Sel Score: 0.77 CDE: 15.9038 p value: 1.311e-01 RTime: 39.345,,(no adduct),441.2232,4,29,49
Overall rank: 1073 Sel Score: 0.77 CDE: 16.1828 p value: 5.582e-02 RTime: 41.924,,(no adduct),429.7156,2,31,51
Overall rank: 984 Sel Score: 0.77 CDE: 16.3659 p value: 4.506e-02 RTime: 46.306,,(no adduct),435.2376,2,36,56
Overall rank: 2423 Sel Score: 0.77 CDE: 15.2846 p value: 1.191e-01 RTime: 60.182,,(no adduct),546.6123,3,50,70
Overall rank: 3526 Sel Score: 0.77 CDE: 14.2129 p value: 3.764e-02 RTime: 31.605,,(no adduct),400.7007,2,21,41
Overall rank: 3020 Sel Score: 0.77 CDE: 14.8994 p value: 1.205e-01 RTime: 28.993,,(no adduct),451.2458,2,18,38
Overall rank: 2190 Sel Score: 0.77 CDE: 15.4136 p value: 5.407e-02 RTime: 61.17,,(no adduct),434.7272,2,51,71
Overall rank: 984 Sel Score: 0.77 CDE: 16.3795 p value: 2.551e-02 RTime: 43.887,,(no adduct),444.4746,4,33,53
Overall rank: 3563 Sel Score: 0.77 CDE: 14.1128 p value: 6.012e-03 RTime: 29.731,,(no adduct),337.5933,5,19,39
Overall rank: 3593 Sel Score: 0.77 CDE: 14.0381 p value: 1.233e-01 RTime: 69.054,,(no adduct),459.4888,2,59,79
Overall rank: 3490 Sel Score: 0.77 CDE: 14.3032 p value: 7.067e-02 RTime: 63.094,,(no adduct),415.9714,2,53,73
Overall rank: 1418 Sel Score: 0.77 CDE: 15.8667 p value: 9.540e-02 RTime: 36.895,,(no adduct),416.7381,2,26,46
Overall rank: 1125 Sel Score: 0.77 CDE: 16.1334 p value: 2.169e-02 RTime: 40.915,,(no adduct),435.9854,2,30,50
Overall rank: 2136 Sel Score: 0.77 CDE: 15.4454 p value: 7.687e-02 RTime: 62.644,,(no adduct),457.7402,2,52,72
Overall rank: 2429 Sel Score: 0.77 CDE: 15.2869 p value: 9.262e-02 RTime: 65.373,,(no adduct),439.7339,4,55,75
Overall rank: 1097 Sel Score: 0.77 CDE: 16.1685 p value: 1.094e-01 RTime: 34.24,,(no adduct),417.9788,4,24,44
Overall rank: 3553 Sel Score: 0.77 CDE: 14.1671 p value: 1.844e-02 RTime: 53.943,,(no adduct),476.4854,2,43,63
Overall rank: 3396 Sel Score: 0.76 CDE: 14.5185 p value: 1.177e-01 RTime: 44.447,,(no adduct),394.9736,2,34,54
Overall rank: 2050 Sel Score: 0.76 CDE: 15.4939 p value: 1.067e-01 RTime: 21.828,,(no adduct),336.5882,5,11,31
Overall rank: 1156 Sel Score: 0.76 CDE: 16.0997 p value: 6.156e-02 RTime: 30.365,,(no adduct),415.7259,2,20,40
Overall rank: 3063 Sel Score: 0.76 CDE: 14.8709 p value: 1.295e-01 RTime: 52.92,,(no adduct),403.474,2,42,62
Overall rank: 2296 Sel Score: 0.76 CDE: 15.3655 p value: 7.814e-02 RTime: 34.308,,(no adduct),403.2356,2,24,44
Overall rank: 2180 Sel Score: 0.76 CDE: 15.4273 p value: 8.909e-02 RTime: 47.298,,(no adduct),403.7183,2,37,57
Overall rank: 1787 Sel Score: 0.76 CDE: 15.6391 p value: 1.029e-02 RTime: 30.683,,(no adduct),419.2161,2,20,40
Overall rank: 2308 Sel Score: 0.76 CDE: 15.3622 p value: 1.151e-01 RTime: 44.12,,(no adduct),423.4775,4,34,54
Overall rank: 2718 Sel Score: 0.76 CDE: 15.1347 p value: 1.185e-01 RTime: 51.474,,(no adduct),425.9936,2,41,61
Overall rank: 3182 Sel Score: 0.76 CDE: 14.7685 p value: 6.650e-02 RTime: 70.003,,(no adduct),439.9819,4,60,80
Overall rank: 2744 Sel Score: 0.76 CDE: 15.1208 p value: 4.126e-02 RTime: 26.871,,(no adduct),366.5918,5,16,36
Overall rank: 3378 Sel Score: 0.76 CDE: 14.5442 p value: 2.725e-02 RTime: 51.726,,(no adduct),455.7357,2,41,61
Overall rank: 2160 Sel Score: 0.76 CDE: 15.4411 p value: 1.049e-01 RTime: 29.58,,(no adduct),442.7273,2,19,39
Overall rank: 1269 Sel Score: 0.76 CDE: 15.9893 p value: 1.449e-02 RTime: 49.835,,(no adduct),445.4753,4,39,59
Overall rank: 1468 Sel Score: 0.76 CDE: 15.8468 p value: 2.649e-02 RTime: 48.385,,(no adduct),424.9851,4,38,58
Overall rank: 2809 Sel Score: 0.76 CDE: 15.0852 p value: 1.191e-01 RTime: 33.869,,(no adduct),417.4752,2,23,43
Overall rank: 2493 Sel Score: 0.76 CDE: 15.2591 p value: 1.964e-02 RTime: 30.137,,(no adduct),426.4647,2,20,40
Overall rank: 3686 Sel Score: 0.76 CDE: 13.7076 p value: 7.815e-03 RTime: 29.618,,(no adduct),377.9546,4,19,39
Overall rank: 3065 Sel Score: 0.76 CDE: 14.8843 p value: 9.933e-04 RTime: 101.54,,(no adduct),455.7542,2,91,111
Overall rank: 3037 Sel Score: 0.76 CDE: 14.9118 p value: 1.602e-02 RTime: 26.871,,(no adduct),357.3835,5,16,36
Overall rank: 3656 Sel Score: 0.76 CDE: 13.9137 p value: 9.847e-02 RTime: 29.083,,(no adduct),454.7291,2,19,39
Overall rank: 3155 Sel Score: 0.76 CDE: 14.8029 p value: 1.270e-01 RTime: 29.556,,(no adduct),353.3914,5,19,39
Overall rank: 3534 Sel Score: 0.76 CDE: 14.2789 p value: 4.028e-02 RTime: 44.11,,(no adduct),428.7093,4,34,54
Overall rank: 1495 Sel Score: 0.76 CDE: 15.8351 p value: 1.209e-01 RTime: 42.812,,(no adduct),422.7134,4,32,52
Overall rank: 3647 Sel Score: 0.76 CDE: 13.9455 p value: 3.901e-02 RTime: 67.388,,(no adduct),456.2393,2,57,77
Overall rank: 943 Sel Score: 0.76 CDE: 18.4588 p value: 8.300e-02 RTime: 70.602,,(no adduct),697.0617,3,60,80
Overall rank: 3746 Sel Score: 0.76 CDE: 13.0333 p value: 1.030e-01 RTime: 55.451,,(no adduct),444.755,2,45,65
Overall rank: 3421 Sel Score: 0.76 CDE: 14.5194 p value: 1.055e-01 RTime: 31.652,,(no adduct),401.9724,4,21,41
Overall rank: 3140 Sel Score: 0.76 CDE: 14.822 p value: 5.180e-02 RTime: 64.757,,(no adduct),434.7484,2,54,74
Overall rank: 3563 Sel Score: 0.76 CDE: 14.2267 p value: 4.522e-02 RTime: 65.23,,(no adduct),423.7204,4,55,75
Overall rank: 1185 Sel Score: 0.76 CDE: 16.0988 p value: 9.691e-02 RTime: 47.329,,(no adduct),428.73,4,37,57
Overall rank: 1482 Sel Score: 0.76 CDE: 15.8498 p value: 1.461e-02 RTime: 38.846,,(no adduct),393.2123,2,28,48
Overall rank: 2746 Sel Score: 0.76 CDE: 15.1313 p value: 1.317e-01 RTime: 48.898,,(no adduct),407.4586,2,38,58
Overall rank: 3610 Sel Score: 0.76 CDE: 14.1049 p value: 8.326e-02 RTime: 30.074,,(no adduct),412.7212,2,20,40
Overall rank: 1886 Sel Score: 0.76 CDE: 15.5974 p value: 1.244e-01 RTime: 43.321,,(no adduct),449.5032,2,33,53
Overall rank: 1353 Sel Score: 0.76 CDE: 15.9393 p value: 1.252e-01 RTime: 34.13,,(no adduct),433.2331,4,24,44
Overall rank: 2149 Sel Score: 0.76 CDE: 15.4562 p value: 8.289e-02 RTime: 28.258,,(no adduct),412.989,4,18,38
Overall rank: 2012 Sel Score: 0.76 CDE: 15.5303 p value: 1.735e-02 RTime: 49.046,,(no adduct),451.2167,2,39,59
Overall rank: 2276 Sel Score: 0.76 CDE: 15.3917 p value: 5.524e-02 RTime: 28.533,,(no adduct),409.2344,4,18,38
Overall rank: 2369 Sel Score: 0.76 CDE: 15.3432 p value: 3.744e-02 RTime: 34.677,,(no adduct),443.7224,2,24,44
Overall rank: 3209 Sel Score: 0.76 CDE: 14.7734 p value: 1.310e-02 RTime: 75.413,,(no adduct),473.2545,2,65,85
Overall rank: 1185 Sel Score: 0.76 CDE: 16.1145 p value: 5.317e-02 RTime: 42.253,,(no adduct),432.2241,4,32,52
Overall rank: 2287 Sel Score: 0.76 CDE: 15.389 p value: 1.299e-01 RTime: 34.891,,(no adduct),392.4632,4,24,44
Overall rank: 3005 Sel Score: 0.76 CDE: 14.9542 p value: 1.032e-01 RTime: 58.391,,(no adduct),420.4825,2,48,68
Overall rank: 2376 Sel Score: 0.76 CDE: 15.3398 p value: 2.655e-03 RTime: 42.942,,(no adduct),422.7441,2,32,52
Overall rank: 2901 Sel Score: 0.76 CDE: 15.0356 p value: 3.655e-02 RTime: 34.918,,(no adduct),396.2077,2,24,44
Overall rank: 2568 Sel Score: 0.76 CDE: 15.235 p value: 1.282e-01 RTime: 43.154,,(no adduct),394.4566,4,33,53
Overall rank: 3233 Sel Score: 0.76 CDE: 14.7578 p value: 1.847e-02 RTime: 44.712,,(no adduct),414.2089,4,34,54
Overall rank: 967 Sel Score: 0.76 CDE: 18.2926 p value: 9.140e-02 RTime: 70.521,,(no adduct),697.2287,3,60,80
Overall rank: 2922 Sel Score: 0.76 CDE: 15.0251 p value: 1.286e-01 RTime: 45.701,,(no adduct),401.7104,2,35,55
Overall rank: 986 Sel Score: 0.76 CDE: 16.7589 p value: 9.749e-02 RTime: 67.49,,(no adduct),699.5587,3,57,77
Overall rank: 2632 Sel Score: 0.76 CDE: 15.2083 p value: 1.046e-01 RTime: 33.475,,(no adduct),459.9934,4,23,43
Overall rank: 2155 Sel Score: 0.76 CDE: 15.4603 p value: 8.557e-02 RTime: 22.191,,(no adduct),332.9912,5,12,32
Overall rank: 2509 Sel Score: 0.76 CDE: 15.2676 p value: 1.286e-01 RTime: 38.573,,(no adduct),394.9665,2,28,48
Overall rank: 2917 Sel Score: 0.76 CDE: 15.0321 p value: 8.879e-02 RTime: 68.07,,(no adduct),563.9759,3,58,78
Overall rank: 2297 Sel Score: 0.76 CDE: 15.39 p value: 2.585e-03 RTime: 34.4,,(no adduct),392.2169,2,24,44
Overall rank: 2508 Sel Score: 0.76 CDE: 15.2703 p value: 3.022e-02 RTime: 63.013,,(no adduct),440.2346,4,53,73
