Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.78 p value: 4.847e-02 RTime: 117.19,,(no adduct),554.199,2,107,120
Sel Score: 0.78 p value: 2.052e-02 RTime: 117.442,,(no adduct),590.6503,3,107,120
Sel Score: 0.7 p value: 1.759e-02 RTime: 117.468,,(no adduct),590.316,3,107,120
Sel Score: 0.59 p value: 4.738e-03 RTime: 117.454,,(no adduct),774.443,2,107,120
Sel Score: 0.87 p value: 3.540e-03 RTime: 118.255,,(no adduct),604.9918,3,108,120
Sel Score: 0.73 p value: 1.489e-02 RTime: 118.062,,(no adduct),434.648,2,108,120
Sel Score: 0.69 p value: 1.389e-02 RTime: 118.112,,(no adduct),588.9723,3,108,120
Sel Score: 0.63 p value: 3.340e-02 RTime: 118.93,,(no adduct),603.6479,3,108,120
Sel Score: 0.56 p value: 1.835e-02 RTime: 118.701,,(no adduct),539.9796,3,108,120
Sel Score: 0.84 p value: 2.191e-02 RTime: 119.848,,(no adduct),634.3411,3,109,120
Sel Score: 0.76 p value: 5.848e-03 RTime: 119.044,,(no adduct),619.6657,3,109,120
Sel Score: 0.6 p value: 1.050e-01 RTime: 119.547,,(no adduct),618.3222,3,109,120
Sel Score: 0.77 p value: 6.318e-04 RTime: 123.524,,(no adduct),542.0472,4,113,120
Sel Score: 0.75 p value: 2.513e-02 RTime: 124.933,,(no adduct),564.0604,4,114,120
Sel Score: 0.74 p value: 1.220e-03 RTime: 124.41,,(no adduct),553.0548,2,114,120
Sel Score: 0.74 p value: 1.220e-03 RTime: 124.148,,(no adduct),553.0537,4,114,120
Sel Score: 0.73 p value: 1.320e-02 RTime: 120.463,,(no adduct),649.0164,3,110,120
Sel Score: 0.72 p value: 7.321e-02 RTime: 123.682,,(no adduct),542.2993,4,113,120
Sel Score: 0.69 p value: 3.811e-03 RTime: 128.846,,(no adduct),626.3799,2,118,120
Sel Score: 0.69 p value: 2.621e-03 RTime: 127.942,,(no adduct),626.3798,2,117,120
Sel Score: 0.67 p value: 1.662e-03 RTime: 125.875,,(no adduct),445.2237,2,115,120
Sel Score: 0.67 p value: 8.520e-02 RTime: 123.609,,(no adduct),678.0599,3,113,120
