Compound,m/z,z,p value,specificity
"Sel Score: 0.7 RTime: 1305.22 Areas: [2032846.4391967142, 2461919.204435188, 2386896.5772298025, 20848423.066003114, 3971759.4828171753, 5642602.083022199]",432.2354,2.0,0.11191756157573247,12ca5
"Sel Score: 0.7 RTime: 1899.031 Areas: [11467331.685500344, 4435973.055170464, 4313507.291745035, 17462718.504306093, 7018791.675344677, 9652774.45030014]",449.2515,2.0,0.07725987953420256,12ca5
"Sel Score: 0.7 RTime: 1470.898 Areas: [6466114.411382103, 5458180.6528267125, 6346996.1224410245, 19632489.84328869, 7131531.9297991, 16997312.86004125]",432.7384,4.0,0.13105831534852128,12ca5
"Sel Score: 0.7 RTime: 1342.169 Areas: [9963666.11515954, 1601446.3488142206, 9725540.316145888, 15721453.13437502, 6859449.350232962, 3323263.6168340156]",435.2286,2.0,0.020777998566207573,12ca5
"Sel Score: 0.69 RTime: 1358.218 Areas: [10524393.404706521, 4963681.735789031, 7284567.864694469, 8735850.876825277, 4659688.754276371, 6190624.101415982]",412.9938,4.0,0.03807214587751238,12ca5
"Sel Score: 0.69 RTime: 1307.521 Areas: [2509995.1648449316, 8091234.74402163, 4559081.732265274, 5897719.54129151, 8405640.315201292, 4413782.68227692]",431.7539,4.0,0.040217445187775605,12ca5
"Sel Score: 0.69 RTime: 1381.615 Areas: [2913427.494272704, 3925180.8935750755, 5778648.185272796, 13274247.676514206, 23766272.338753667, 5407773.489553978]",435.2234,4.0,0.015414356693803498,12ca5
"Sel Score: 0.69 RTime: 1352.869 Areas: [3350019.932652027, 8899946.569586687, 13128995.159853999, 6751104.4318774, 4389401.273543874, 2375443.289573965]",421.2221,4.0,0.005239745848192345,12ca5
"Sel Score: 0.69 RTime: 1434.033 Areas: [161766488.9499261, 194265143.98223627, 229322308.57837203, 346692824.43683887, 384065990.5274558, 191909841.49634296]",404.9847,4.0,0.01510706021005221,12ca5
"Sel Score: 0.69 RTime: 1422.929 Areas: [2032457.3713451265, 1572283.1337202322, 4620192.864830054, 6808028.276060714, 11771443.832876723, 6514852.570167676]",398.2409,2.0,0.015073095060003804,12ca5
"Sel Score: 0.69 RTime: 1806.438 Areas: [2114974.2312527504, 2736996.276668869, 2746004.8283309336, 7731404.661683106, 6570116.414438354, 4389507.624284083]",423.9736,4.0,0.053802116333766505,12ca5
"Sel Score: 0.69 RTime: 1659.786 Areas: [7373618.079414844, 8120611.421199543, 6264073.546389683, 2765522.7248211624, 6571613.952003601, 3754473.0704808356]",453.756,2.0,0.08296756383746211,12ca5
"Sel Score: 0.69 RTime: 1460.775 Areas: [7573472.8027380435, 4674538.052486176, 3919948.7674681023, 27492260.02382607, 14585647.905860038, 12123722.990462098]",452.2495,4.0,0.10743819154496168,12ca5
"Sel Score: 0.69 RTime: 1515.189 Areas: [6638526.558011537, 5372453.95143529, 2147708.950176119, 22976352.065119814, 8140779.251776739, 6649079.886677146]",460.7481,2.0,0.06499173939705177,12ca5
"Sel Score: 0.69 RTime: 7730.761 Areas: [6180146.343691042, 6813030.165071152, 7166891.402272498, 5437005.455586703, 6482901.3913033325, 3382117.158370021]",626.3799,2.0,0.0038105207329747074,12ca5
"Sel Score: 0.69 RTime: 1413.788 Areas: [3623987.6198533336, 7743698.848108002, 4459509.905936408, 6465004.262764524, 26554029.79396999, 16739673.307094231]",432.9886,4.0,0.12446339172535344,12ca5
"Sel Score: 0.69 RTime: 5108.48 Areas: [5095359.656131706, 3201097.903236535, 1689893.7981526882, 15575026.609781913, 14261223.343899297, 5366344.484994989]",608.2929,3.0,0.09018978062113948,12ca5
"Sel Score: 0.69 RTime: 1296.897 Areas: [5412179.055807503, 2091953.6481338823, 1231391.7228394076, 7126403.107359638, 2378811.192964776, 2221844.436073328]",459.2599,2.0,0.0781836129801509,12ca5
"Sel Score: 0.69 RTime: 1497.575 Areas: [5113591.379955873, 4906977.002843953, 7113678.676076923, 6163266.221904, 10812317.43436569, 5164871.247727214]",440.7311,2.0,0.013958194481296511,12ca5
"Sel Score: 0.69 RTime: 7086.698 Areas: [2558808.647204289, 6160097.064939996, 3479299.494605935, 15202144.598542878, 24065237.16652862, 11734553.111128217]",588.9723,3.0,0.013887216615916293,12ca5
"Sel Score: 0.69 RTime: 1501.391 Areas: [5129638.99783054, 7241820.729601581, 3987173.7894481444, 12808615.155948127, 30022132.38684911, 5988132.713624945]",426.9869,2.0,0.032947464216375184,12ca5
"Sel Score: 0.69 RTime: 7676.502 Areas: [3571161.2884168755, 7789761.2140955115, 8401325.201582016, 12614679.358070802, 3489098.571718648, 12124969.30108915]",626.3798,2.0,0.002620583390052783,12ca5
"Sel Score: 0.69 RTime: 1445.363 Areas: [6578791.406126534, 8602158.691288818, 5310684.69826376, 6662758.346050109, 9284189.593583733, 3433647.0753363045]",465.2569,2.0,0.05817257029384939,12ca5
"Sel Score: 0.69 RTime: 1340.223 Areas: [6154400.744069063, 2001893.8396634536, 5577170.841257492, 6694518.310246605, 5997237.93411195, 3287396.4194655414]",461.4963,2.0,0.09378534055615094,12ca5
"Sel Score: 0.68 RTime: 1857.265 Areas: [18994584.602280285, 5889971.527868354, 3567672.721268246, 14113523.534255799, 6454202.448775629, 7987535.054393442]",440.746,4.0,0.09940481462037845,12ca5
"Sel Score: 0.68 RTime: 4900.815 Areas: [7726306.400707794, 15704886.25563821, 3474404.517568704, 8706791.94374739, 7511670.0392902745, 8903524.34361169]",585.961,3.0,0.04151285565828707,12ca5
"Sel Score: 0.68 RTime: 2833.742 Areas: [2952023.084784349, 4300360.867843459, 5492470.359026831, 13077720.675607296, 11068920.220083231, 3502096.250135125]",452.2373,4.0,0.06534128257354428,12ca5
"Sel Score: 0.68 RTime: 6791.66 Areas: [4015155.56307712, 4334242.487976025, 5722385.516588054, 2945082.2425899943, 2978543.5683002593, 5304930.114291603]",516.939,3.0,0.11167986665764587,12ca5
"Sel Score: 0.68 RTime: 1367.964 Areas: [5766764.753283138, 12141262.28204019, 12133068.775299322, 16566107.321591213, 14689927.45879354, 4142937.916278733]",397.4671,2.0,0.07580595726053037,12ca5
"Sel Score: 0.68 RTime: 1321.075 Areas: [5415267.6309355805, 8546681.3194617, 5698511.9346677745, 5166479.929889673, 5566846.436275141, 5103125.030214369]",421.4984,2.0,0.0488296124220943,12ca5
"Sel Score: 0.68 RTime: 1681.287 Areas: [5622909.505242247, 16202250.160166223, 9257953.328367744, 6257028.559647971, 9131367.881083231, 3021279.6462157834]",408.9926,2.0,0.10621013673183095,12ca5
"Sel Score: 0.68 RTime: 1594.896 Areas: [9133645.813475616, 3340697.116851735, 2385703.318704403, 4925679.724143901, 4128138.945411446, 15367589.552484466]",424.9857,4.0,0.06980936051793116,12ca5
"Sel Score: 0.68 RTime: 1333.408 Areas: [4869214.816151959, 2712578.680023155, 2977945.6472140863, 12745706.548839591, 7088562.329253696, 2286493.8707708395]",457.7435,2.0,0.09801859720893369,12ca5
"Sel Score: 0.68 RTime: 1663.664 Areas: [12578232.909193544, 3883187.6686346154, 6440322.14380731, 4639199.239140123, 70707624.42343532, 2927064.903809582]",430.2194,4.0,0.08615476078774545,12ca5
"Sel Score: 0.68 RTime: 5746.912 Areas: [3009809.996249855, 5903141.314488301, 7662604.724089677, 3945921.4200953506, 2402740.734645647, 6851394.583388065]",466.7211,2.0,0.029872109527494833,12ca5
"Sel Score: 0.68 RTime: 1414.537 Areas: [6573562.411341667, 3219681.726317159, 5582381.410461899, 3899743.2686234456, 55941056.48682309, 9162700.750461087]",418.9862,4.0,0.08499653834136423,12ca5
"Sel Score: 0.67 RTime: 3678.423 Areas: [4810634.850533722, 2730903.0956209768, 6063229.591204211, 13942892.663099112, 16099266.536755044, 5757467.696586186]",606.964,3.0,0.04928678478017756,12ca5
"Sel Score: 0.67 RTime: 7552.474 Areas: [1585231.8171429622, 9600056.863723168, 12889096.893571695, 4834218.068990946, 3371704.753584839, 9500305.086793281]",445.2237,2.0,0.0016617353126120312,12ca5
"Sel Score: 0.67 RTime: 1353.837 Areas: [16359306.23417826, 3227639.2526032194, 5323612.16599575, 24408386.801588457, 22433771.75673909, 8901448.463531509]",443.5116,2.0,0.07820520410365506,12ca5
"Sel Score: 0.67 RTime: 1327.826 Areas: [5867340.135668854, 6325416.652233477, 7205239.607204341, 9222673.13302252, 8712869.997404894, 6025587.094530069]",454.7434,4.0,0.11003226925247393,12ca5
"Sel Score: 0.67 RTime: 1330.952 Areas: [1643930.0687735858, 9896570.14255701, 5662408.925331006, 13797435.775503252, 11080506.547870817, 10685660.942019613]",440.7479,2.0,0.05936217421697497,12ca5
"Sel Score: 0.67 RTime: 1429.431 Areas: [3113391.8153643156, 8739578.356554575, 9349896.905372273, 8609073.293714732, 10506072.826989792, 4229318.564688582]",455.509,4.0,0.07049567964516086,12ca5
"Sel Score: 0.67 RTime: 1367.577 Areas: [3091970.36801975, 8354295.535688337, 8698621.469145453, 19214404.222596556, 4617981.374650352, 7150984.175930622]",412.2365,4.0,0.03404995833991801,12ca5
"Sel Score: 0.67 RTime: 1569.967 Areas: [2738880.6371535757, 3952259.5539222243, 1898995.0495151386, 6846209.755828012, 9831205.563124599, 4849051.363418102]",442.2546,2.0,0.1081953991020892,12ca5
"Sel Score: 0.67 RTime: 7416.525 Areas: [4135753.1353329136, 5793998.593626654, 2039013.5299155982, 2520916.0788642685, 1545951.5811060711, 5778286.565623581]",678.0599,3.0,0.08520067121198711,12ca5
"Sel Score: 0.67 RTime: 1656.462 Areas: [44923606.36751612, 47786098.46294446, 41086651.03835591, 62769523.754699074, 62051996.20685136, 42875819.350821435]",437.751,2.0,0.04911167756879876,12ca5
"Sel Score: 0.67 RTime: 1360.962 Areas: [6018997.292965138, 11564386.506871192, 6203260.301704527, 17135995.744540483, 16538604.992200881, 9691953.840807755]",405.7284,4.0,0.08847362610890784,12ca5
"Sel Score: 0.67 RTime: 1412.972 Areas: [6654597.571522575, 10052010.403015878, 7303236.817553883, 14165428.612255208, 23271905.893308207, 8682504.757539108]",429.7387,4.0,0.0997082793283942,12ca5
"Sel Score: 0.67 RTime: 1427.284 Areas: [2639175.3389161066, 5103335.492885625, 4704080.943290853, 6931610.7605022155, 3386210.5880063954, 4647777.482648724]",418.2256,4.0,0.053439184609497176,12ca5
"Sel Score: 0.66 RTime: 1378.146 Areas: [3659866.9543562597, 2781404.9850498773, 3982908.096871644, 5236599.23205622, 5286051.750159123, 5563232.913566688]",437.9961,2.0,0.08397238907201232,12ca5
"Sel Score: 0.66 RTime: 1429.263 Areas: [3475359.170249353, 10044340.013607666, 2699361.8195757587, 16760467.21534336, 11915979.007651664, 4151862.7364251353]",417.7384,2.0,0.1333115323416505,12ca5
"Sel Score: 0.66 RTime: 1389.605 Areas: [4063513.186677934, 5043458.074460377, 5361927.330434757, 11622012.880890666, 18543308.99687541, 11265244.918445006]",412.995,4.0,0.011131185221013922,12ca5
"Sel Score: 0.66 RTime: 1514.614 Areas: [2187445.259868297, 10075822.82772669, 4154463.837236676, 10727265.091249919, 3309523.1323381667, 1636749.9036648092]",426.4896,2.0,0.08961609645460314,12ca5
"Sel Score: 0.66 RTime: 1319.889 Areas: [7491536.698871854, 7426934.189666038, 2019615.8035082782, 14868608.715883927, 11618036.725752776, 5005269.282453047]",446.2606,2.0,0.09976917395497717,12ca5
"Sel Score: 0.66 RTime: 1351.426 Areas: [7556755.735328226, 10884484.870068664, 6289492.600258213, 8671668.151327109, 13152599.782562817, 4373069.369412753]",457.508,4.0,0.03960722559822853,12ca5
"Sel Score: 0.66 RTime: 1833.798 Areas: [4795398.547819723, 3756604.916934428, 3815421.364604184, 22058038.760781467, 3648312.034579791, 10357541.289298102]",455.7531,2.0,0.12286548757303857,12ca5
"Sel Score: 0.66 RTime: 7365.927 Areas: [1519662.927556641, 6761608.23412341, 6683601.914266634, 6032667.164494548, 7968634.400389891, 5313349.767893585]",649.0449,3.0,0.0797397775955135,12ca5
"Sel Score: 0.66 RTime: 1562.077 Areas: [2560517.6937221605, 2775698.3475987134, 2882997.8387543084, 2870332.1831073384, 1919389.6609998988, 1242773.4257392534]",430.2444,2.0,0.029368001433239272,12ca5
"Sel Score: 0.66 RTime: 4051.51 Areas: [7118086.355477786, 17989402.86528161, 6179831.90552525, 14233937.546409568, 27586550.948845923, 17524015.800940312]",647.6952,3.0,0.03283140891926749,12ca5
"Sel Score: 0.66 RTime: 1314.312 Areas: [4647922.813877849, 2407856.2250962253, 5742115.743544993, 5782762.980230006, 7975495.9969036775, 4508640.946109499]",434.5075,4.0,0.02559453233213557,12ca5
"Sel Score: 0.66 RTime: 1323.908 Areas: [6161573.219237877, 2349101.4424956217, 2631521.3559030616, 4883925.867037553, 9826757.516920093, 7980013.0913861515]",433.4917,4.0,0.11172603110480488,12ca5
"Sel Score: 0.66 RTime: 1360.453 Areas: [6336167.064249288, 9767838.392555876, 12735023.911112385, 15748557.471434819, 18483109.86061471, 6562338.82663702]",413.4759,2.0,0.11139189626792015,12ca5
"Sel Score: 0.66 RTime: 1483.085 Areas: [5093279.531407999, 3743875.175833309, 1686886.2645289716, 10815811.66957704, 28747595.08443702, 11664816.072772434]",419.2356,4.0,0.05921563952456846,12ca5
"Sel Score: 0.66 RTime: 1401.661 Areas: [4367757.9339397, 9733283.194075372, 4398503.99911393, 9342699.496132042, 35896336.28430307, 7624669.84297237]",428.9765,2.0,0.04674382225399281,12ca5
"Sel Score: 0.66 RTime: 1353.469 Areas: [1902392.0388605392, 1697706.4266096698, 3701332.6170924534, 9727278.034768507, 7967048.86501096, 7555595.58173971]",436.9932,2.0,0.12672125350880167,12ca5
"Sel Score: 0.65 RTime: 1493.623 Areas: [8180456.552997888, 14103428.83472519, 2511214.181023852, 7376799.903908759, 16612409.884073997, 7183083.721863076]",425.47,2.0,0.1104962573178981,12ca5
"Sel Score: 0.65 RTime: 1582.979 Areas: [6820594.4092914555, 10150452.826923594, 4582455.789472416, 10216639.401608165, 4096910.7058632895, 3776113.6357594454]",431.9869,4.0,0.04378850903122124,12ca5
"Sel Score: 0.65 RTime: 2213.006 Areas: [1706252.321490759, 5282701.30195884, 4229423.384300176, 13280281.51156847, 19528262.39083414, 10659086.073435498]",443.2227,2.0,0.07770148372769081,12ca5
"Sel Score: 0.65 RTime: 1388.296 Areas: [4402522.255612358, 16911822.29681071, 2443754.0217048265, 13309856.802753503, 7950882.469406522, 4632767.8714368865]",434.7348,4.0,0.03217645250488898,12ca5
"Sel Score: 0.65 RTime: 1417.153 Areas: [13944212.217500992, 2190895.6601030524, 3854812.3842018293, 4945182.9738023, 47744102.3485698, 4532697.100378548]",434.9743,4.0,0.046720939921685016,12ca5
"Sel Score: 0.65 RTime: 1899.527 Areas: [10822582.682022512, 7011728.170486847, 3757648.483892202, 5121139.650124878, 3923930.9302566033, 3967525.9012115947]",450.7266,2.0,0.048147783576677865,12ca5
"Sel Score: 0.65 RTime: 4276.824 Areas: [2264750.7498583132, 7861384.372556108, 7691704.607634637, 11090384.739622822, 10477401.82103839, 5926023.809110265]",461.7329,2.0,0.13283815085629552,12ca5
"Sel Score: 0.65 RTime: 1393.232 Areas: [2308316.130992492, 2331793.694143251, 3341097.545186255, 5052448.331625387, 3330086.158800591, 3510776.005047854]",401.9726,4.0,0.1228914780033478,12ca5
"Sel Score: 0.65 RTime: 7213.197 Areas: [15126567.884678012, 11353363.415676385, 16008162.263891736, 5655090.234015684, 11704323.321746062, 6005871.181993677]",632.998,3.0,0.055833059448983584,12ca5
"Sel Score: 0.65 RTime: 7483.137 Areas: [4914546.803936379, 16148518.942140235, 8553087.412861882, 2789506.656205507, 4074057.7571254363, 7182917.019304361]",423.2106,2.0,0.009641179339826295,12ca5
"Sel Score: 0.65 RTime: 1421.827 Areas: [7585032.889992365, 5463042.434401843, 3313529.6792032933, 2381005.4727091445, 6848305.989990501, 2272062.5527047166]",404.9835,2.0,0.06881418441916182,12ca5
"Sel Score: 0.65 RTime: 1480.446 Areas: [5035709.632123087, 7124620.902429676, 4129445.474005817, 8344774.5247613415, 5264507.452685672, 6977741.957759778]",415.9908,2.0,0.05036469151747691,12ca5
"Sel Score: 0.65 RTime: 1546.68 Areas: [15533433.237251403, 2311226.268491653, 3264341.713980865, 9544128.540339002, 10012492.473742303, 8278830.738257458]",421.4883,2.0,0.06422358249334102,12ca5
"Sel Score: 0.65 RTime: 1409.367 Areas: [2474843.8292074953, 3311796.635995623, 2458759.1933055385, 7857277.716808727, 6554591.224260846, 4676503.49682245]",432.7384,2.0,0.06391868374497513,12ca5
"Sel Score: 0.65 RTime: 1322.969 Areas: [5102541.916776677, 15268889.980936026, 3371643.710499385, 4094579.6395650934, 11482435.240981968, 4168852.5513678906]",441.4881,2.0,0.049333142505001086,12ca5
"Sel Score: 0.64 RTime: 1920.52 Areas: [3811892.5247904635, 1567661.089630227, 772064.7005085677, 5720080.912863113, 16310834.521598238, 6740138.735961811]",449.995,2.0,0.11830299102329221,12ca5
"Sel Score: 0.64 RTime: 1381.972 Areas: [6912322.121853412, 1289977.0273263636, 3755684.5994109437, 4805595.392007003, 4841500.33015525, 8192014.056932516]",388.9697,2.0,0.056693522861154616,12ca5
"Sel Score: 0.64 RTime: 3448.113 Areas: [12424379.477721438, 998396.9866203032, 943555.0686888103, 20740461.862012435, 11142052.154370312, 6074657.8869533995]",399.1296,2.0,0.051810663950654874,12ca5
"Sel Score: 0.64 RTime: 1513.902 Areas: [11355509.290790359, 14044335.332901262, 15743655.86688106, 4172235.320993854, 8437970.828411106, 5090396.292549948]",443.7359,2.0,0.10307032004260172,12ca5
"Sel Score: 0.64 RTime: 1687.058 Areas: [5930845.011296141, 8191193.8079480175, 2912861.9849424344, 10368626.887636252, 11739473.519347746, 7939356.268983797]",421.9914,2.0,0.03897009058252175,12ca5
"Sel Score: 0.64 RTime: 7483.155 Areas: [10307056.411568362, 16191339.989183828, 16265309.128998755, 11828121.007378422, 5331362.184905886, 15708437.702844674]",414.6974,2.0,0.024218642703681008,12ca5
"Sel Score: 0.64 RTime: 7454.927 Areas: [81287718.25060678, 95966938.94563292, 51580596.591956005, 88399618.97677009, 54500540.92193274, 24985984.920229543]",692.7363,3.0,0.07583330376218679,12ca5
"Sel Score: 0.64 RTime: 1517.247 Areas: [2764039.1872309586, 5557790.361014071, 8578777.637003755, 3405571.65484649, 3552971.040628862, 5261436.366098403]",413.2037,2.0,0.07193541894055082,12ca5
"Sel Score: 0.64 RTime: 3641.057 Areas: [3018135.3379671983, 3503494.014681707, 4731857.043560547, 7541545.481545882, 15267066.734133065, 5057080.895378504]",469.9802,2.0,0.02674855483992079,12ca5
"Sel Score: 0.64 RTime: 2357.782 Areas: [3410562.575662546, 5448030.280227054, 2957216.055424953, 10850008.325123651, 7623447.5927799, 10545543.899628105]",398.4553,2.0,0.10157190617669365,12ca5
"Sel Score: 0.64 RTime: 1688.575 Areas: [9828499.132672418, 6782473.127081766, 4597200.798415295, 7649981.891234126, 26271774.021955132, 14829506.186210116]",443.2485,2.0,0.03039090157273541,12ca5
"Sel Score: 0.63 RTime: 1480.608 Areas: [3251621.2340124836, 2479875.527412876, 3166063.0352922296, 8435259.651593175, 4244933.378201209, 7972774.372761393]",431.2326,2.0,0.026388594100711264,12ca5
"Sel Score: 0.63 RTime: 3474.203 Areas: [7387130.237812421, 5784500.400485767, 4336109.828423433, 4217574.611498318, 7248630.380685601, 2394622.4833610025]",319.5052,5.0,0.07143123368389338,12ca5
"Sel Score: 0.63 RTime: 6972.121 Areas: [3872612.2017825106, 3657504.1041111895, 5253231.020227861, 3601760.761041613, 4640896.802818266, 9878829.714782126]",559.6219,3.0,0.04969727777259913,12ca5
"Sel Score: 0.63 RTime: 1459.798 Areas: [3405049.35700058, 10063072.787116712, 6392162.879783759, 20085532.287031304, 13625623.151235124, 9496825.812881358]",466.2604,2.0,0.13069098082382508,12ca5
"Sel Score: 0.63 RTime: 1401.499 Areas: [6535933.915699407, 3505586.922729044, 3915735.378485067, 10181577.240330929, 2636242.322988386, 2727934.923580294]",441.493,2.0,0.07886798071013361,12ca5
"Sel Score: 0.63 RTime: 1331.999 Areas: [5744295.36606559, 9902856.699721726, 3764753.9674923155, 7308259.86783749, 3815251.7589247264, 9760030.538018692]",456.2518,2.0,0.08887090660014269,12ca5
"Sel Score: 0.63 RTime: 5362.068 Areas: [19847188.104241014, 20073460.642289266, 22198439.285655677, 12035813.818970121, 9377450.70294791, 8620027.38960568]",612.6441,3.0,0.059658009370728536,12ca5
"Sel Score: 0.63 RTime: 1393.145 Areas: [6010941.800775173, 6010258.35849602, 4101704.605435192, 14375517.273613885, 3879193.794418552, 10773036.336102068]",439.996,4.0,0.07781418553902378,12ca5
"Sel Score: 0.63 RTime: 1381.613 Areas: [2582715.7957717683, 1862189.5207184674, 3479127.613547462, 9760438.853061168, 6365561.358604967, 3638781.168730053]",445.5013,2.0,0.0832466883909421,12ca5
"Sel Score: 0.63 RTime: 7135.817 Areas: [9594673.74783457, 7218481.379845196, 5461588.918575892, 2963407.3284187275, 24805600.273099083, 9878420.954624914]",603.6479,3.0,0.03340243341335515,12ca5
"Sel Score: 0.63 RTime: 1331.565 Areas: [5121807.566947135, 4509158.265937896, 3032716.830033326, 8353655.738819016, 7466386.4983857265, 10126714.700186731]",449.7534,4.0,0.06246134821165684,12ca5
"Sel Score: 0.63 RTime: 1542.738 Areas: [6224807.289624202, 6406877.57563948, 6558977.140841114, 5217766.722340204, 5470562.616001757, 4504625.623876773]",449.2423,4.0,0.12808280810163328,12ca5
"Sel Score: 0.63 RTime: 3325.339 Areas: [1094385.388142542, 4542190.797630593, 4450669.395468871, 7900784.797602181, 7440728.120215897, 6236298.348244676]",464.2382,4.0,0.10982592657693319,12ca5
"Sel Score: 0.63 RTime: 2221.69 Areas: [4576907.704364336, 2284507.7615357307, 4364561.693130799, 8305897.732290528, 6721600.995669555, 7321104.355702475]",459.745,2.0,0.10395968090892874,12ca5
"Sel Score: 0.63 RTime: 1361.189 Areas: [5436040.6633140715, 9570164.820753545, 5774598.366398794, 12751476.362640785, 12849845.724925598, 6405816.670425196]",407.2266,2.0,0.13131651624457183,12ca5
"Sel Score: 0.63 RTime: 1604.19 Areas: [10364044.357480455, 5330551.600266274, 9525739.006574139, 13344607.11450604, 8614560.517170068, 15308706.285548236]",453.9858,2.0,0.11222771913530206,12ca5
"Sel Score: 0.63 RTime: 2042.561 Areas: [1849755.4316789175, 3665083.789535288, 13065551.056045337, 3911681.412436953, 3060380.7965893038, 6493967.580697251]",446.9931,4.0,0.07619008144343209,12ca5
"Sel Score: 0.63 RTime: 7418.309 Areas: [4796339.121181718, 8862454.80267143, 13363758.384448402, 4142513.074757553, 23686833.453706797, 7117191.84234607]",434.22,2.0,0.11345629531226721,12ca5
"Sel Score: 0.62 RTime: 2267.082 Areas: [5905347.550754268, 7943996.78378177, 7991081.784968172, 11141153.301359167, 10182552.314822787, 3780264.047470688]",453.7474,2.0,0.11047544874652772,12ca5
"Sel Score: 0.62 RTime: 1365.139 Areas: [10499776.484704383, 12903043.523181401, 4536743.481097179, 12547518.132492276, 9293413.102485374, 7231513.309330724]",450.0009,4.0,0.10480622590988617,12ca5
"Sel Score: 0.62 RTime: 1350.722 Areas: [6278089.199153341, 4186670.790765933, 8601299.690108495, 14498500.018254327, 30636012.441281687, 5202063.7609215425]",408.7367,2.0,0.059706006927041415,12ca5
"Sel Score: 0.62 RTime: 1388.243 Areas: [2731354.534496161, 4686226.680425946, 5758335.867587249, 13270884.162806656, 14030080.718558634, 11926088.786518807]",451.7459,4.0,0.08073318955624287,12ca5
"Sel Score: 0.62 RTime: 7304.024 Areas: [3053579.624639166, 4490585.710323278, 1429869.9403439804, 5448131.229857377, 3105840.4463590644, 7855377.26973876]",509.0277,4.0,0.13037732679071717,12ca5
"Sel Score: 0.62 RTime: 7388.418 Areas: [2803610.8361113407, 8119137.670988292, 6553883.175652368, 7789175.082600484, 5270281.210273607, 6631407.560408406]",663.3845,3.0,0.10231050222566596,12ca5
"Sel Score: 0.62 RTime: 1330.04 Areas: [1900958.4241801477, 6307348.3309721835, 1611992.550500409, 4836862.318184168, 5156923.7776933, 9865853.794941105]",419.9801,4.0,0.107445262000896,12ca5
"Sel Score: 0.62 RTime: 1763.648 Areas: [38216079.82948876, 47788064.73421827, 17779591.69999526, 22490954.80974963, 17584266.049162183, 23584157.867603116]",455.5022,2.0,0.08233348183558509,12ca5
"Sel Score: 0.62 RTime: 2309.959 Areas: [4316259.970600636, 1076372.1600243696, 1798899.0061848257, 3840286.6192696723, 3542006.3647396504, 3266170.860084111]",462.2533,4.0,0.035275084778343874,12ca5
"Sel Score: 0.62 RTime: 1330.758 Areas: [1958664.4590854538, 6285271.603758985, 9466270.018615682, 8674130.047625992, 18697024.556301247, 5456593.81006081]",410.4944,4.0,0.13109958192492188,12ca5
"Sel Score: 0.61 RTime: 1508.343 Areas: [5892334.635317198, 6120364.479279198, 6718736.82267477, 10077181.732161228, 9687277.366273481, 3201658.0886309743]",444.9951,4.0,0.07631551615994955,12ca5
"Sel Score: 0.61 RTime: 1405.394 Areas: [5278063.123761613, 3637094.9773998163, 3520032.52787774, 10259836.578490501, 4944129.08071732, 2852443.2476534485]",418.7407,2.0,0.041205402152416436,12ca5
"Sel Score: 0.61 RTime: 3164.071 Areas: [14478689.247884398, 66734329.82795897, 74090327.7824751, 101240109.54947647, 64935847.8305769, 27582794.12875069]",462.7321,4.0,0.10869513661393312,12ca5
"Sel Score: 0.61 RTime: 5591.008 Areas: [7470502.126927513, 3019545.1583917486, 5684363.008742408, 7128035.312456311, 9172418.647952953, 11447948.924700487]",562.9564,3.0,0.04146504794687789,12ca5
"Sel Score: 0.61 RTime: 2116.277 Areas: [122693817.20499259, 183147559.10848975, 100472175.99897952, 324019062.1441202, 302926435.9586816, 216255567.21853718]",418.9802,4.0,0.060059166153080636,12ca5
"Sel Score: 0.61 RTime: 7332.279 Areas: [1607536.3149487888, 5487035.409022237, 4930171.6501952885, 13083863.830842348, 10259248.969486197, 14760744.997132102]",634.0336,3.0,0.030278254755146467,12ca5
"Sel Score: 0.61 RTime: 3551.019 Areas: [7705128.972181359, 4321039.769341656, 7558735.061340332, 13833635.7580508, 13625364.039155586, 7015050.445766896]",602.3044,3.0,0.022293357542539922,12ca5
"Sel Score: 0.61 RTime: 7298.091 Areas: [2727822.3882716564, 7730491.184901584, 2800644.1869048686, 17199715.423562642, 2461891.834052515, 3966651.514728907]",619.3582,3.0,0.03687681330649168,12ca5
"Sel Score: 0.61 RTime: 7552.078 Areas: [2405524.734736859, 1084343.0656435515, 12415362.522583248, 2369405.288271241, 10705907.804055274, 3676265.513515516]",436.7105,2.0,0.002138246065379461,12ca5
"Sel Score: 0.61 RTime: 7731.092 Areas: [6014267.218115686, 3623197.690194958, 2425259.9781022137, 3779786.463038222, 4582844.8102202285, 11685050.457385443]",648.3925,2.0,0.06134438324737586,12ca5
"Sel Score: 0.61 RTime: 7359.449 Areas: [1664207.2833358946, 6201092.670014499, 6656757.400836258, 13577392.40537525, 5340417.455621687, 5895919.067251974]",648.7092,3.0,0.015471261792285355,12ca5
"Sel Score: 0.61 RTime: 3814.203 Areas: [4486909.223441105, 4418063.381733108, 3947418.813690996, 3625849.257414878, 3327014.597730561, 2776991.0496059493]",581.6162,3.0,0.0939038628177947,12ca5
"Sel Score: 0.61 RTime: 1331.417 Areas: [3821197.4074570555, 5105468.34671025, 2141566.1506099645, 2472043.556809866, 23877864.958716776, 5062345.2501531225]",430.232,4.0,0.06255959352573141,12ca5
"Sel Score: 0.61 RTime: 1346.122 Areas: [5050930.067327291, 3975622.786813151, 3212700.5231160214, 8965958.60903395, 7414431.161124197, 2860471.1561083854]",433.745,2.0,0.13251027755868122,12ca5
