m/z,RT (min),z,Obs Mass,Specificity,P-value,SelScore 12ca5,SelScore Intstd 12ca5,Ln(Concentration-Dependent Enrichment) 12ca5,SelScore WDR5,SelScore Intstd WDR5,Ln(Concentration-Dependent Enrichment) WDR5,Areas_toberemoved_12ca5,yint_toberemoved_12ca5,Slope_toberemoved_12ca5,Areas_toberemoved_WDR5,yint_toberemoved_WDR5,Slope_toberemoved_WDR5,Area of Beads Only Reference,SelScore Rank WDR5,SelScore Intstd Rank WDR5,Concentration-Dependent Enrichment Rank WDR5,Total Rank WDR5,Total Intstd Rank WDR5
441.2368302195657,40.266987203225,4.0,1760.9182149982628,WDR5,0.0072451709601929395,0.1725776024247204,14169774.56338203,14.79022390725542,0.8274223975752796,67936908.83177632,16.435825859126716,"((1, 4723259.405733044), (0.6, 5647569.18521531), (0.3, 3173178.6031726473))",2747717.808600544,2650407.3609332703,"((1, 16152791.034501448), (0.6, 11915531.107372567), (0.3, 6138780.332499862))",2747717.808600544,13740055.157530297,2747717.808600544,252,49,58,310,107
543.6384516345203,120.34587483919094,3.0,1627.893525493561,WDR5,0.0102649290115539,0.17269146086906412,4992311.116026378,-13.681171625024934,0.8273085391309358,23916536.43730797,15.371216978055005,"((1, 1664102.3939704217), (0.6, 2954554.2771548512), (0.3, 4173907.5114973634))",3135122.6559791625,-874293.687450848,"((1, 7972179.898149299), (0.6, 6980102.779912226), (0.3, 2224062.7727814927))",3135122.6559791625,4738432.667163959,3135122.6559791625,253,1433,1357,1610,2790
386.9697951582466,49.31186208324125,2.0,771.9250373764932,WDR5,0.06703111262236508,0.17270321807486447,2979968.286629837,-13.332606256794318,0.8272967819251356,14274882.66431227,14.785217072055083,"((1, 993324.7258055663), (0.6, 1013935.6618190352), (0.3, 867755.9373499627))",1450866.7147050167,-616988.8656609575,"((1, 4690385.306547751), (0.6, 2026888.0409145523), (0.3, 2246752.2300305567))",1450866.7147050167,2637170.3734233165,1450866.7147050167,254,2377,2239,2493,4616
403.2334126409476,38.087941188354634,4.0,1608.9045446837904,WDR5,0.019008375762432948,0.17283004876997402,5761671.814036493,-12.626130837898213,0.827169951230026,27575539.249908287,15.077451936623326,"((1, 1920558.0757658035), (0.6, 1566332.0990075022), (0.3, 1365660.614566064))",1953394.7611792053,-304410.02494852385,"((1, 6023614.295891064), (0.6, 3843392.422479622), (0.3, 1678650.494206893))",1953394.7611792053,3532272.3132770234,1953394.7611792053,255,1111,1890,2145,3001
408.478297357827,52.980348601193526,2.0,814.9420417756539,WDR5,0.059783663698803426,0.17371795598633533,5578575.365968541,-15.196506649730415,0.8262820440136647,26534255.65541046,14.12714005322646,"((1, 1859526.3968433973), (0.6, 2828169.1584644504), (0.3, 1230861.7829800497))",5102651.441740376,-3978862.9668783513,"((1, 9002018.720695607), (0.6, 2293083.567110038), (0.3, 4324531.095976754))",5102651.441740376,1365648.6200001435,5102651.441740376,256,1191,2649,2905,3840
397.72561264006197,36.1762732014288,4.0,1586.8733446802478,WDR5,0.005058018286350711,0.17397382646933038,5955995.276741351,13.429006911013134,0.8260261735306696,28279012.354083657,15.521344538660536,"((1, 1985335.8605370538), (0.6, 1020438.606491825), (0.3, 678658.1386016608))",955802.900624134,679428.2475284962,"((1, 7498950.022057283), (0.6, 2842888.147282871), (0.3, 1983357.5416606497))",955802.900624134,5505975.630364938,955802.900624134,257,1046,1072,1329,2118
343.79910154380457,20.985819987555356,5.0,1713.959125369023,WDR5,0.0035219747952827648,0.17402765119507613,7925015.782802899,-11.442306706291403,0.8259723488049239,37613815.13504567,15.278828171365607,"((1, 2641674.26531421), (0.6, 4821676.082057238), (0.3, 3475440.112635858))",3532855.512349838,-93181.70715902123,"((1, 9899303.91766869), (0.6, 3901485.646803865), (0.3, 2455399.524362108))",3532855.512349838,4320268.760507621,3532855.512349838,258,489,1526,1784,2015
385.2097273044357,33.449695566018455,4.0,1536.8098033377428,WDR5,0.11758584267083837,0.17426704781053934,3721458.419348179,-14.29082222051188,0.8257329521894606,17633459.025481068,14.624048054057942,"((1, 1240486.1927730122), (0.6, 764826.0855429502), (0.3, 720407.8216383593))",2235711.3510641563,-1608515.433391328,"((1, 5877816.518993668), (0.6, 1813026.026003868), (0.3, 1789741.7177329678))",2235711.3510641563,2244622.8153384,2235711.3510641563,259,2072,2391,2650,4463
528.9628934698062,119.5646837042862,3.0,1583.8668509994186,WDR5,0.018983059776145093,0.17432398918469919,4991503.835167063,-14.184356538591441,0.8256760108153008,23641984.06579235,15.293889522073762,"((1, 1420343.4593722306), (0.6, 2714727.839159539), (0.3, 4349120.258139695))",3395110.6774726547,-1446064.8645185973,"((1, 7880663.464437551), (0.6, 7128100.311952432), (0.3, 2175468.722100615))",3395110.6774726547,4385830.326985087,3395110.6774726547,260,1465,1501,1761,2966
344.3885465585737,32.18087395808461,5.0,1716.9063504428684,WDR5,0.0450555835586942,0.17436816243870573,2124147.531385535,12.438540451904798,0.8256318375612942,10057821.365214037,14.495274088338473,"((1, 708051.8915361151), (0.6, 1047513.9558742481), (0.3, 766437.3875262007))",631892.4376084659,252341.9653383299,"((1, 3352605.054354289), (0.6, 638700.0658695115), (0.3, 1087388.3903931016))",631892.4376084659,1973411.0252849122,631892.4376084659,261,2688,2492,2753,5180
409.7129586900202,48.41297823314547,2.0,817.4113644400403,WDR5,0.11868657984402342,0.1745729245153515,8004913.576841101,-14.448515490574582,0.8254270754846486,37849353.91088246,15.494303667417896,"((1, 2668303.1320011136), (0.6, 3640792.029178904), (0.3, 3697645.935666475))",4575158.321013455,-1883261.1580758234,"((1, 12616451.58467673), (0.6, 3656116.6013996396), (0.3, 5511171.394005209))",4575158.321013455,5359084.238466395,4575158.321013455,262,472,1128,1390,1600
393.7343597250805,55.35113295620464,4.0,1570.9083330203218,WDR5,0.08687861372624957,0.17490353895648147,1841607.3775719248,-12.611418519077263,0.8250964610435184,8687667.150315948,14.397240767044584,"((1, 613872.1104738085), (0.6, 806381.3421742977), (0.3, 704348.3836115991))",917870.2980826115,-299964.23176412506,"((1, 2895895.226315064), (0.6, 1531877.0823800554), (0.3, 1743908.3788865535))",917870.2980826115,1789131.3255665072,917870.2980826115,263,2753,2536,2799,5289
424.2469107377522,46.13096128871161,2.0,846.4792685355044,WDR5,0.09068840217166571,0.1749097264838506,4430158.559614409,11.918428333003918,0.8250902735161494,20898098.757301837,15.019799147967738,"((1, 1476719.381473532), (0.6, 3295949.4276812975), (0.3, 3379914.791629635))",2237239.625373061,150005.66409576606,"((1, 6472736.733794219), (0.6, 3448230.9776001833), (0.3, 1813132.8190991934))",2237239.625373061,3334386.1184769114,2237239.625373061,264,1725,1959,2223,3684
459.23787384251165,41.781967647969374,2.0,916.4611947450232,WDR5,0.08082300971988551,0.17496867911301414,13568643.14348494,12.80895356488419,0.8250313208869858,63980339.97892184,15.942068219798328,"((1, 4522881.733446627), (0.6, 3787083.950626584), (0.3, 3669608.892422398))",3876882.002059325,365475.14929816633,"((1, 13087789.228709722), (0.6, 8923364.665782413), (0.3, 3612983.2734033535))",3876882.002059325,8385949.793885155,3876882.002059325,265,61,396,661,457
411.73653309762454,49.20408848658133,4.0,1642.917026510498,WDR5,0.10035718268611742,0.1749767159257712,8820140.154079001,13.78155567736439,0.8250232840742289,41587367.53866277,15.80187834327913,"((1, 2962201.1143648326), (0.6, 4079347.1754158386), (0.3, 1929624.2895349876))",2414265.680437009,966615.1167478339,"((1, 11449695.690331804), (0.6, 4585622.97017428), (0.3, 3183667.886455975))",2414265.680437009,7289010.371633207,2414265.680437009,266,330,604,870,934
430.73679133635756,53.20062775420963,4.0,1718.9180594654301,WDR5,0.05951966130501135,0.1755575995688363,8584244.20546763,13.77035185631898,0.8244424004311637,40312780.05637152,15.872321119675117,"((1, 3170347.245506777), (0.6, 3931377.038189433), (0.3, 3841903.9210367673))",2787246.4593827394,955845.7754981768,"((1, 12302277.354088908), (0.6, 5393801.750459725), (0.3, 3658795.765000882))",2787246.4593827394,7820985.438026158,2787246.4593827394,267,378,493,760,871
406.2170954803907,55.82964100065585,4.0,1620.8392760415627,WDR5,0.054885912224743004,0.17586995372908248,6888037.560935313,11.168318276555878,0.8241300462709175,32277478.861192923,15.226101596948615,"((1, 2296011.7878259183), (0.6, 2112678.243862341), (0.3, 1577107.8702084667))",2070536.208430348,70849.86052745239,"((1, 7509817.821926731), (0.6, 2740453.1687030443), (0.3, 2408585.666758895))",2070536.208430348,4098376.9889481394,2070536.208430348,268,765,1627,1895,2392
402.7155748230205,40.49037183092113,2.0,803.416596706041,WDR5,0.021479972562723076,0.17599388785591644,8718687.613965008,-14.061353602345063,0.8240061121440836,40821030.61251606,15.755474371281798,"((1, 2906231.510344636), (0.6, 3106638.4477570285), (0.3, 1048631.3319459015))",3652061.7339869477,-1278698.8588193285,"((1, 14049098.749446943), (0.6, 2813166.918653246), (0.3, 4305807.312679256))",3652061.7339869477,6958499.161081568,3652061.7339869477,269,357,672,941,1029
430.9886694835047,69.76188808257993,4.0,1719.9255720540186,WDR5,0.07306155410963329,0.1763978254764617,3096913.702036416,12.471731840358851,0.8236021745235381,14459502.844887875,14.992889014428012,"((1, 1032305.5764144465), (0.6, 1193083.8493486096), (0.3, 826232.5608089602))",851463.9040318485,260858.0947988812,"((1, 4938902.571881377), (0.6, 1322226.9653368755), (0.3, 1973436.0591052494))",851463.9040318485,3245853.8922957387,851463.9040318485,270,2363,1993,2263,4356
359.59781817208767,27.602881335869686,5.0,1792.9527085104385,WDR5,0.02912543241781488,0.1764184679478799,3321766.557072659,-11.578730603923495,0.8235815320521201,15507138.35130702,14.449248815356912,"((1, 1390213.843059209), (0.6, 1790138.7490271963), (0.3, 1163187.862561826))",1562166.3934588556,-106801.85816691461,"((1, 3422140.1358306035), (0.6, 2719100.0453855996), (0.3, 2157493.0237017735))",1562166.3934588556,1884642.7066546304,1562166.3934588556,271,2267,2518,2789,4785
386.7099552101275,29.908142068285994,2.0,771.4053574802549,WDR5,0.061167534872306153,0.17647732659822232,3745989.4148689704,-12.48264380110689,0.8235226734017778,17480473.4235969,14.174243902401248,"((1, 1839701.9053063595), (0.6, 944344.1479742015), (0.3, 1504323.5496512286))",1705262.9914084116,-263720.1550356679,"((1, 3348396.925280199), (0.6, 2505020.1104535414), (0.3, 1547624.9377113022))",1705262.9914084116,1431515.029226963,1705262.9914084116,272,2087,2633,2905,4720
421.706948122463,51.77995800043496,2.0,841.399343304926,WDR5,0.051781146089920814,0.1764898762677132,6047431.716371899,13.046060181338529,0.8235101237322868,28217602.880845997,15.743202343691078,"((1, 2015812.472186461), (0.6, 1644459.522365912), (0.3, 904980.3714613955))",1369602.2352701342,463267.6210638204,"((1, 9056824.78475634), (0.6, 4469841.006648767), (0.3, 2767575.769621977))",1369602.2352701342,6873626.114742847,1369602.2352701342,273,1050,695,968,1745
499.61212037207184,117.80014418152922,3.0,1495.8145317062156,WDR5,0.01391795709553455,0.17665187614530378,3877316.636801284,-13.315061504737805,0.8233481238546962,18071596.22734528,15.057587185140516,"((1, 1082429.4702711191), (0.6, 3080852.443339179), (0.3, 3459586.0996816196))",2551521.781974046,-606258.3563068742,"((1, 6023864.80742976), (0.6, 5545559.75790505), (0.3, 1725820.92356313))",2551521.781974046,3462796.941714431,2551521.781974046,274,2032,1912,2186,3944
440.9750105859091,63.87334443444099,2.0,879.9354682318182,WDR5,0.12658538332267097,0.17676389310966414,5118236.2434351,14.578717628725379,0.8232361068903359,23836977.13976274,15.539020817941319,"((1, 3597613.118343447), (0.6, 3587267.099595764), (0.3, 1745277.6557046392))",1664787.723141799,2145144.8318168623,"((1, 8764846.736390702), (0.6, 2667728.5690595973), (0.3, 3078845.2460354916))",1664787.723141799,5604166.057399057,1664787.723141799,275,1442,1042,1317,2484
354.9837628844107,28.523733065337353,5.0,1769.8824320720535,WDR5,0.002129843389918699,0.17681836663529799,2648394.227793897,12.706380373233038,0.8231816333647021,12329655.158084787,14.890230028718191,"((1, 882799.7907582478), (0.6, 878052.5777769157), (0.3, 885215.3565299598))",629957.6936098302,329845.74119627324,"((1, 4109887.339148085), (0.6, 1623803.246523424), (0.3, 1200161.2473146555))",629957.6936098302,2929171.0671138307,629957.6936098302,276,2554,2127,2403,4681
402.4585369441602,41.044832491169494,4.0,1605.8050418966407,WDR5,0.006523546170967237,0.17682595627094644,5272780.57771193,13.69474033975278,0.8231740437290536,24546261.201610144,15.470493395187454,"((1, 2350324.906997416), (0.6, 1860390.220801942), (0.3, 1374622.7239085797))",1365211.2470227617,886237.5774537297,"((1, 8105165.186864083), (0.6, 1765737.8585876196), (0.3, 3390430.3779143863))",1365211.2470227617,5232990.108766006,1365211.2470227617,277,1374,1173,1450,2547
429.22868333874857,37.783454625277614,4.0,1712.8856274749942,WDR5,0.06730499156041363,0.17716522909121393,19014524.81148505,15.45353213027273,0.822834770908786,88311979.99435005,15.9092710679786,"((1, 7811070.036174491), (0.6, 6045971.710751742), (0.3, 3949575.5023429617))",2717528.4420994204,5144980.464587559,"((1, 10385220.450349653), (0.6, 9086754.158541277), (0.3, 3644420.12396235))",2717528.4420994204,8115375.806624219,2717528.4420994204,278,21,446,724,467
395.7269786965596,47.57854603018068,4.0,1578.8788089062384,WDR5,0.1053226357340655,0.17721628247760698,5128121.275830811,13.931363539122422,0.8227837175223931,23808956.086001333,15.264997859608592,"((1, 1709373.264529339), (0.6, 2916721.384974985), (0.3, 772350.8121025866))",1085793.006498277,1122830.7827166542,"((1, 7077519.072647098), (0.6, 1429294.8176530944), (0.3, 1020861.1863767281))",1085793.006498277,4260929.38357136,1085793.006498277,279,1447,1547,1826,2994
748.9144780461004,117.82314427456745,2.0,1495.8144031522008,WDR5,0.043612313083425114,0.17734934579834047,1095963.7298911377,-13.173795955252112,0.8226506542016595,5083724.866971975,13.8339431121909,"((1, 365321.76882349164), (0.6, 223020.15457078794), (0.3, 659211.0011110269))",768505.9785331016,-526389.1016634867,"((1, 1694575.6491777617), (0.6, 1764050.7060331618), (0.3, 613767.7639462362))",768505.9785331016,1018603.4823531143,768505.9785331016,280,2830,2734,3014,5564
401.46678747781635,44.38117438649763,2.0,800.9190220156327,WDR5,0.10336941481656343,0.17746593880485545,6243680.63676065,13.401375862528111,0.8225340611951445,28938736.21916519,15.51282688511994,"((1, 2081227.6695263588), (0.6, 2902572.712875934), (0.3, 2336069.636458132))",1876457.8475954419,660911.9234504323,"((1, 9620717.869954742), (0.6, 2494662.4485332635), (0.3, 1212352.9983942306))",1876457.8475954419,5459276.802097132,1876457.8475954419,281,995,1091,1372,2086
394.9720850408008,44.87354719078585,4.0,1575.859234283203,WDR5,0.1200930058485988,0.17768672752432957,5038696.184666038,-12.287852217208785,0.8223132724756704,23318493.20628675,15.323079921998469,"((1, 1679565.3428317967), (0.6, 1996208.0012428195), (0.3, 734903.962277018))",1796039.0205558334,-217043.3141991845,"((1, 7822434.0573013155), (0.6, 2724515.4706929685), (0.3, 1677185.7031557076))",1796039.0205558334,4515741.320753393,1796039.0205558334,282,1498,1450,1732,2948
424.2241023656834,46.15166871304141,2.0,846.4336517913667,WDR5,0.12276332192798949,0.17798152178265605,17781508.12147416,14.693461044781024,0.822018478217344,82124976.23361655,15.517499995123348,"((1, 5638121.070066406), (0.6, 8856100.177903073), (0.3, 3375801.2160952785))",4460986.487799104,2405963.59572523,"((1, 11214214.842638692), (0.6, 6343000.041158143), (0.3, 4696298.444889297))",4460986.487799104,5484848.30582154,4460986.487799104,283,23,1082,1365,1105
419.96994776342166,29.97606892227218,2.0,837.9253425868433,WDR5,8.61712117268292e-05,0.1782050338318304,7114923.118867554,-13.07254559631258,0.8217949661681696,32810565.886015482,15.538977406066978,"((1, 2616290.799548126), (0.6, 5432479.399745383), (0.3, 2099400.1846247665))",3787034.4781534174,-475701.38614054234,"((1, 7553445.441659558), (0.6, 10519220.668904275), (0.3, 4853585.705599319))",3787034.4781534174,5603922.77532709,3787034.4781534174,284,729,1043,1327,1772
411.9690232982489,42.142573382408266,4.0,1643.8469873129955,WDR5,0.08235081566860157,0.17830916000978586,6048851.915154748,-13.607911992172028,0.8216908399902141,27874542.23253109,14.649458022244037,"((1, 2016283.3762966644), (0.6, 4398098.533814785), (0.3, 3751856.8544337465))",3662564.5453569796,-812533.1498523589,"((1, 6485131.366823737), (0.6, 4697819.5436043935), (0.3, 3311714.033485491))",3662564.5453569796,2302389.4253976266,3662564.5453569796,285,1076,2370,2655,3446
423.7406024431227,31.350548747347446,2.0,845.4666519462454,WDR5,0.1244405624305394,0.1783946159814028,6872684.410508204,-15.021920426318664,0.8216053840185971,31652494.013176195,15.161009757827959,"((1, 2290895.4680218976), (0.6, 3687164.6492889137), (0.3, 2089543.4308641602))",5250096.911147333,-3341466.7869428825,"((1, 10747719.986854395), (0.6, 5442881.260630689), (0.3, 5099615.985344686))",5250096.911147333,3840103.041116409,5250096.911147333,286,797,1752,2038,2549
432.97927735930614,46.596570442615764,2.0,863.9440017786122,WDR5,0.030121465556839054,0.17843707685162452,7736765.708414936,-13.59093556951546,0.8215629231483755,35621743.88456767,16.0378510770849,"((1, 2578921.448901801), (0.6, 4665055.740488925), (0.3, 3963056.4869506545))",4065901.342156829,-798855.6695062941,"((1, 15117405.0586699), (0.6, 7349604.110267672), (0.3, 5266529.421534437))",4065901.342156829,9228906.038526693,4065901.342156829,287,572,294,581,866
402.2220264218841,56.80696385569851,4.0,1604.8589998075363,WDR5,0.05057639798510249,0.17846113039783387,3016026.5028667985,-13.69752853412477,0.8215388696021663,13884160.64793367,14.581875365550914,"((1, 1005342.1764077587), (0.6, 1500893.4444843738), (0.3, 1444508.5694392647))",1909401.7135687286,-888712.028101079,"((1, 4628052.5511547215), (0.6, 2227776.68289433), (0.3, 2611474.1145323175))",1909401.7135687286,2151929.3408578867,1909401.7135687286,288,2414,2419,2707,4833
407.48904017517964,35.285347842095504,2.0,812.9635274103592,WDR5,0.03644677710941395,0.1785293593588738,4100552.184533734,11.560848286004381,0.8214706406411262,18867951.14320711,15.658148922648953,"((1, 1366849.3409268062), (0.6, 1018489.826073938), (0.3, 715495.9787652468))",1073933.6963449686,104908.96845429568,"((1, 6148001.712743204), (0.6, 5736566.348890684), (0.3, 5348776.696326039))",1073933.6963449686,6313172.75949759,1073933.6963449686,289,1932,836,1125,2768
366.39685299306245,22.035663531671503,5.0,1826.9478826153124,WDR5,0.00470195196543554,0.178535663812323,4444875.468679818,-14.250286561799928,0.821464336187677,20451413.450671773,13.76974599465102,"((1, 1481627.4333457968), (0.6, 2285146.515019842), (0.3, 1369179.9519019425))",2896402.117997223,-1544617.031907889,"((1, 4089991.44380597), (0.6, 3865994.2152225375), (0.3, 1595709.883453261))",2896402.117997223,955266.8405772683,2896402.117997223,290,1775,2745,3035,4520
399.7067829154589,41.2561634445826,2.0,797.3990128909178,WDR5,0.01722918360311395,0.1787145247238052,4717121.208929279,-14.810194044015772,0.8212854752761949,21677606.450836293,14.177036512313125,"((1, 1572316.5167292587), (0.6, 2401688.3582762047), (0.3, 898480.5874809677))",3791306.7736571566,-2703868.3937653922,"((1, 6535960.265016944), (0.6, 3139924.0883579277), (0.3, 2883565.551528144))",3791306.7736571566,1435518.2794430288,3791306.7736571566,291,1642,2631,2922,4273
419.2296769662801,65.60859116962482,2.0,836.4448009925602,WDR5,0.06911206338708918,0.17885370342708398,3303350.5336710727,-13.344476380471464,0.8211462965729159,15166216.885813758,14.574367581418917,"((1, 1101115.5582979142), (0.6, 1587150.070324757), (0.3, 1140247.7386270107))",1737261.2976260104,-624356.2391158781,"((1, 4672511.061627686), (0.6, 1892119.7076238962), (0.3, 1966574.4045442923))",1737261.2976260104,2135833.6171144005,1737261.2976260104,292,2297,2423,2715,4720
412.70382103615117,45.532748551793865,2.0,823.3930891323023,WDR5,0.05921830040365278,0.17900579637525937,3733556.296405732,13.819588006969514,0.8209942036247406,17123624.711179517,15.035800245120317,"((1, 2066985.4213974618), (0.6, 2779768.966534814), (0.3, 1593917.8542443404))",1451104.097935169,1004085.7731102942,"((1, 5654588.879549716), (0.6, 2354303.9521725886), (0.3, 2009239.1175912211))",1451104.097935169,3388169.100540702,1451104.097935169,293,2110,1936,2229,4046
449.9848924681425,48.110000236525835,4.0,1795.91046399257,WDR5,0.039557323336528276,0.1790186195295044,15420729.520983191,14.267788322551013,0.8209813804704956,70719637.11524636,16.61945335453169,"((1, 5140243.596060556), (0.6, 3123259.0219972837), (0.3, 4593838.021641624))",3217427.412632792,1571888.5029055853,"((1, 23573212.368465777), (0.6, 7591682.317265128), (0.3, 6412762.282842502))",3217427.412632792,16509612.657413913,3217427.412632792,294,45,25,319,70
408.1989261026096,37.19161243014633,4.0,1628.7665985304384,WDR5,0.09038849719538214,0.17915063535388254,3527297.2779098987,13.059318707996507,0.8208493646461175,16161705.0577073,15.396586867915428,"((1, 1175762.9988936738), (0.6, 1527766.82897275), (0.3, 781686.7388431648))",866434.4771402186,469450.76628846745,"((1, 6005751.536615622), (0.6, 3272982.444095444), (0.3, 2413171.3093479974))",866434.4771402186,4860184.061593705,866434.4771402186,295,2196,1312,1607,3508
358.60413914524355,32.69789296866158,5.0,1787.9843133762179,WDR5,0.11823185506073797,0.17931340642378352,2211192.5033472786,-13.131645172126865,0.8206865935762164,10120247.445551006,13.994320420475658,"((1, 737062.6778703764), (0.6, 2264394.3131460496), (0.3, 616042.1747830417))",1585406.603304468,-504662.5020813771,"((1, 3373415.752945785), (0.6, 1505423.9080719368), (0.3, 1565009.407654753))",1585406.603304468,1195793.3574053133,1585406.603304468,296,2684,2696,2992,5380
426.2362537949146,33.19393752265901,4.0,1700.9159092996583,WDR5,0.10035879811658296,0.17935904319852958,11947185.038732026,12.484885315753248,0.8206409568014704,54663256.37351326,16.059067309200863,"((1, 4032364.379418981), (0.6, 2359255.9433125607), (0.3, 1436275.2835047124))",2892393.7943076915,264311.9506371902,"((1, 13243854.260088824), (0.6, 5610895.5219084695), (0.3, 8513391.251762562))",2892393.7943076915,9426800.5156911,2892393.7943076915,297,114,279,576,393
340.59362430501875,21.38245464485253,5.0,1697.9317391750938,WDR5,0.06170078459432495,0.1798124334664478,6065869.298419742,12.932983510196511,0.8201875665335523,27668557.078450393,15.458218424363356,"((1, 2021955.2923379305), (0.6, 4422196.3314259695), (0.3, 2160742.18860396))",2486093.9378841757,413736.05873131304,"((1, 9222849.500658128), (0.6, 3764320.776353851), (0.3, 2458003.406600462))",2486093.9378841757,5169147.939854212,2486093.9378841757,298,1100,1192,1490,2292
398.71398079886137,48.84386755494071,2.0,795.4134086577227,WDR5,0.11994331145151009,0.17984684844049317,5220048.875913763,-14.662784523866568,0.8201531515595069,23804918.317998156,15.61344685622537,"((1, 1042302.3820846695), (0.6, 1425974.64394502), (0.3, 1952868.0066517468))",3087894.77001234,-2333277.580201311,"((1, 11870952.757926727), (0.6, 2922512.2485372913), (0.3, 3321482.271619988))",3087894.77001234,6037175.669879222,3087894.77001234,299,1448,907,1206,2355
388.9642883567569,49.500124959095686,4.0,1551.8280475470276,WDR5,0.033216127530717086,0.17992166490042075,4612938.881170595,-13.9804317491369,0.8200783350995793,21025657.13628882,14.88377127518539,"((1, 1537652.2275673307), (0.6, 744120.1687096613), (0.3, 968621.3589460287))",2097208.417066364,-1179300.1757851015,"((1, 7008552.866822775), (0.6, 1482159.5321410352), (0.3, 1022671.9556632306))",2097208.417066364,2910313.2377272807,2097208.417066364,300,1713,2131,2431,3844
349.00186556854385,21.4007356864091,5.0,1739.9729454927194,WDR5,0.03466718285519534,0.18057679770589502,10744197.996656153,-14.626150167216148,0.819423202294105,48755129.343034536,15.617045620292545,"((1, 3581401.556526749), (0.6, 3082518.6983299893), (0.3, 3621288.5247041285))",5146763.876837342,-2249346.2293297304,"((1, 14706926.211284354), (0.6, 4848421.90438619), (0.3, 3161122.4972264157))",5146763.876837342,6058941.18172757,5146763.876837342,301,182,901,1202,1083
963.9301632523941,108.1637037903587,2.0,1925.8457735647883,WDR5,0.13288866097799332,0.1806678637875179,16988766.392777983,-15.544868067066385,0.8193321362124821,77044372.85305017,15.204897621201665,"((1, 5674912.468273085), (0.6, 7876909.639434337), (0.3, 2010852.7454201796))",10093688.965938233,-5637031.00360033,"((1, 18718857.34768008), (0.6, 4600334.938753628), (0.3, 11723053.782940812))",10093688.965938233,4012389.957818766,10093688.965938233,302,30,1669,1971,1699
425.7289248865475,36.81951803372488,4.0,1698.8865936661898,WDR5,0.05266476327609816,0.18083564063424157,6503374.915904023,-12.977465837671398,0.8191643593657585,29459529.81402009,13.404731412828943,"((1, 6148201.865758491), (0.6, 2956295.6910075075), (0.3, 1829726.1365726262))",4788474.985003922,-432555.46403330815,"((1, 5396210.457014395), (0.6, 5505624.906518807), (0.3, 4533534.874219467))",4788474.985003922,663133.3716601881,4788474.985003922,303,949,2783,3086,3732
412.48218321256303,55.632623912875864,2.0,822.949813485126,WDR5,0.09888864447790506,0.18099310572315014,6071387.939748033,13.672890806692372,0.8190068942768498,27473469.559050415,14.738681946538357,"((1, 2023796.1399035368), (0.6, 5016933.864796063), (0.3, 1088770.9711943122))",2159640.177905416,867083.7136972968,"((1, 4915923.236055479), (0.6, 2675326.393140319), (0.3, 4107418.811739588))",2159640.177905416,2517260.9570102016,2159640.177905416,304,1119,2282,2586,3401
541.9649697464608,56.87022674981961,3.0,1622.8730798293825,WDR5,0.004881261482549982,0.18102335332184935,5606876.212075822,13.733690085568144,0.8189766466781506,25366344.144234292,15.754254915686072,"((1, 1868960.5313560956), (0.6, 1523175.735799433), (0.3, 2058634.8100919146))",1086511.7019391493,921437.3672908659,"((1, 8455454.33597043), (0.6, 4646420.7798381755), (0.3, 2995308.7456612526))",1086511.7019391493,6950018.752133728,1086511.7019391493,305,1301,673,978,1974
346.2039812131824,21.18983554668043,5.0,1725.983523715912,WDR5,0.042843947467667245,0.18111357464773906,4640168.787159534,-15.110941692943303,0.818886425352261,20980046.57319949,12.199909850360424,"((1, 1546721.241543846), (0.6, 3275971.008714825), (0.3, 3766339.843699448))",5230754.137141934,-3652570.385581552,"((1, 6993347.862356643), (0.6, 4402245.22419678), (0.3, 1973187.3399166074))",5230754.137141934,198771.2311803787,5230754.137141934,306,1717,2833,3139,4550
421.46854208675967,40.32075871947286,4.0,1681.8450624670386,WDR5,0.023039817113728538,0.18122591161003887,10611794.236420771,12.250671981783132,0.8187740883899611,47943818.159974195,16.518354878788735,"((1, 3703156.8603560724), (0.6, 3418304.984619343), (0.3, 3552724.164405977))",3429858.177182114,209121.76768316433,"((1, 21811207.493599985), (0.6, 7900526.27550597), (0.3, 5340911.955691641))",3429858.177182114,14922114.702499434,3429858.177182114,307,189,42,349,231
469.9864228465699,38.59918997497295,2.0,937.9582927531397,WDR5,0.040076662995454586,0.18138774739020083,5719704.196954325,14.342973159845823,0.8186122526097992,25813319.83167597,16.44817308955104,"((1, 2132724.4071393535), (0.6, 2328967.0743032885), (0.3, 1316508.6358204447))",772551.7005092116,1694626.9055461,"((1, 10587977.015817469), (0.6, 12147492.843954964), (0.3, 12539917.605398513))",772551.7005092116,13910758.472489092,772551.7005092116,308,1259,53,361,1312
347.805329977495,19.834875551101735,5.0,1733.990267537475,WDR5,0.12259844592983252,0.18141024258874375,5085358.651865899,14.4744760109903,0.8185897574112562,22947009.197365113,16.09826171493707,"((1, 1695118.8335723623), (0.6, 1642464.0685013507), (0.3, 768570.3128698826))",57168.60781345947,1932791.7358822129,"((1, 9781094.776390176), (0.6, 7462846.247481488), (0.3, 216863.48044275693))",57168.60781345947,9803614.625147495,57168.60781345947,309,1524,238,547,1762
