m/z,RT (min),z,Obs Mass,Specificity,P-value,SelScore 12ca5,SelScore Intstd 12ca5,Ln(Concentration-Dependent Enrichment) 12ca5,SelScore WDR5,SelScore Intstd WDR5,Ln(Concentration-Dependent Enrichment) WDR5,Areas_toberemoved_12ca5,yint_toberemoved_12ca5,Slope_toberemoved_12ca5,Areas_toberemoved_WDR5,yint_toberemoved_WDR5,Slope_toberemoved_WDR5,Area of Beads Only Reference,SelScore Rank 12ca5,SelScore Intstd Rank 12ca5,Concentration-Dependent Enrichment Rank 12ca5,Total Rank 12ca5,Total Intstd Rank 12ca5
430.749969475594,23.61526810653069,2.0,859.485386011188,12ca5,0.07145614612539704,0.7506677067267248,39292611.82200404,15.360295574155156,0.2493322932732752,13050937.087724447,-14.420623390105119,"((1, 12763074.574949158), (0.6, 7699939.279383472), (0.3, 7046967.74813924))",6684753.06255277,4686963.897351261,"((1, 6770151.559769978), (0.6, 3231394.2864582464), (0.3, 4454757.868899808))",6684753.06255277,-1831458.8446502872,6684753.06255277,56,31,79,135,110
448.74386771594635,22.247209550060987,2.0,895.4731824918927,12ca5,0.020917403076703266,0.7479987835047033,38714167.070038766,15.92441595732868,0.2520012164952967,13042824.951587081,14.448413562437608,"((1, 12904724.191209016), (0.6, 5079356.612439849), (0.3, 2061036.1465498682))",2433570.1846731543,8239217.693988974,"((1, 4347606.950396988), (0.6, 3472834.164301069), (0.3, 3076420.8567930236))",2433570.1846731543,1883069.2105571365,2433570.1846731543,57,36,18,75,54
437.74747725419275,23.695996774632594,4.0,1746.960803136771,12ca5,0.009586174801103568,0.7471608317749833,41834489.09396869,15.848009008180151,0.2528391682250166,14156787.904030662,-10.777836637751058,"((1, 14568393.65744563), (0.6, 8927925.992926227), (0.3, 7995044.15928408))",5924009.922385115,7633133.558819184,"((1, 6718462.519432756), (0.6, 4158666.712318378), (0.3, 6574781.114393915))",5924009.922385115,-47946.286773005486,5924009.922385115,58,24,25,83,49
438.5095824114449,21.747948207068948,4.0,1750.0092237657796,12ca5,0.04344135488238312,0.7471051280991566,26469131.949668698,15.012236122461074,0.25289487190084325,8959793.584564393,-14.385612865084198,"((1, 8823040.289144197), (0.6, 4288228.826655101), (0.3, 2619306.871330181))",3885967.380348409,3309263.193625677,"((1, 2337861.0264704786), (0.6, 3104149.8655984383), (0.3, 2062458.422110345))",3885967.380348409,-1768447.9669973415,3885967.380348409,59,114,117,176,231
433.7564227900656,23.421288524729622,4.0,1730.9965852802623,12ca5,0.0005414688608695574,0.746625897371248,34595342.22233355,14.290380419134054,0.25337410262875193,11740235.399790581,-15.827640015045077,"((1, 11531779.88297416), (0.6, 9062875.587242821), (0.3, 8199114.854354423))",8998906.5906303,1607804.9460153102,"((1, 3170045.6734049655), (0.6, 2702890.656592622), (0.3, 4870877.238302768))",8998906.5906303,-7479227.094840968,8998906.5906303,60,59,191,251,250
451.49897425571584,23.872872574026193,2.0,900.9833955714316,12ca5,0.0915781038544313,0.7453638617216873,28846547.615763538,15.713667102109266,0.2546361382783126,9854748.619785104,-13.841607156174158,"((1, 10964770.272314027), (0.6, 7959042.696174008), (0.3, 4633115.706315918))",3922862.455355318,6673580.644482201,"((1, 3485258.7483013277), (0.6, 2380718.9292822923), (0.3, 3504701.3955593887))",3922862.455355318,-1026440.0959604522,3922862.455355318,61,96,37,98,133
442.2530376381179,21.968457175063588,2.0,882.4915223362358,12ca5,0.014241463751363979,0.7423134688133776,38468183.38554875,14.84915428636387,0.2576865311866225,13353836.558454048,-14.908573921982693,"((1, 12822725.168929935), (0.6, 8351034.786526665), (0.3, 4159703.177496683))",7897308.09167264,2811290.7749698972,"((1, 4451280.296112473), (0.6, 5244533.13363853), (0.3, 10269853.858160112))",7897308.09167264,-2983399.3265891946,7897308.09167264,62,38,142,204,180
446.4877584880444,22.080586599096318,2.0,890.9609640360887,12ca5,0.07049984930846641,0.742261031446678,29301254.80469002,15.614729253595499,0.25773896855332196,10174419.605404537,-12.569785460898032,"((1, 9706964.506526088), (0.6, 6928922.510322653), (0.3, 4979214.144935918))",3469970.7106900956,6044922.694401524,"((1, 2503939.723092068), (0.6, 4749800.482236314), (0.3, 2739708.7711530887))",3469970.7106900956,-287732.1986994759,3469970.7106900956,63,92,43,106,135
438.49789298684595,23.799366640557654,4.0,1749.9624660673837,12ca5,0.034015525133144216,0.7395335455446145,38988308.35248193,15.546771252282303,0.2604664544553855,13731826.639866227,-14.335069893350791,"((1, 12753832.46631956), (0.6, 9271130.915989816), (0.3, 5801990.025997131))",6246232.746800312,5647769.533132028,"((1, 5118069.211688436), (0.6, 4310874.055792812), (0.3, 5751276.658549827))",6246232.746800312,-1681286.6029233004,6246232.746800312,64,33,51,115,84
437.25246555563587,22.786112562889866,4.0,1744.9807563425434,12ca5,0.005985705224625136,0.7385715276742432,43300782.490945116,16.030598393566414,0.26142847232575694,15326961.564256955,15.022730021111144,"((1, 14433591.033341845), (0.6, 11100811.834224755), (0.3, 4561741.239389268))",4830205.489562729,9162213.844836162,"((1, 9421666.06889398), (0.6, 4881903.085963062), (0.3, 5585445.0940515725))",4830205.489562729,3344173.1164201437,4830205.489562729,65,18,11,76,29
553.0548251680292,124.41006298534462,2.0,1104.0950973960585,12ca5,0.0012202930865754828,0.7374985308813514,6814719.860006604,14.348935320457867,0.26250146911864863,2425596.662200753,13.317267285673958,"((1, 2271572.0950323325), (0.6, 407301.08461397915), (0.3, 97712.0259336831))",38612.267270962046,1704760.7230390252,"((1, 866336.6075992828), (0.6, 127342.518097352), (0.3, 38789.979404232516))",38612.267270962046,607597.1053823907,38612.267270962046,66,243,185,251,428
553.0536688175354,124.14805829680584,4.0,2208.1855693901416,12ca5,0.001220294699070077,0.7374982542471569,6814715.365239091,14.348922642328914,0.2625017457528433,2425598.5283790017,13.25611012716884,"((1, 2271571.4490629374), (0.6, 407300.91908178775), (0.3, 97857.38675114511))",38651.31825815482,1704739.1099997521,"((1, 808533.2353625456), (0.6, 136684.48941702914), (0.3, 38811.53253999058))",38651.31825815482,571551.64590343,38651.31825815482,67,244,186,253,430
416.24303044099764,23.145295699219982,4.0,1660.9430158839905,12ca5,0.04811272419637972,0.7364854952120578,34358645.12437869,15.79305814584612,0.2635145047879423,12293522.973630812,14.836224546407692,"((1, 11452884.822788147), (0.6, 9622587.068016604), (0.3, 6538002.588753962))",4585044.28085867,7225002.556807657,"((1, 7505393.031310718), (0.6, 5957094.4789878875), (0.3, 5519796.294246295))",4585044.28085867,2775175.500004292,4585044.28085867,68,60,33,101,93
406.4823701012506,24.24373145816656,2.0,810.9501872625011,12ca5,0.06912930772376663,0.736110632904034,35381397.86798859,14.363133331248415,0.263889367095966,12683928.574050762,-14.58051777017272,"((1, 10070247.15077482), (0.6, 4163551.046937894), (0.3, 3229491.93784029))",5805250.46084902,1729137.5760951424,"((1, 5245083.511887867), (0.6, 2378588.769576369), (0.3, 4138915.8748352067))",5805250.46084902,-2149009.8737064926,5805250.46084902,69,55,183,252,238
457.5038789542717,23.202730537113528,2.0,912.9932049685434,12ca5,0.02060620260513658,0.7344031485326042,22668784.12659473,15.074548325593696,0.2655968514673958,8198164.322480904,-13.956904831613183,"((1, 7556259.855954903), (0.6, 6951284.68602893), (0.3, 4040139.5056995465))",4122172.523751758,3522030.844245203,"((1, 2719411.328051179), (0.6, 2393243.1952460743), (0.3, 6688488.049299733))",4122172.523751758,-1151878.7138893767,4122172.523751758,70,148,110,180,258
455.75653570827103,22.739386858618847,4.0,1818.997036953084,12ca5,0.03175229196230414,0.7342125362486532,28877993.092437476,14.993210147197317,0.26578746375134676,10453932.83732827,13.293859396462222,"((1, 9625993.761011632), (0.6, 3458312.4152269713), (0.3, 2880103.2353902813))",4135269.68607262,3246896.409729222,"((1, 3664402.481410797), (0.6, 5957512.64178671), (0.3, 4929116.256799792))",4135269.68607262,593539.7085142235,4135269.68607262,71,95,120,191,215
463.51720150505577,21.68226993424558,2.0,925.0198500701115,12ca5,0.010477574921630988,0.7330585124204178,15775470.229804335,14.843744335407942,0.26694148757958214,5744599.399721928,-13.035969917811878,"((1, 5030219.420415473), (0.6, 2400489.825655595), (0.3, 1493269.4934750765))",1507429.454043761,2796122.895490403,"((1, 1372053.1755401564), (0.6, 648914.76194748), (0.3, 1459066.0216523008))",1507429.454043761,-458616.6329925864,1507429.454043761,72,199,144,216,343
416.986480580193,23.5086539650415,2.0,831.958408220386,12ca5,0.0971887240673355,0.7319337352214318,43107005.60412969,15.732326279936943,0.26806626477856815,15787677.79379913,-13.766921149273513,"((1, 14459029.892067239), (0.6, 7152068.093669425), (0.3, 5864107.891373721))",5605556.315772059,6799273.185421508,"((1, 5635899.66418624), (0.6, 2749545.9116711644), (0.3, 6612333.882164103))",5605556.315772059,-952572.1672679997,5605556.315772059,73,19,36,109,55
437.7561260849532,23.736816490281488,4.0,1746.9953984598128,12ca5,0.021152763517795114,0.7317818947710698,26125739.42361589,15.443745113130277,0.2682181052289303,9575798.985979572,-13.858215081458322,"((1, 8883093.743061813), (0.6, 6813253.274278027), (0.3, 5742888.123132988))",3845446.1368534304,5094872.058469657,"((1, 3729638.1698244438), (0.6, 1723556.832554118), (0.3, 3431042.148315636))",3845446.1368534304,-1043629.4812957351,3845446.1368534304,74,118,57,131,175
431.9975459989199,26.903517666956347,2.0,861.9805390578398,12ca5,0.08657486929742861,0.7315101400459982,24907515.06680677,15.394988816976504,0.2684898599540018,9141931.008186199,14.449996519991746,"((1, 8302502.501772206), (0.6, 5779050.49865383), (0.3, 2357506.67383083))",2863774.109951869,4852423.442474632,"((1, 4776629.017105439), (0.6, 4028445.874014687), (0.3, 3274167.44172454))",2863774.109951869,1886052.3896889975,2863774.109951869,75,130,63,138,193
449.01147151631454,23.79483579919873,2.0,896.008390092629,12ca5,0.10638795750739805,0.7291650161884975,13186601.365011835,12.082886248962325,0.2708349838115025,4897921.441555379,-14.93676473418877,"((1, 4485110.028970911), (0.6, 5862663.109817155), (0.3, 4072636.704808923))",4720058.028286445,176819.77084187587,"((1, 2138371.297497291), (0.6, 2700751.5964976936), (0.3, 2532240.998075011))",4720058.028286445,-3068700.482017817,4720058.028286445,76,216,252,328,468
418.73633672973165,24.25830908274067,4.0,1670.9162410389265,12ca5,0.13069296560136523,0.7273689937626638,29376101.29213547,15.243867564503383,0.27263100623733616,11010692.129142419,13.316369389022983,"((1, 9752094.68584922), (0.6, 8319960.2176179895), (0.3, 4168727.359142611))",5234485.321908374,4171839.2534360816,"((1, 7028989.9338412285), (0.6, 3871793.300284436), (0.3, 4912271.015023354))",5234485.321908374,607051.7908310168,5234485.321908374,77,90,95,172,185
430.99765720151345,21.973093676509098,4.0,1719.9615229260537,12ca5,0.002638089830419489,0.7272538691950763,43319558.718671136,14.70386168502146,0.2727461308049237,16246379.055736542,-14.572504183631859,"((1, 12437347.983819589), (0.6, 5218186.509009155), (0.3, 4611241.486042908))",7066585.05470473,2431117.7403702587,"((1, 5923964.963793181), (0.6, 4631957.911155845), (0.3, 5440595.453793137))",7066585.05470473,-2131857.4152521524,7066585.05470473,78,17,156,234,173
434.6479846823645,118.06178532287578,2.0,867.281416424729,12ca5,0.014894233465801338,0.7271384547957266,20624186.461180896,17.18944917109349,0.2728615452042733,7739306.523074491,13.133742837096268,"((1, 6742691.124988622), (0.6, 60804885.83606234), (0.3, 10125005.470967306))",2069929.3432221804,29193281.965491902,"((1, 2194189.130067597), (0.6, 3435797.0085369013), (0.3, 1368318.8541400384))",2069929.3432221804,505722.226017671,2069929.3432221804,79,167,3,82,170
649.0163865814384,120.46277602436484,3.0,1944.0273303343151,12ca5,0.013196190468370507,0.726644825385734,3362540.747136832,13.515527642548312,0.2733551746142659,1264947.9924297808,12.286149635076367,"((1, 1120847.3486203838), (0.6, 151511.77825239228), (0.3, 81754.84823049419))",85303.2106080581,740830.877360982,"((1, 421686.49721001834), (0.6, 54363.2397651756), (0.3, 73163.65982754341))",85303.2106080581,216674.09453306205,85303.2106080581,80,257,232,312,489
440.5101507399734,22.72633323695452,2.0,879.0057485399468,12ca5,0.08416247127444251,0.7264197093724934,21893942.597810946,14.858002844910288,0.2735802906275065,8245579.107517909,-14.95893152438499,"((1, 7297985.066836427), (0.6, 8091754.736690797), (0.3, 5111108.399745581))",5038825.650815517,2836277.029120757,"((1, 2744738.09714186), (0.6, 2935902.554819811), (0.3, 1727127.962589579))",5038825.650815517,-3137483.251953029,5038825.650815517,81,154,141,222,295
430.99011685908823,23.541436651629088,2.0,859.9656807781764,12ca5,0.06766979355448587,0.7246318383509281,50614676.970996246,15.964966053684163,0.2753681616490719,19234140.4452823,-14.982779081306074,"((1, 16871557.81714816), (0.6, 14955459.545840232), (0.3, 4048965.95033667))",7693818.36119501,8580185.177446024,"((1, 6010663.563766573), (0.6, 3134008.4979435843), (0.3, 6893468.795178551))",7693818.36119501,-3213203.8494939203,7693818.36119501,82,7,15,97,22
453.2567085452681,22.028454648741324,2.0,904.4988641505362,12ca5,0.033684228078193,0.724005429265422,23817830.07555913,14.622379503217655,0.27599457073457806,9079478.580986127,-14.55219948914677,"((1, 7939275.689911489), (0.6, 4417498.678111568), (0.3, 3328028.3123819544))",4388898.120076012,2240880.6709010582,"((1, 2706147.6677868892), (0.6, 2059707.9056076177), (0.3, 4559578.564308084))",4388898.120076012,-2089007.2041546716,4388898.120076012,83,139,162,245,301
453.0141747184906,23.712509888115093,2.0,904.0137964969812,12ca5,0.09498222807798298,0.7228652609215657,12917202.485269856,13.929493603923705,0.27713473907843433,4952244.538373232,-14.646500062268707,"((1, 4400934.970432256), (0.6, 5250702.905786618), (0.3, 3965698.0225553736))",3745264.7848457377,1120733.1237682325,"((1, 2188334.7479817686), (0.6, 1470688.1452230967), (0.3, 2388837.4672413277))",3745264.7848457377,-2295589.1121152225,3745264.7848457377,84,217,217,301,434
451.0007754103384,27.53623752659922,2.0,899.9869978806768,12ca5,0.020696122050190696,0.7218200955974192,19331133.364833377,14.803386880404652,0.2781799044025809,7449962.759726355,14.712196030547029,"((1, 5638817.6471481295), (0.6, 3875329.4837685726), (0.3, 1943137.9588676356))",2448918.501414273,2685525.2225412335,"((1, 3703340.9716249015), (0.6, 6288240.128395594), (0.3, 2437610.549399182))",2448918.501414273,2451464.185007658,2448918.501414273,85,173,147,232,320
439.7389758462983,23.57264853909943,2.0,877.4633987525965,12ca5,0.12023627647361572,0.7213836678830283,38900037.10282346,15.82944600595912,0.2786163321169717,15024162.785121694,14.640525286117652,"((1, 12966684.131162852), (0.6, 7416876.596823457), (0.3, 6648514.908543807))",4498358.85634634,7492746.715499716,"((1, 7307255.248495472), (0.6, 3272308.0972793917), (0.3, 8616725.06822633))",4498358.85634634,2281914.373466697,4498358.85634634,86,35,30,116,65
443.26170986300275,21.589801598361355,4.0,1769.017733572011,12ca5,0.12845512913672996,0.721320414304744,21939537.53421674,14.021768667486143,0.278679585695256,8476262.57226369,-14.502938691666163,"((1, 7313178.709988278), (0.6, 2875010.324621119), (0.3, 4617433.671385895))",4548033.124882232,1229070.397830904,"((1, 2797140.5719293505), (0.6, 3246986.5315657468), (0.3, 3374894.4787760177))",4548033.124882232,-1988594.5515179955,4548033.124882232,87,153,214,301,367
453.7516763493087,25.900727887575318,4.0,1810.9775995172347,12ca5,0.07758692628737852,0.7212901039359814,20760721.74245901,15.371645810891518,0.2787098960640185,8022040.7398911435,13.54579746525373,"((1, 10010628.40073968), (0.6, 3064049.8072818764), (0.3, 1985674.737810592))",2932150.679483034,4740465.098440739,"((1, 1857339.3611898322), (0.6, 6501750.35521192), (0.3, 3066382.024305692))",2932150.679483034,763598.5449004985,2932150.679483034,88,165,75,163,240
416.24488879094133,22.269867663884426,2.0,830.4752246418826,12ca5,0.009436206783917926,0.7209795962441482,37649395.70924486,15.369350369065955,0.27902040375585185,14570384.025680535,-13.892387583313308,"((1, 12549796.777370756), (0.6, 5171457.66973219), (0.3, 4797858.139055979))",5386376.03420342,4729596.115912145,"((1, 4324694.800059312), (0.6, 5254584.074231754), (0.3, 3969335.9164265953))",5386376.03420342,-1079909.2667615039,5386376.03420342,89,39,76,165,115
427.2524539533311,22.59088522446098,4.0,1704.9807099333243,12ca5,0.06386686776419793,0.7204939959333099,28095918.006172925,14.442847720067821,0.2795060040666903,10899435.410725687,-15.066330069199276,"((1, 9365307.685853237), (0.6, 8262358.318307324), (0.3, 5465160.906321575))",6972092.431418206,1872617.4575463594,"((1, 3851434.021916103), (0.6, 5049170.151903538), (0.3, 4336309.925889719))",6972092.431418206,-3493204.5051045637,6972092.431418206,90,100,178,268,278
461.26423942925175,23.82949321157947,2.0,920.5139259185034,12ca5,0.07874098602941915,0.719698504331274,21514144.15263252,14.259805520295977,0.280301495668726,8379129.243319482,-13.980437070203712,"((1, 4625597.821493141), (0.6, 4556525.782731579), (0.3, 4289159.926199057))",3360602.7471691393,1559390.3792152265,"((1, 2121494.939849695), (0.6, 2444995.6545153297), (0.3, 3622195.0942507708))",3360602.7471691393,-1179306.4509368236,3360602.7471691393,91,157,194,285,351
443.9892472227311,24.041685519275497,2.0,885.9639415054621,12ca5,0.07134364468228067,0.719492350364604,29598797.161155455,14.821259956724386,0.2805076496353959,11539648.78084269,-14.478346031968533,"((1, 9866258.46818679), (0.6, 5696119.41001585), (0.3, 5538153.960936666))",5779547.932785187,2733955.3280581003,"((1, 5133980.6186541235), (0.6, 3545752.865133427), (0.3, 3020979.2912620176))",5779547.932785187,-1940286.1729071685,5779547.932785187,92,89,145,237,234
844.9139030896861,91.01239361171466,2.0,1687.8132532393722,12ca5,0.12844300371145437,0.7190498308831486,9208831.040358083,13.870714273300512,0.28095016911685144,3598113.1307401136,13.790939212032477,"((1, 2076244.2553743497), (0.6, 1193371.3309504213), (0.3, 535699.6356699873))",747726.8071913644,1056755.870126736,"((1, 1281667.7514988591), (0.6, 1995217.8125824973), (0.3, 1188960.6596035815))",747726.8071913644,975728.0722065107,747726.8071913644,93,234,219,312,453
436.49555503861586,22.604616155719253,4.0,1741.9531142744634,12ca5,0.002277720686028071,0.7176670939377278,36397578.388347864,16.120551594672506,0.28233290606227224,14318942.817382792,15.486132437875124,"((1, 12132530.638977969), (0.6, 10196652.0357326), (0.3, 7113492.978894301))",3078376.2162777986,10024589.620143685,"((1, 6456934.449654632), (0.6, 7899514.043248635), (0.3, 7865689.460208342))",3078376.2162777986,5315472.355029868,3078376.2162777986,94,50,7,101,57
443.5105006862085,28.06345803875273,2.0,885.006448432417,12ca5,0.13201883659396668,0.7175368369385866,8578807.547087738,13.692012495683077,0.28246316306141334,3377104.8262612424,13.058394362186103,"((1, 2521937.6040315856), (0.6, 2141754.090631066), (0.3, 1832201.5521970007))",1618477.189943322,883823.3538435505,"((1, 2136037.3749319073), (0.6, 2167894.8963018567), (0.3, 1061356.804793188))",1618477.189943322,469017.03193060827,1618477.189943322,95,237,226,321,463
542.299280651234,123.68232146271814,4.0,2165.168016724936,12ca5,0.07320596146793493,0.717460962599023,6269264.462851647,14.211799181710612,0.28253903740097697,2468861.776297387,13.233077523751035,"((1, 2089755.3718717105), (0.6, 314145.43876432575), (0.3, 141926.16518994528))",87204.23232875888,1486298.2366155256,"((1, 822953.0399103664), (0.6, 213074.99318338497), (0.3, 82565.9126234795))",87204.23232875888,558537.770543136,87204.23232875888,96,250,199,295,449
342.19506366680014,25.23612701619371,5.0,1705.9389359840009,12ca5,0.02761641600177481,0.7160505308490812,14262155.65027755,11.117182073439778,0.28394946915091873,5655650.476289683,13.163683211140194,"((1, 2840540.269514058), (0.6, 2044319.3391246272), (0.3, 3185548.1745868674))",2592202.78176044,67317.94173155646,"((1, 3825097.6783685177), (0.6, 1897101.4380175099), (0.3, 2391370.4315569834))",2592202.78176044,521092.6891448535,2592202.78176044,97,208,257,354,465
446.00823079600485,22.516390283439286,2.0,890.0019086520097,12ca5,0.09317483377941213,0.7158047089064529,29983235.49400392,14.604882993105699,0.284195291093547,11904216.657309558,-15.167964740255412,"((1, 10070218.731739663), (0.6, 7017608.50913801), (0.3, 5923997.808290557))",6771085.6582657015,2202014.0858887946,"((1, 4256434.4693976715), (0.6, 3323252.1656628624), (0.3, 3358887.3364141737))",6771085.6582657015,-3866903.982290417,6771085.6582657015,98,86,164,262,250
472.5092809861423,23.844048446313355,2.0,943.0040090322846,12ca5,0.09405698648408856,0.7150769017144094,7567932.094905563,14.158958065100991,0.28492309828559054,3015450.0235229763,11.848870882772992,"((1, 2225520.6143814237), (0.6, 2133635.0025561233), (0.3, 1172948.5861738601))",954408.8913768252,1409799.5161272297,"((1, 1021934.6842109788), (0.6, 904799.5051489249), (0.3, 1504851.9391151422))",954408.8913768252,139926.2647896708,954408.8913768252,99,239,205,304,444
422.2404628254291,24.627469340907478,2.0,842.4663727108582,12ca5,0.08122310942534768,0.7149715679111256,22850759.216232166,14.084386371948481,0.2850284320888744,9109615.492084382,-15.044871908909277,"((1, 9210874.646916326), (0.6, 8240157.641231577), (0.3, 5682278.239267443))",7348599.163013834,1308492.6344691836,"((1, 5466366.730648461), (0.6, 3637943.0328025916), (0.3, 4518634.029065388))",7348599.163013834,-3419045.268843807,7348599.163013834,100,146,211,311,357
449.2494784700904,23.015081380157138,4.0,1792.9688080003616,12ca5,0.11732941463824544,0.7149619554963437,42612998.82996313,15.405635368260938,0.2850380445036564,16988772.288585648,14.315076094426708,"((1, 10277845.422366979), (0.6, 7935578.503725107), (0.3, 4271476.031544975))",4847006.248052123,4904361.004881065,"((1, 8084401.506157282), (0.6, 3691429.420576161), (0.3, 4332200.424777044))",4847006.248052123,1648005.1170069966,4847006.248052123,101,20,62,163,82
442.50421941082254,23.37069978449647,2.0,882.993885881645,12ca5,0.046367052085756685,0.7148081718990249,43688589.07225695,15.262486968144913,0.2851918281009751,17430730.473558873,-15.39208838737333,"((1, 14562860.672526047), (0.6, 9136561.929743953), (0.3, 6070515.508931588))",8264788.711950671,4250244.072796475,"((1, 5776421.850663342), (0.6, 2483290.3463875335), (0.3, 4736887.860426064))",8264788.711950671,-4838369.720642589,8264788.711950671,102,16,92,194,108
443.50453402086106,22.97418095641589,4.0,1769.9890302034441,12ca5,0.11798656532558481,0.7125738073414353,34141934.549766816,15.62740617211818,0.2874261926585648,13771606.753621908,12.380484076212248,"((1, 10581895.73392172), (0.6, 10708249.156692147), (0.3, 5971620.798179637))",5221774.38785673,6122041.468307495,"((1, 6346634.301988105), (0.6, 3343395.1159814796), (0.3, 6379860.274059713))",5221774.38785673,238109.05838615584,5221774.38785673,103,61,42,145,103
447.50513480744524,23.811899374722355,4.0,1785.991433349781,12ca5,0.04029143624585883,0.7125506015365396,31881963.356946543,15.394434614369047,0.28744939846346046,12861474.215341631,-14.722252549566218,"((1, 10539289.195304336), (0.6, 9570835.733451335), (0.3, 5732885.227086157))",5773442.371526656,4849734.961800636,"((1, 4552307.031476079), (0.6, 3300129.517868632), (0.3, 2822017.337659133))",5773442.371526656,-2476241.760468441,5773442.371526656,104,74,64,168,138
423.2411417234439,24.025891382489167,2.0,844.4677305068877,12ca5,0.013375645161977125,0.7106284223565998,43847033.44309291,15.342611509666694,0.2893715776434001,17854739.331047647,-15.292186039680704,"((1, 14615679.920186447), (0.6, 8764617.53450775), (0.3, 4173860.595490724))",7605072.205595317,4604807.892594863,"((1, 4867916.711382257), (0.6, 2572459.6285779173), (0.3, 5632049.110217527))",7605072.205595317,-4378365.50214812,7605072.205595317,105,15,83,188,98
446.2530800163055,21.616807242409767,4.0,1780.9832141852219,12ca5,0.0940389532279359,0.7102506564155939,33395893.543352924,13.80048920068812,0.2897493435844061,13623976.472524615,-14.608978077602787,"((1, 11131962.765630236), (0.6, 4711552.280781426), (0.3, 5213191.664697715))",7418142.054638411,985090.9005199943,"((1, 7204038.873955332), (0.6, 3579988.5519797117), (0.3, 5121384.597196833))",7418142.054638411,-2211050.0084399823,7418142.054638411,106,64,222,328,286
408.2302997851507,25.48726864468658,2.0,814.4460466303013,12ca5,0.023063100196345693,0.7102217727150694,21440539.61405406,15.049495404439044,0.2897782272849307,8747973.942901753,14.491450059070324,"((1, 7448064.533382007), (0.6, 4328414.25183826), (0.3, 3703921.978780934))",3250368.1314210226,3434889.809716992,"((1, 4347317.326636374), (0.6, 5713930.229984003), (0.3, 4168495.399191408))",3250368.1314210226,1965879.0541835635,3250368.1314210226,107,158,113,220,271
405.985660945637,27.319304011159637,2.0,809.956768951274,12ca5,0.09587446809710998,0.7096136753345659,23186159.957371667,15.018064543323064,0.2903863246654342,9488182.10127024,14.812525757835468,"((1, 5951257.595483348), (0.6, 1953864.6796385068), (0.3, 2351683.6151690986))",1580316.2727299274,3328607.290268762,"((1, 4607391.281116991), (0.6, 2602896.40088381), (0.3, 2544111.235018888))",1580316.2727299274,2710180.397098671,1580316.2727299274,108,143,116,224,259
560.9653438254635,115.7566574575515,3.0,1679.8742020663904,12ca5,0.00831016504354684,0.7087513175821943,6592791.727533342,14.263369737625693,0.29124868241780555,2709189.889973522,13.219402080023832,"((1, 2197595.878916866), (0.6, 460822.5002886218), (0.3, 115917.13001058986))",126144.72848164036,1564958.3021779659,"((1, 903063.9384986764), (0.6, 167136.81606834402), (0.3, 117362.150845039))",126144.72848164036,550951.5096645206,126144.72848164036,109,247,192,301,439
448.00605363075545,22.643532993526076,4.0,1787.9951086430217,12ca5,0.08430010787892869,0.7082722454131704,32954038.625151396,15.321075609214354,0.2917277545868297,13573322.624092067,-14.719822092918852,"((1, 10841048.764352012), (0.6, 9679084.59661367), (0.3, 6326411.024051056))",6321951.9181509735,4506699.427112933,"((1, 4223945.9331912575), (0.6, 5454966.368810817), (0.3, 3109828.2179086474))",6321951.9181509735,-2470230.6700276025,6321951.9181509735,110,67,85,195,152
433.223385638915,25.04982661649016,2.0,864.4322183378299,12ca5,0.021052489052333694,0.7079383211326756,25261726.188087054,14.353097311515816,0.29206167886732437,10421786.674543701,15.82258567726317,"((1, 4892281.57218049), (0.6, 2446229.149498537), (0.3, 2795357.8759734114))",2482323.1026297556,1711870.7075067838,"((1, 8451405.33051668), (0.6, 9681331.228783645), (0.3, 4154712.4231738993))",2482323.1026297556,7441519.92740983,2482323.1026297556,111,126,184,295,310
458.9784297415317,37.40441640444483,4.0,1831.8846130861268,12ca5,0.017363230022374204,0.7075398952643934,32243010.515400317,14.911058162141767,0.29246010473560663,13327579.540658293,15.04421874979278,"((1, 6966633.749542725), (0.6, 1912751.9136220368), (0.3, 1824631.3964966077))",2276308.045694131,2990820.020583505,"((1, 5844431.403019957), (0.6, 4547154.901977596), (0.3, 2355465.082221156))",2276308.045694131,3416812.8174091163,2276308.045694131,112,69,135,247,204
435.99409113676126,22.166497406348544,4.0,1739.947258667045,12ca5,0.09788548327210901,0.7068037537895789,36635167.86344898,15.913720320710887,0.29319624621042106,15196995.827005273,14.563059506528113,"((1, 12307390.078900019), (0.6, 11330438.189479271), (0.3, 7695062.150398293))",5049686.532970714,8151563.609247886,"((1, 7942183.5015249895), (0.6, 4991054.220067181), (0.3, 5732412.48082687))",5049686.532970714,2111817.494590191,5049686.532970714,113,48,19,132,67
532.7609121309795,100.53149571943662,2.0,1063.507271321959,12ca5,0.06669542564122355,0.7043878315719447,21055341.153466776,15.383482192130616,0.29561216842805527,8836346.649371464,14.24752103575341,"((1, 7018445.237135177), (0.6, 1800585.1425014548), (0.3, 976951.9027109696))",755981.3964741956,4796908.434041778,"((1, 2945449.367863298), (0.6, 966797.8474585806), (0.3, 481152.986276879))",755981.3964741956,1540351.2545522153,755981.3964741956,114,161,67,181,228
