Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.73 RTime: 26.904 Area: 8302505.022268924 All areas: [6258669.457490711, 11705440.823341437, 6943404.785974623, 3600520.491009121, 2426646.7880151104, 3114763.729161968] p-value: 0.08657486929742861 original RTs: [0, 0, 0, 0, 1558.8659857330733, 0]",,(no adduct),431.9975,2.0,16,36
"Sel Score: 0.73 RTime: 23.795 Area: 4395533.788337278 All areas: [3915537.2391565, 6399012.8091780245, 2872051.316677312, 2203505.211228426, 984623.0802905124, 1709793.1500364398] p-value: 0.10638795750739805 original RTs: [1437.7495981559528, 0, 0, 0, 0, 0]",,(no adduct),449.0115,2.0,13,33
"Sel Score: 0.73 RTime: 24.258 Area: 9792033.764045157 All areas: [12099361.646205971, 12658048.430580545, 4618691.215348951, 7041673.715699874, 1564013.156956947, 2405005.2564855977] p-value: 0.13069296560136523 original RTs: [0, 1467.9218624127768, 0, 0, 0, 0]",,(no adduct),418.7363,4.0,14,34
"Sel Score: 0.73 RTime: 21.973 Area: 14439852.906223712 All areas: [15404514.795996191, 13308690.912459426, 14606353.01021552, 5061991.606893431, 7224984.342639861, 3959403.1062032497] p-value: 0.002638089830419489 original RTs: [1419.3629944309364, 0, 1311.853515056189, 0, 1176.332092414478, 0]",,(no adduct),430.9977,4.0,11,31
"Sel Score: 0.73 RTime: 118.062 Area: 6874728.820393632 All areas: [5874582.97677138, 6294511.7833572505, 8455091.701052265, 3431998.4074241356, 1426543.8757316407, 2880764.239918715] p-value: 0.014894233465801338 original RTs: [7106.442545278215, 0, 0, 7088.257295405706, 0, 7073.238783763208]",,(no adduct),434.648,2.0,108,120
"Sel Score: 0.73 RTime: 120.463 Area: 1120846.9157122774 All areas: [954382.467722059, 1092041.6372938652, 1316116.6421209082, 335655.9280276781, 664700.5155664346, 264591.5488356681] p-value: 0.013196190468370507 original RTs: [0, 7265.328286878221, 0, 0, 0, 0]",,(no adduct),649.0164,3.0,110,120
"Sel Score: 0.73 RTime: 22.726 Area: 7297980.865936982 All areas: [9378628.83381438, 7985219.8373481985, 4530093.926648365, 2733754.5932179415, 2374866.405173135, 3136958.109126833] p-value: 0.08416247127444251 original RTs: [0, 1375.6030034987132, 0, 0, 0, 0]",,(no adduct),440.5102,2.0,12,32
"Sel Score: 0.72 RTime: 23.541 Area: 16871558.990332082 All areas: [11915181.118490508, 15577217.800440926, 23122278.05206481, 7923032.212524788, 8138173.355742917, 3172934.8770145937] p-value: 0.06766979355448587 original RTs: [0, 0, 0, 0, 0, 1369.9382138989527]",,(no adduct),430.9901,2.0,13,33
"Sel Score: 0.72 RTime: 22.028 Area: 7939276.691853044 All areas: [6928601.182331931, 9404444.782522472, 7484784.1107047275, 1027053.9113676411, 2881111.195719162, 5171313.473899324] p-value: 0.033684228078193 original RTs: [0, 0, 1324.9046921312022, 0, 0, 0]",,(no adduct),453.2567,2.0,12,32
"Sel Score: 0.72 RTime: 23.713 Area: 4305734.161756619 All areas: [3626023.130458083, 3055476.696436974, 6235702.658374799, 2719311.697155228, 787282.1036583224, 1445650.7375596822] p-value: 0.09498222807798298 original RTs: [1432.8060349292227, 0, 0, 0, 0, 0]",,(no adduct),453.0142,2.0,13,33
"Sel Score: 0.72 RTime: 27.536 Area: 6443711.121611126 All areas: [5169842.662223046, 7220251.489935093, 6941039.212675238, 3662183.7384649855, 2866287.168719337, 921491.8525420326] p-value: 0.020696122050190696 original RTs: [1662.4158757901082, 0, 0, 0, 0, 0]",,(no adduct),451.0008,2.0,17,37
"Sel Score: 0.72 RTime: 23.573 Area: 12966679.034274487 All areas: [12850860.081687441, 7593145.66207991, 18456031.359056108, 6418187.331171191, 4343473.62857549, 4262501.825375013] p-value: 0.12023627647361572 original RTs: [0, 0, 0, 0, 1296.0176010424025, 1431.5311337107896]",,(no adduct),439.739,2.0,13,33
"Sel Score: 0.72 RTime: 21.59 Area: 7313179.178072247 All areas: [5314354.492110667, 11096033.474045375, 5529149.568060695, 1714089.2834851674, 1541978.7566827359, 5220194.532095786] p-value: 0.12845512913672996 original RTs: [0, 0, 1298.5153346029156, 0, 0, 0]",,(no adduct),443.2617,4.0,11,31
"Sel Score: 0.72 RTime: 25.901 Area: 6920240.58081967 All areas: [8895178.296178704, 6596775.42056423, 5268768.025716077, 5398922.415905401, 1868995.756093557, 754122.567892185] p-value: 0.07758692628737852 original RTs: [1564.2056622374514, 0, 0, 0, 0, 0]",,(no adduct),453.7517,4.0,15,35
"Sel Score: 0.72 RTime: 22.27 Area: 12549798.569748288 All areas: [14852270.732989183, 11954874.736387018, 10842250.239868663, 4630051.732075931, 3038748.4843161856, 6901583.809288418] p-value: 0.009436206783917926 original RTs: [0, 1361.877554797721, 0, 0, 1195.0803090407392, 1360.41174508123]",,(no adduct),416.2449,2.0,12,32
"Sel Score: 0.72 RTime: 22.591 Area: 9365306.002057642 All areas: [7171315.4377208175, 12308959.87256556, 8615642.69588655, 3822052.9033785756, 3567129.6674983497, 3510252.839848761] p-value: 0.06386686776419793 original RTs: [0, 1367.4407299289462, 0, 0, 0, 0]",,(no adduct),427.2525,4.0,12,32
"Sel Score: 0.72 RTime: 23.829 Area: 7171381.38421084 All areas: [4454763.119346042, 8663053.377640218, 8396327.65564626, 2689709.9864308727, 3329914.0217601545, 2359505.2351284553] p-value: 0.07874098602941915 original RTs: [1439.8307304158193, 0, 0, 0, 0, 0]",,(no adduct),461.2642,2.0,13,33
"Sel Score: 0.72 RTime: 24.042 Area: 9866265.720385151 All areas: [13319552.098304516, 6549929.725985954, 9729315.336864987, 3927488.0947359195, 1989024.5362503063, 5623136.149856464] p-value: 0.07134364468228067 original RTs: [0, 0, 0, 0, 0, 1400.1902977945144]",,(no adduct),443.9892,2.0,14,34
"Sel Score: 0.72 RTime: 91.012 Area: 3069610.346786028 All areas: [1515323.7068656299, 3572480.6641728184, 4121026.6693196357, 1152180.6185308155, 1801820.7807853243, 644111.7314239738] p-value: 0.12844300371145437 original RTs: [0, 5490.609901861202, 0, 0, 0, 0]",,(no adduct),844.9139,2.0,81,101
"Sel Score: 0.72 RTime: 22.605 Area: 12132526.129449287 All areas: [11173212.81968394, 12345823.059745893, 12878542.508918036, 6067242.678770574, 3435933.610941842, 4815766.527670376] p-value: 0.002277720686028071 original RTs: [0, 1368.2681737225791, 0, 0, 0, 0]",,(no adduct),436.4956,4.0,12,32
"Sel Score: 0.72 RTime: 28.063 Area: 2859602.5156959128 All areas: [1587485.205956398, 2817264.5273354826, 4174057.8137958576, 1642115.049954904, 1212124.1941406922, 522865.5821656457] p-value: 0.13201883659396668 original RTs: [0, 1697.2250923451047, 0, 0, 0, 0]",,(no adduct),443.5105,2.0,18,38
"Sel Score: 0.72 RTime: 123.682 Area: 2089754.820950549 All areas: [1320874.4345197247, 2414577.179345649, 2533812.848986273, 671591.4086471987, 1014596.5467438486, 782673.8209063399] p-value: 0.07320596146793493 original RTs: [0, 0, 0, 0, 0, 7425.8648628367655]",,(no adduct),542.2993,4.0,113,120
"Sel Score: 0.72 RTime: 25.236 Area: 4754051.8834258495 All areas: [4154470.6062376136, 6019189.064516322, 4088495.979523614, 1923909.8631156012, 1302382.6780040085, 2429357.935170073] p-value: 0.02761641600177481 original RTs: [1487.580021182741, 0, 0, 0, 0, 1509.4003617948397]",,(no adduct),342.1951,5.0,15,35
"Sel Score: 0.72 RTime: 22.516 Area: 9994411.831334641 All areas: [14148054.126538271, 6776535.362455385, 9058646.005010266, 4317391.156949685, 1236880.448412129, 6349945.0519477455] p-value: 0.09317483377941213 original RTs: [1429.0031394422751, 0, 1304.0398011207014, 0, 0, 1289.9263846723106]",,(no adduct),446.0082,2.0,12,32
"Sel Score: 0.72 RTime: 23.844 Area: 2522644.0316351876 All areas: [3609124.737227693, 1902480.6651934688, 2056326.6924844014, 1237787.4652098767, 589596.7132576561, 1188065.8450554437] p-value: 0.09405698648408856 original RTs: [0, 0, 1434.1307736750678, 0, 0, 0]",,(no adduct),472.5093,2.0,13,33
"Sel Score: 0.71 RTime: 24.627 Area: 7616919.738744055 All areas: [7302491.412076491, 5672181.733561026, 9876086.07059465, 1591942.6206648224, 1452391.3759448165, 6065281.495474744] p-value: 0.08122310942534768 original RTs: [1487.7481527295135, 0, 0, 0, 0, 0]",,(no adduct),422.2405,2.0,14,34
"Sel Score: 0.71 RTime: 23.015 Area: 14204332.943321044 All areas: [8903061.874704497, 20230308.2505667, 13479628.704691943, 10499195.322675956, 1238605.3272010528, 5250971.638708636] p-value: 0.11732941463824544 original RTs: [1439.4677537433124, 0, 1335.6287859585009, 0, 0, 0]",,(no adduct),449.2495,4.0,13,33
"Sel Score: 0.71 RTime: 23.371 Area: 14562863.02408565 All areas: [14974647.597442117, 17193226.66454588, 11520714.810268955, 10605932.672146985, 3573848.013210178, 3250949.7882017116] p-value: 0.046367052085756685 original RTs: [1412.280785508574, 0, 0, 0, 0, 0]",,(no adduct),442.5042,2.0,13,33
"Sel Score: 0.71 RTime: 22.974 Area: 11380644.849922271 All areas: [6952720.415024864, 11075410.506994974, 16113803.627746977, 3474654.2044183244, 5547228.440331211, 4749724.108872373] p-value: 0.11798656532558481 original RTs: [0, 1400.9134960212937, 1371.4421435196596, 0, 0, 0]",,(no adduct),443.5045,4.0,12,32
"Sel Score: 0.71 RTime: 23.812 Area: 10627321.118982181 All areas: [9484011.58160806, 11994528.191076273, 10403423.584262207, 7466791.740880229, 2588385.8675294863, 2806296.606931918] p-value: 0.04029143624585883 original RTs: [1438.7742435363048, 0, 0, 0, 0, 0]",,(no adduct),447.5051,4.0,13,33
"Sel Score: 0.71 RTime: 24.026 Area: 14615677.814364305 All areas: [13032943.935498811, 17732098.748465892, 13081990.759128211, 3953081.252738759, 6151606.206686032, 7750051.871622856] p-value: 0.013375645161977125 original RTs: [0, 0, 0, 1463.5010913263075, 1421.5905370347689, 1339.473834390588]",,(no adduct),423.2411,2.0,14,34
"Sel Score: 0.71 RTime: 21.617 Area: 11131964.514450975 All areas: [9003608.481434075, 14605619.23662909, 9786665.825289758, 2571685.044204447, 1810592.0080318998, 9241699.420288268] p-value: 0.0940389532279359 original RTs: [0, 0, 1300.1399935342918, 0, 0, 0]",,(no adduct),446.2531,4.0,11,31
"Sel Score: 0.71 RTime: 25.487 Area: 7146846.538018021 All areas: [7969620.705165757, 7653485.567900056, 5817433.340988248, 1203028.4283056343, 3258609.340363101, 4286336.174233017] p-value: 0.023063100196345693 original RTs: [1553.1530699838966, 1561.3868741694805, 1499.8125619405005, 0, 0, 0]",,(no adduct),408.2303,2.0,15,35
"Sel Score: 0.71 RTime: 27.319 Area: 7728719.985790555 All areas: [7323694.998421791, 5060113.454112305, 10802351.50483757, 5008173.024448905, 3416753.8395487578, 1063255.237272577] p-value: 0.09587446809710998 original RTs: [0, 0, 1643.2020693686814, 0, 0, 0]",,(no adduct),405.9857,2.0,17,37
"Sel Score: 0.71 RTime: 115.757 Area: 2197597.242511114 All areas: [1815320.5667873635, 2496929.78823328, 2280541.3725126977, 1126198.9026390181, 951311.2916840126, 631679.6956504913] p-value: 0.00831016504354684 original RTs: [0, 6981.731455245704, 0, 0, 0, 0]",,(no adduct),560.9653,3.0,105,120
"Sel Score: 0.71 RTime: 22.644 Area: 10984679.541717133 All areas: [7214538.549708021, 14460360.148868673, 11279139.926574703, 5024648.640875522, 4994320.237599488, 3554353.7456170563] p-value: 0.08430010787892869 original RTs: [0, 1370.6133530338273, 0, 0, 0, 0]",,(no adduct),448.0061,4.0,12,32
"Sel Score: 0.71 RTime: 25.05 Area: 8420575.396029018 All areas: [7570124.922929509, 7512441.20820359, 10179160.056953954, 3523329.653738723, 1722073.4765467495, 5176383.544258228] p-value: 0.021052489052333694 original RTs: [1519.1759894565535, 1400.5780648975049, 0, 0, 0, 1570.4957408252321]",,(no adduct),433.2234,2.0,15,35
"Sel Score: 0.71 RTime: 37.404 Area: 10747670.171800105 All areas: [12702252.397730196, 8471695.186135892, 11069062.931534227, 5405490.3103487305, 2749416.868635478, 5172672.361674085] p-value: 0.017363230022374204 original RTs: [2254.987103647525, 0, 0, 0, 0, 0]",,(no adduct),458.9784,4.0,27,47
"Sel Score: 0.71 RTime: 22.166 Area: 12211722.62114966 All areas: [8903475.294013726, 10884616.45963316, 16847076.10980209, 3382165.5260676956, 2182899.5006547202, 9631930.800282856] p-value: 0.09788548327210901 original RTs: [0, 1399.7517671755695, 1395.2272436956052, 0, 1170.2765942792792, 1265.9506400700618]",,(no adduct),435.9941,4.0,12,32
"Sel Score: 0.7 RTime: 100.531 Area: 7018447.051155592 All areas: [5424504.949955134, 9294189.652135974, 6336646.55137567, 3478980.826129528, 2662173.265195023, 2695192.5580469132] p-value: 0.06669542564122355 original RTs: [6045.68560676423, 0, 0, 0, 0, 0]",,(no adduct),532.7609,2.0,90,110
"Sel Score: 0.7 RTime: 23.513 Area: 11021398.922220578 All areas: [15042710.294045595, 9342132.213817934, 8679354.258798202, 3391573.492448586, 4348294.753927166, 6147402.874054307] p-value: 0.07140572240076778 original RTs: [0, 0, 1414.206201759722, 0, 0, 0]",,(no adduct),442.2513,4.0,13,33
"Sel Score: 0.7 RTime: 22.812 Area: 12992679.172383884 All areas: [9573601.14203124, 14120859.67657155, 15283576.69854886, 4979122.203855615, 6781322.730258131, 4636477.422356382] p-value: 0.036354477125307566 original RTs: [1435.1822180109107, 0, 1315.4492895333574, 0, 0, 0]",,(no adduct),420.2482,2.0,12,32
"Sel Score: 0.7 RTime: 29.872 Area: 6265784.10668553 All areas: [6637112.279983749, 5768950.858841947, 6391289.181230894, 3753773.3475791323, 410439.8309969547, 3810947.963382445] p-value: 0.07813641628444414 original RTs: [0, 1806.20877788985, 0, 0, 0, 0]",,(no adduct),437.502,4.0,19,39
"Sel Score: 0.7 RTime: 24.27 Area: 5487832.341535186 All areas: [7343133.2640512455, 5973865.789107917, 3146497.9714463963, 1894721.4000266322, 3551713.564552648, 1549399.32889754] p-value: 0.108256168977793 original RTs: [0, 1417.1636354164068, 1497.1646364916148, 0, 1412.6154024459524, 0]",,(no adduct),437.0051,2.0,14,34
"Sel Score: 0.7 RTime: 117.468 Area: 2207885.167248669 All areas: [2192806.400266826, 2562234.0085519725, 1868615.092927209, 600749.0050970544, 1419466.7884687367, 803606.8867768965] p-value: 0.01759418872777213 original RTs: [7064.9689294666405, 0, 7064.325794159064, 0, 0, 0]",,(no adduct),590.316,3.0,107,120
"Sel Score: 0.7 RTime: 22.32 Area: 13714500.163524225 All areas: [11355509.290790359, 14044335.332901262, 15743655.86688106, 4172235.320993854, 8437970.828411106, 5090396.292549948] p-value: 0.012714543307427054 original RTs: [1425.155013186356, 1341.9579159623934, 1325.6588770897752, 1462.1625700124357, 1134.8454718632393, 1265.7679925233776]",,(no adduct),434.7471,2.0,12,32
"Sel Score: 0.7 RTime: 21.754 Area: 11318734.582116634 All areas: [9116471.588010771, 8424895.265810333, 16414836.892528791, 3336726.7132932693, 3890126.742059517, 7462774.391920486] p-value: 0.11191756157573247 original RTs: [0, 0, 0, 0, 1245.3916432461647, 0]",,(no adduct),432.2354,2.0,11,31
"Sel Score: 0.7 RTime: 31.651 Area: 6773394.701823481 All areas: [4724477.629196789, 8903295.744096564, 6692410.732177093, 1160628.606377455, 2799984.1193405567, 4860852.290319218] p-value: 0.07725987953420256 original RTs: [0, 0, 0, 1899.0313230559154, 0, 0]",,(no adduct),449.2515,2.0,21,41
"Sel Score: 0.7 RTime: 24.515 Area: 10994120.699439304 All areas: [15126568.84813825, 11353363.212262064, 6502430.037917601, 4962889.61499883, 5039574.160929225, 4452857.594743351] p-value: 0.13105831534852128 original RTs: [0, 1497.6738836791878, 1485.7487805482585, 1387.318398588408, 1472.4488466136463, 0]",,(no adduct),432.7384,4.0,14,34
"Sel Score: 0.7 RTime: 22.369 Area: 15880447.649899172 All areas: [13267002.29478724, 17685909.495811656, 16688431.159098623, 8375235.760764805, 3306433.47923311, 9222872.063939294] p-value: 0.020777998566207573 original RTs: [0, 0, 0, 0, 1282.8767908189373, 0]",,(no adduct),435.2286,2.0,12,32
"Sel Score: 0.69 RTime: 22.637 Area: 8734664.009269373 All areas: [10514635.942834694, 9347389.979396053, 6341966.105577374, 4928077.137833486, 2371711.5517595178, 4280213.665779899] p-value: 0.03807214587751238 original RTs: [0, 1370.217614113226, 0, 0, 0, 0]",,(no adduct),412.9938,4.0,12,32
"Sel Score: 0.69 RTime: 21.792 Area: 8278359.5015942 All areas: [5909419.09166608, 9477391.54194052, 9448267.871175999, 3837961.570210051, 1982461.2231969184, 5172341.764823552] p-value: 0.040217445187775605 original RTs: [0, 0, 1310.6801460766567, 0, 0, 0]",,(no adduct),431.7539,4.0,11,31
"Sel Score: 0.69 RTime: 23.027 Area: 9936081.616517108 All areas: [10015126.449973699, 11495741.145463195, 8297377.25411443, 5977984.893026651, 2552050.8811082668, 4671605.841263603] p-value: 0.015414356693803498 original RTs: [0, 0, 0, 0, 0, 1338.8234455208676]",,(no adduct),435.2234,4.0,13,33
"Sel Score: 0.69 RTime: 22.548 Area: 9263217.106759114 All areas: [9668635.30100817, 7898878.968976881, 10222137.05029229, 3501579.402412216, 3652028.9706956344, 5162184.454526317] p-value: 0.005239745848192345 original RTs: [0, 0, 0, 0, 1293.7327234845025, 0]",,(no adduct),421.2221,4.0,12,32
"Sel Score: 0.69 RTime: 23.901 Area: 12471447.50744803 All areas: [12074694.511528576, 11114479.138337998, 14225168.872477515, 8123952.792124909, 4123788.561092532, 4348565.136757662] p-value: 0.01510706021005221 original RTs: [0, 1372.945181232752, 0, 0, 1450.2330313286927, 0]",,(no adduct),404.9847,4.0,13,33
"Sel Score: 0.69 RTime: 23.715 Area: 2997721.9854483507 All areas: [3379458.207541643, 2633334.0214651837, 2980373.727338224, 1647577.5863594157, 708795.4665289822, 1636536.4221381305] p-value: 0.015073095060003804 original RTs: [1432.984527520515, 0, 0, 0, 0, 0]",,(no adduct),398.2409,2.0,13,33
"Sel Score: 0.69 RTime: 30.107 Area: 8710683.965085557 All areas: [7578292.292678643, 7095478.995684818, 11458280.606893206, 4031023.0130678634, 4953403.518682405, 2640677.5730321896] p-value: 0.053802116333766505 original RTs: [0, 0, 0, 0, 1753.8814484567706, 0]",,(no adduct),423.9736,4.0,20,40
"Sel Score: 0.69 RTime: 27.663 Area: 4873604.744414938 All areas: [3789640.746829746, 5454611.0664713625, 5376562.419943704, 1255741.7364241239, 1211254.9236470615, 4048687.69958845] p-value: 0.08296756383746211 original RTs: [0, 0, 1663.8850908526563, 0, 0, 0]",,(no adduct),453.756,2.0,17,37
"Sel Score: 0.69 RTime: 24.346 Area: 6891785.600056678 All areas: [9341403.414168168, 6719945.646534495, 4614007.739467373, 3198934.3429282443, 2887375.49460505, 3151811.3105063327] p-value: 0.10743819154496168 original RTs: [0, 1473.2214552929988, 0, 0, 0, 0]",,(no adduct),452.2495,4.0,14,34
"Sel Score: 0.69 RTime: 25.253 Area: 4118929.2735820203 All areas: [2798707.392319824, 5098440.520391673, 4459639.908034563, 1579764.5884407924, 1576437.7190853662, 2384679.2431951263] p-value: 0.06499173939705177 original RTs: [0, 1527.8725147207447, 0, 0, 0, 0]",,(no adduct),460.7481,2.0,15,35
"Sel Score: 0.69 RTime: 128.846 Area: 12293640.001342162 All areas: [13353397.376700088, 10648680.652283596, 12878841.975042805, 5936774.3064038055, 6282330.762853812, 4333174.70514825] p-value: 0.0038105207329747074 original RTs: [7751.260425123864, 0, 7745.712490967723, 0, 0, 0]",,(no adduct),626.3799,2.0,118,120
"Sel Score: 0.69 RTime: 23.563 Area: 15244502.535505755 All areas: [22173003.98522355, 12747881.793387108, 10812621.827906601, 6147375.263118013, 3762910.781705686, 10656717.466891117] p-value: 0.12446339172535344 original RTs: [1477.636470241615, 1347.168442081442, 1407.4176732013718, 1458.899288732818, 1384.2581214644777, 1332.0689885851268]",,(no adduct),432.9886,4.0,13,33
"Sel Score: 0.69 RTime: 85.141 Area: 4439583.436032091 All areas: [3110732.4294809536, 4154443.9141179505, 6053573.964497369, 1312606.3799305563, 2256475.260074655, 2446351.997913745] p-value: 0.09018978062113948 original RTs: [5121.526349406709, 0, 0, 0, 0, 0]",,(no adduct),608.2929,3.0,75,95
"Sel Score: 0.69 RTime: 21.615 Area: 3430724.2819958054 All areas: [3200112.262521034, 2474533.3486697525, 4617527.23479663, 1017912.4638076625, 1590752.3448047985, 2057191.6759388763] p-value: 0.0781836129801509 original RTs: [0, 1308.6293119412792, 0, 0, 0, 0]",,(no adduct),459.2599,2.0,11,31
"Sel Score: 0.69 RTime: 24.96 Area: 8042448.748450395 All areas: [9237452.585438224, 6639047.295865822, 8250846.36404714, 3811751.554198155, 2891386.845447791, 4247297.54636121] p-value: 0.013958194481296511 original RTs: [0, 1440.49440255412, 0, 1588.3943519643587, 0, 1434.0965677655508]",,(no adduct),440.7311,2.0,14,34
"Sel Score: 0.69 RTime: 118.112 Area: 2014595.636813281 All areas: [2354336.2953914255, 2020603.895722379, 1668846.7193260388, 756404.8645179837, 1244694.1902594431, 744280.2384546689] p-value: 0.013887216615916293 original RTs: [7103.4134457989785, 7121.57513459444, 0, 0, 0, 0]",,(no adduct),588.9723,3.0,108,120
"Sel Score: 0.69 RTime: 25.023 Area: 10372005.296744652 All areas: [12743405.08116221, 8868163.963805329, 9504446.845266415, 6856198.523652556, 2383370.154414849, 4895104.257763336] p-value: 0.032947464216375184 original RTs: [0, 1576.7940403168498, 0, 0, 1376.4524110252512, 1464.0581614992248]",,(no adduct),426.9869,2.0,15,35
"Sel Score: 0.69 RTime: 127.942 Area: 12124660.64418415 All areas: [12846469.732456958, 10648674.347417345, 12878837.852678144, 5936777.615988677, 6282335.8358932845, 4333177.423326835] p-value: 0.002620583390052783 original RTs: [0, 0, 7696.64322692544, 0, 0, 0]",,(no adduct),626.3798,2.0,117,120
"Sel Score: 0.69 RTime: 24.089 Area: 3224220.3697524075 All areas: [2828950.056471619, 4179162.156040816, 2664548.8967447877, 1472332.4487517497, 1237573.5021831053, 1713321.7970054864] p-value: 0.05817257029384939 original RTs: [0, 1457.7417982637273, 0, 0, 0, 0]",,(no adduct),465.2569,2.0,14,34
"Sel Score: 0.69 RTime: 22.337 Area: 4401157.7688872805 All areas: [3214688.9863511333, 4204216.403397774, 5784567.916912935, 1139558.1271945313, 1312792.378381027, 3594031.738223599] p-value: 0.09378534055615094 original RTs: [0, 1352.1441899031797, 0, 0, 0, 0]",,(no adduct),461.4963,2.0,12,32
"Sel Score: 0.68 RTime: 30.954 Area: 5820225.284125346 All areas: [3754112.8652669745, 5903443.328040444, 7803119.659068618, 3669048.6244777804, 2136857.706091187, 2231172.884000445] p-value: 0.09940481462037845 original RTs: [1867.672985931076, 0, 0, 0, 0, 0]",,(no adduct),440.746,4.0,20,40
"Sel Score: 0.68 RTime: 81.68 Area: 5764575.297147592 All areas: [4339789.072658239, 6565473.710783961, 6388463.108000577, 1959983.3765264708, 1815725.550414395, 4186235.1224951874] p-value: 0.04151285565828707 original RTs: [0, 0, 0, 4900.815029793125, 0, 0]",,(no adduct),585.961,3.0,71,91
"Sel Score: 0.68 RTime: 47.229 Area: 17633754.738399666 All areas: [14144586.888581082, 23447749.49842123, 15308927.828196678, 6341341.8073217515, 10778368.286017427, 7323075.403151154] p-value: 0.06534128257354428 original RTs: [0, 2906.6348275990795, 0, 2675.9684849957634, 2777.2432624972384, 2925.5093270111915]",,(no adduct),452.2373,4.0,37,57
"Sel Score: 0.68 RTime: 113.194 Area: 1761666.0879033143 All areas: [2268202.3715648814, 1983307.2836525536, 1033488.6084925073, 1265723.9921480455, 460558.3103992826, 722197.717235152] p-value: 0.11167986665764587 original RTs: [6806.07254832463, 0, 0, 0, 0, 0]",,(no adduct),516.939,3.0,103,120
"Sel Score: 0.68 RTime: 22.799 Area: 9263622.933858244 All areas: [10654146.7030927, 10784841.229262527, 6351880.869219507, 6950467.278099092, 1882215.5478211015, 4195345.485458709] p-value: 0.07580595726053037 original RTs: [0, 0, 0, 1367.9642208876148, 0, 0]",,(no adduct),397.4671,2.0,12,32
"Sel Score: 0.68 RTime: 22.018 Area: 8223748.07726223 All areas: [8357570.825839869, 10215941.12678164, 6097732.279165182, 4957362.32278343, 1929586.0102658502, 4683023.272808951] p-value: 0.0488296124220943 original RTs: [0, 1332.9130452062413, 0, 0, 0, 0]",,(no adduct),421.4984,2.0,12,32
"Sel Score: 0.68 RTime: 28.021 Area: 4576265.760526056 All areas: [2764760.6059118984, 5300281.950771653, 5663754.724894618, 2343462.953844758, 2590067.8220870863, 1564751.4616439682] p-value: 0.10621013673183095 original RTs: [0, 1694.6932950769146, 0, 0, 0, 0]",,(no adduct),408.9926,2.0,18,38
"Sel Score: 0.68 RTime: 26.582 Area: 12447929.359023755 All areas: [13458398.691651296, 15228301.442989219, 8657087.942430746, 5377845.500458684, 7030925.36336873, 5316071.203292508] p-value: 0.06980936051793116 original RTs: [0, 0, 1563.2138484949687, 0, 1526.3645228262558, 1602.404366896228]",,(no adduct),424.9857,4.0,16,36
"Sel Score: 0.68 RTime: 22.223 Area: 6999157.546386562 All areas: [4676911.406946121, 9237750.461465267, 7082810.770748297, 2627667.434452482, 1960789.4127572617, 5388698.650754583] p-value: 0.09801859720893369 original RTs: [0, 0, 0, 0, 0, 1290.2350714037132]",,(no adduct),457.7435,2.0,12,32
"Sel Score: 0.68 RTime: 27.728 Area: 6115165.178883051 All areas: [4163620.041299601, 8046302.077752748, 6135573.417596803, 1562466.0857597534, 4138876.8711283254, 3053666.2978044306] p-value: 0.08615476078774545 original RTs: [0, 0, 0, 0, 1609.036884379095, 0]",,(no adduct),430.2194,4.0,17,37
"Sel Score: 0.68 RTime: 95.782 Area: 12425545.337959168 All areas: [10009534.93445992, 15198384.547473045, 12068716.531944538, 5833638.556677022, 7998329.632142844, 3973342.099462817] p-value: 0.029872109527494833 original RTs: [5775.603662546744, 0, 5764.126173079676, 0, 5722.904659529526, 5749.579281498487]",,(no adduct),466.7211,2.0,85,105
"Sel Score: 0.68 RTime: 23.576 Area: 11650131.021074655 All areas: [14732592.213549469, 7567567.904048326, 12650232.94562617, 5555896.643212977, 3543618.1137300488, 7663296.680755398] p-value: 0.08499653834136423 original RTs: [1483.3729019527084, 1369.0857823754104, 0, 1389.1885398855136, 1380.7005501301112, 0]",,(no adduct),418.9862,4.0,13,33
"Sel Score: 0.67 RTime: 61.307 Area: 6174327.236593441 All areas: [5634696.536191833, 5128846.584975455, 7759438.588613037, 1931683.7618968892, 4581206.331159355, 2420068.629804415] p-value: 0.04928678478017756 original RTs: [0, 3700.5267959383455, 0, 0, 0, 0]",,(no adduct),606.964,3.0,51,71
"Sel Score: 0.67 RTime: 125.875 Area: 20706362.677395318 All areas: [19847188.104241014, 20073460.642289266, 22198439.285655677, 12035813.818970121, 9377450.70294791, 8620027.38960568] p-value: 0.0016617353126120312 original RTs: [7579.17331904321, 7597.7432327300985, 7574.843419504983, 7553.674981641266, 7569.030083532584, 7550.746989376971]",,(no adduct),445.2237,2.0,115,120
"Sel Score: 0.67 RTime: 22.564 Area: 5721613.766009539 All areas: [3917452.7476176806, 7351698.15760582, 5895690.39280512, 4020646.1550838305, 2323415.3806163548, 1986661.7161718686] p-value: 0.07820520410365506 original RTs: [0, 1365.817842007725, 0, 0, 0, 0]",,(no adduct),443.5116,2.0,12,32
"Sel Score: 0.67 RTime: 22.13 Area: 10717099.571855806 All areas: [12541034.583452994, 11401562.339463608, 8208701.792650816, 2932290.464137584, 9545301.531515634, 3142724.3006907096] p-value: 0.11003226925247393 original RTs: [0, 0, 1331.0393284733682, 0, 0, 0]",,(no adduct),454.7434,4.0,12,32
