Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Overall rank: 711 Sel Score: 0.67 CDE: 15.2013 p value: 3.244e-02 RTime: 50.929,,(no adduct),563.9594,3,40,60
Overall rank: 743 Sel Score: 0.68 CDE: 14.8956 p value: 6.656e-03 RTime: 50.766,,(no adduct),515.9451,3,40,60
Overall rank: 804 Sel Score: 0.65 CDE: 14.9834 p value: 1.979e-02 RTime: 50.844,,(no adduct),512.6114,3,40,60
Overall rank: 855 Sel Score: 0.68 CDE: 14.1467 p value: 1.254e-02 RTime: 50.132,,(no adduct),427.993,2,40,60
Overall rank: 915 Sel Score: 0.66 CDE: 14.1675 p value: 2.321e-02 RTime: 50.873,,(no adduct),510.62,3,40,60
Overall rank: 932 Sel Score: 0.68 CDE: 10.6534 p value: 1.553e-02 RTime: 50.688,,(no adduct),483.2654,2,40,60
Overall rank: 390 Sel Score: 0.7 CDE: 16.0356 p value: 5.881e-03 RTime: 51.674,,(no adduct),481.2429,2,41,61
Overall rank: 495 Sel Score: 0.73 CDE: 15.1664 p value: 1.325e-02 RTime: 51.402,,(no adduct),526.2758,3,41,61
Overall rank: 619 Sel Score: 0.67 CDE: 15.5135 p value: 1.801e-02 RTime: 51.071,,(no adduct),549.2931,3,41,61
Overall rank: 681 Sel Score: 0.67 CDE: 15.3094 p value: 4.836e-02 RTime: 51.045,,(no adduct),542.9418,3,41,61
Overall rank: 707 Sel Score: 0.67 CDE: 15.1257 p value: 2.481e-03 RTime: 51.721,,(no adduct),593.6369,3,41,61
Overall rank: 711 Sel Score: 0.68 CDE: 15.0433 p value: 3.208e-02 RTime: 51.411,,(no adduct),509.2808,3,41,61
Overall rank: 890 Sel Score: 0.68 CDE: 13.9129 p value: 3.796e-02 RTime: 51.139,,(no adduct),452.7371,4,41,61
Overall rank: 933 Sel Score: 0.6 CDE: 14.7351 p value: 2.987e-02 RTime: 51.16,,(no adduct),520.2712,3,41,61
Overall rank: 984 Sel Score: 0.65 CDE: 13.6841 p value: 4.646e-02 RTime: 51.372,,(no adduct),501.9517,3,41,61
Overall rank: 1078 Sel Score: 0.62 CDE: 12.4204 p value: 1.828e-02 RTime: 51.246,,(no adduct),459.9873,2,41,61
Overall rank: 443 Sel Score: 0.7 CDE: 15.8867 p value: 4.231e-02 RTime: 52.034,,(no adduct),549.9622,3,42,62
Overall rank: 498 Sel Score: 0.72 CDE: 15.3015 p value: 9.292e-03 RTime: 52.29,,(no adduct),538.2909,3,42,62
Overall rank: 546 Sel Score: 0.82 CDE: 13.9363 p value: 3.086e-02 RTime: 52.298,,(no adduct),545.9615,3,42,62
Overall rank: 618 Sel Score: 0.7 CDE: 15.0399 p value: 3.897e-02 RTime: 52.648,,(no adduct),445.2454,4,42,62
Overall rank: 712 Sel Score: 0.75 CDE: 11.8062 p value: 1.026e-02 RTime: 52.624,,(no adduct),505.6065,3,42,62
Overall rank: 727 Sel Score: 0.68 CDE: 15.0107 p value: 3.563e-02 RTime: 52.925,,(no adduct),612.3003,3,42,62
Overall rank: 875 Sel Score: 0.68 CDE: 13.5815 p value: 3.691e-02 RTime: 52.406,,(no adduct),529.9435,3,42,62
Overall rank: 892 Sel Score: 0.66 CDE: 14.3276 p value: 2.636e-02 RTime: 52.293,,(no adduct),528.9576,3,42,62
Overall rank: 935 Sel Score: 0.59 CDE: 14.7648 p value: 9.599e-03 RTime: 52.553,,(no adduct),613.2963,3,42,62
Overall rank: 1089 Sel Score: 0.57 CDE: 13.0616 p value: 4.759e-02 RTime: 52.756,,(no adduct),505.2699,3,42,62
Overall rank: 317 Sel Score: 0.72 CDE: 16.1954 p value: 2.126e-02 RTime: 53.842,,(no adduct),547.955,3,43,63
Overall rank: 382 Sel Score: 0.79 CDE: 15.1372 p value: 2.276e-03 RTime: 53.144,,(no adduct),552.6261,3,43,63
Overall rank: 504 Sel Score: 0.7 CDE: 15.6167 p value: 1.658e-02 RTime: 53.287,,(no adduct),575.2766,3,43,63
Overall rank: 677 Sel Score: 0.65 CDE: 15.5182 p value: 4.671e-02 RTime: 53.931,,(no adduct),524.9481,3,43,63
Overall rank: 722 Sel Score: 0.7 CDE: 14.6167 p value: 4.482e-02 RTime: 53.284,,(no adduct),421.9848,4,43,63
Overall rank: 724 Sel Score: 0.73 CDE: 13.429 p value: 1.943e-02 RTime: 53.462,,(no adduct),498.6132,3,43,63
Overall rank: 864 Sel Score: 0.65 CDE: 14.7354 p value: 2.624e-02 RTime: 53.391,,(no adduct),612.3038,3,43,63
Overall rank: 952 Sel Score: 0.65 CDE: 14.128 p value: 3.543e-02 RTime: 53.046,,(no adduct),487.993,2,43,63
Overall rank: 1012 Sel Score: 0.64 CDE: 13.568 p value: 4.433e-02 RTime: 53.505,,(no adduct),504.9482,3,43,63
Overall rank: 376 Sel Score: 0.76 CDE: 15.3606 p value: 1.555e-02 RTime: 54.607,,(no adduct),455.9782,2,44,64
Overall rank: 411 Sel Score: 0.75 CDE: 15.3266 p value: 4.088e-02 RTime: 54.495,,(no adduct),518.2963,3,44,64
Overall rank: 549 Sel Score: 0.69 CDE: 15.5488 p value: 4.544e-02 RTime: 54.58,,(no adduct),581.6227,3,44,64
Overall rank: 656 Sel Score: 0.7 CDE: 15.0189 p value: 1.356e-02 RTime: 54.028,,(no adduct),543.291,3,44,64
Overall rank: 663 Sel Score: 0.71 CDE: 14.7796 p value: 2.816e-02 RTime: 54.1,,(no adduct),438.4715,2,44,64
Overall rank: 700 Sel Score: 0.63 CDE: 15.6031 p value: 3.214e-02 RTime: 54.774,,(no adduct),540.6269,3,44,64
Overall rank: 193 Sel Score: 0.79 CDE: 15.9541 p value: 6.974e-03 RTime: 55.069,,(no adduct),427.2383,2,45,65
Overall rank: 501 Sel Score: 0.84 CDE: 14.1978 p value: 9.625e-03 RTime: 55.066,,(no adduct),472.7463,2,45,65
Overall rank: 551 Sel Score: 0.66 CDE: 16.086 p value: 3.618e-02 RTime: 55.754,,(no adduct),519.2847,3,45,65
Overall rank: 698 Sel Score: 0.65 CDE: 15.4308 p value: 4.981e-02 RTime: 55.557,,(no adduct),563.2827,3,45,65
Overall rank: 778 Sel Score: 0.68 CDE: 14.6362 p value: 2.936e-02 RTime: 55.471,,(no adduct),475.9819,4,45,65
Overall rank: 985 Sel Score: 0.65 CDE: 13.4577 p value: 4.293e-02 RTime: 55.179,,(no adduct),505.9437,3,45,65
Overall rank: 89 Sel Score: 0.82 CDE: 16.552 p value: 1.314e-02 RTime: 56.35,,(no adduct),465.2455,2,46,66
Overall rank: 202 Sel Score: 0.82 CDE: 15.8258 p value: 2.648e-02 RTime: 56.154,,(no adduct),797.9147,2,46,66
Overall rank: 455 Sel Score: 0.7 CDE: 15.8533 p value: 3.414e-02 RTime: 56.242,,(no adduct),610.6275,3,46,66
Overall rank: 602 Sel Score: 0.71 CDE: 14.9793 p value: 4.586e-03 RTime: 56.038,,(no adduct),483.2427,2,46,66
Overall rank: 631 Sel Score: 0.79 CDE: 12.2852 p value: 2.495e-02 RTime: 56.587,,(no adduct),530.622,3,46,66
Overall rank: 762 Sel Score: 0.7 CDE: 14.302 p value: 1.519e-02 RTime: 56.544,,(no adduct),527.2831,3,46,66
Overall rank: 832 Sel Score: 0.67 CDE: 14.5255 p value: 3.406e-02 RTime: 56.372,,(no adduct),435.2548,2,46,66
Overall rank: 899 Sel Score: 0.66 CDE: 14.1955 p value: 8.716e-03 RTime: 56.262,,(no adduct),517.9606,3,46,66
Overall rank: 926 Sel Score: 0.64 CDE: 14.4655 p value: 2.958e-02 RTime: 56.378,,(no adduct),453.7396,2,46,66
Overall rank: 1045 Sel Score: 0.62 CDE: 13.5912 p value: 1.025e-02 RTime: 56.968,,(no adduct),570.9682,3,46,66
Overall rank: 564 Sel Score: 0.67 CDE: 15.7814 p value: 3.414e-02 RTime: 57.936,,(no adduct),573.9582,3,47,67
Overall rank: 317 Sel Score: 0.72 CDE: 16.123 p value: 1.612e-02 RTime: 58.014,,(no adduct),589.2944,3,48,68
Overall rank: 422 Sel Score: 0.73 CDE: 15.4724 p value: 1.927e-02 RTime: 58.913,,(no adduct),531.6133,3,48,68
Overall rank: 520 Sel Score: 0.77 CDE: 14.6078 p value: 2.861e-02 RTime: 58.623,,(no adduct),565.6404,3,48,68
Overall rank: 684 Sel Score: 0.63 CDE: 15.7367 p value: 1.976e-02 RTime: 58.572,,(no adduct),575.6267,3,48,68
Overall rank: 824 Sel Score: 0.71 CDE: 12.5626 p value: 2.590e-02 RTime: 58.681,,(no adduct),568.6174,3,48,68
Overall rank: 856 Sel Score: 0.66 CDE: 14.6917 p value: 1.693e-03 RTime: 58.878,,(no adduct),602.6307,3,48,68
Overall rank: 612 Sel Score: 0.67 CDE: 15.5688 p value: 1.491e-02 RTime: 59.07,,(no adduct),577.6258,3,49,69
Overall rank: 646 Sel Score: 0.73 CDE: 14.4565 p value: 3.451e-02 RTime: 59.902,,(no adduct),570.3037,3,49,69
Overall rank: 699 Sel Score: 0.66 CDE: 15.294 p value: 4.429e-02 RTime: 59.104,,(no adduct),564.2781,3,49,69
Overall rank: 711 Sel Score: 0.7 CDE: 14.6989 p value: 4.814e-02 RTime: 59.416,,(no adduct),512.9524,3,49,69
Overall rank: 891 Sel Score: 0.64 CDE: 14.643 p value: 4.363e-02 RTime: 59.505,,(no adduct),603.9555,3,49,69
Overall rank: 916 Sel Score: 0.62 CDE: 14.8051 p value: 5.882e-03 RTime: 59.206,,(no adduct),575.6418,3,49,69
Overall rank: 611 Sel Score: 0.75 CDE: 14.2392 p value: 3.047e-03 RTime: 60.499,,(no adduct),532.6247,3,50,70
Overall rank: 1020 Sel Score: 0.59 CDE: 14.147 p value: 3.486e-02 RTime: 60.058,,(no adduct),578.9639,3,50,70
Overall rank: 504 Sel Score: 0.77 CDE: 14.774 p value: 2.327e-02 RTime: 62.328,,(no adduct),779.4037,2,52,72
Overall rank: 601 Sel Score: 0.74 CDE: 14.6164 p value: 2.283e-03 RTime: 62.791,,(no adduct),814.9172,2,52,72
Overall rank: 866 Sel Score: 0.69 CDE: 13.3445 p value: 2.340e-02 RTime: 62.678,,(no adduct),666.8951,3,52,72
Overall rank: 1031 Sel Score: 0.63 CDE: 13.4396 p value: 2.263e-02 RTime: 62.567,,(no adduct),531.6222,3,52,72
Overall rank: 342 Sel Score: 0.82 CDE: 15.1838 p value: 1.356e-02 RTime: 64.608,,(no adduct),547.6177,3,54,74
Overall rank: 91 Sel Score: 0.89 CDE: 16.284 p value: 2.181e-03 RTime: 65.72,,(no adduct),941.0307,2,55,75
Overall rank: 502 Sel Score: 0.75 CDE: 14.9247 p value: 1.979e-02 RTime: 65.233,,(no adduct),557.9581,3,55,75
Overall rank: 943 Sel Score: 0.65 CDE: 14.0452 p value: 4.238e-02 RTime: 65.451,,(no adduct),617.6269,3,55,75
Overall rank: 962 Sel Score: 0.64 CDE: 14.1841 p value: 3.870e-02 RTime: 65.216,,(no adduct),597.9654,3,55,75
Overall rank: 1043 Sel Score: 0.58 CDE: 13.9558 p value: 3.693e-02 RTime: 65.468,,(no adduct),596.6282,3,55,75
Overall rank: 1037 Sel Score: 0.64 CDE: 12.1772 p value: 2.554e-02 RTime: 66.059,,(no adduct),560.964,3,56,76
Overall rank: 22 Sel Score: 0.96 CDE: 17.8892 p value: 6.150e-03 RTime: 67.535,,(no adduct),908.4286,2,57,77
Overall rank: 1017 Sel Score: 0.64 CDE: 13.1849 p value: 1.907e-02 RTime: 67.093,,(no adduct),805.4043,2,57,77
Overall rank: 28 Sel Score: 0.95 CDE: 18.0612 p value: 9.539e-03 RTime: 68.251,,(no adduct),908.9296,2,58,78
Overall rank: 140 Sel Score: 0.77 CDE: 16.4489 p value: 2.425e-02 RTime: 68.949,,(no adduct),755.9179,2,58,78
Overall rank: 957 Sel Score: 0.64 CDE: 14.2291 p value: 2.175e-02 RTime: 68.463,,(no adduct),613.9787,3,58,78
Overall rank: 25 Sel Score: 0.95 CDE: 17.9499 p value: 3.391e-03 RTime: 69.49,,(no adduct),908.9304,2,59,79
Overall rank: 682 Sel Score: 0.73 CDE: 14.0199 p value: 4.581e-02 RTime: 69.658,,(no adduct),549.9709,3,59,79
Overall rank: 53 Sel Score: 0.95 CDE: 16.4857 p value: 7.922e-03 RTime: 71.085,,(no adduct),789.8664,2,61,81
Overall rank: 975 Sel Score: 0.6 CDE: 14.5145 p value: 4.061e-02 RTime: 76.353,,(no adduct),449.2846,2,66,86
Overall rank: 711 Sel Score: 0.6 CDE: 15.7198 p value: 4.706e-02 RTime: 83.374,,(no adduct),419.2741,2,73,93
Overall rank: 868 Sel Score: 0.6 CDE: 15.0438 p value: 1.396e-02 RTime: 84.743,,(no adduct),467.7836,4,74,94
Overall rank: 579 Sel Score: 0.69 CDE: 15.4665 p value: 7.427e-03 RTime: 86.112,,(no adduct),382.2558,2,76,96
