RT consensus,charge,m/z,quality,362-058_12ca5_High_1,362-058_12ca5_High_2,362-058_12ca5_High_3,362-058_WDR5_High_1,362-058_WDR5_High_2,362-058_WDR5_High_3
2700.090598833692,4,437.7426218406562,0.3311653435230255,2622.0252122740244,2753.7442746713255,2715.6285395118452,0.0,2708.9643688775745,0.0
1623.9386343685114,2,446.9831774247109,0.33756348490715027,1635.5682355029676,1572.5880635504814,1589.553985398801,0.0,1698.0442530217958,0.0
3103.432411918933,4,433.9750076133816,0.3381789028644562,3234.7983135049176,3115.7217386136476,3054.0091711866467,0.0,3009.200424370521,0.0
2824.2750435483567,4,439.4816923509498,0.3458685576915741,2905.967226630571,2794.9975072991692,2826.0499161997213,0.0,2770.0855240639653,0.0
3408.4174026340406,2,434.21555522029206,0.3490922749042511,3407.0011492946746,3553.506087144817,3276.856192091001,0.0,3396.30618200567,0.0
1655.5655623507753,2,424.97580365170626,0.3518691658973694,1651.9612384135328,1668.5023830989326,1702.0520479143568,0.0,1599.7465799762788,0.0
2001.2561072084607,4,444.7308791851586,0.35349345207214355,2090.051364414521,1973.2728493905192,2073.432172475317,0.0,1868.2680425534852,0.0
2222.9930769336656,2,435.72543483817554,0.3552831709384918,2112.6503317785914,2223.2776438796072,2310.5640598876403,0.0,2245.480272188825,0.0
3431.370530751996,2,449.2232121819457,0.3566322326660156,3330.2772995929763,3474.399889770834,3529.974444101166,0.0,3390.8304895430056,0.0
2892.5213874264823,2,438.48114999395074,0.35764867067337036,2856.154741188251,3004.9232000272605,2916.5735844958845,0.0,2792.4340239945327,0.0
2531.020425565522,4,442.98363846803363,0.35840219259262085,2458.375758687372,2573.4006904615094,2489.9706796087953,0.0,2602.3345735044113,0.0
1533.5371195830028,4,415.7213422663229,0.35994815826416016,1508.119149210315,1568.739788242368,1615.6883118838034,0.0,1441.601228995525,0.0
3911.366539463724,2,454.9805921380929,0.3611985743045807,3895.550881282979,3891.640942205195,4013.595266561766,0.0,3844.679067804957,0.0
3088.254009915113,2,414.72020896376534,0.36621302366256714,3150.145659324125,3136.7355922649813,3002.550763021332,0.0,3063.5840250500137,0.0
1880.768057441718,4,414.7360302503692,0.3668101131916046,1845.3386776806756,1925.908450739999,1864.6657614651078,0.0,1887.159339881089,0.0
4071.556219870777,3,599.294258735937,0.37015819549560547,4140.320924263656,4034.1876975409527,4035.7139604867175,0.0,4076.002297191782,0.0
2372.479369932803,4,444.973152672792,0.37593215703964233,2266.230464556041,2439.791656258422,2322.784231411569,0.0,2461.111127505179,0.0
1438.545124748939,4,446.2490645009233,0.3782888650894165,1477.8566877155392,1354.6809885711014,1392.0880406296415,0.0,1529.5547820794748,0.0
1996.2688057503663,2,454.2314613476512,0.3786940574645996,2022.7250468975383,2014.6304309682464,2003.896387533018,0.0,1943.8233576026623,0.0
1490.5027407028658,2,430.47549527302994,0.378740131855011,1429.634413404665,1561.9172592805505,1410.4886880657364,0.0,1559.970602060511,0.0
1546.7625239121421,2,409.7302520560678,0.38144218921661377,1506.443995993699,1639.3946342364852,1535.9859415696797,0.0,1505.2255238487048,0.0
1627.8828756197324,4,415.7324064706511,0.3826979100704193,1623.4203962228014,1487.1052328198004,1638.3074542255224,0.0,1762.698419210806,0.0
2420.1125642084703,4,438.4731683693128,0.38596493005752563,2372.775106696653,2495.432060438296,2321.354664865238,0.0,2490.8884248336935,0.0
3866.936518124938,2,435.97710672400297,0.3872559666633606,3849.128570428944,3986.569826833658,3883.543944378117,0.0,3748.503730859035,0.0
2866.3385074035623,2,441.2322719723856,0.3905375897884369,2757.7604230215766,2968.1399997254757,2869.8741219685626,0.0,2869.579484898634,0.0
2421.5165401032564,2,431.48588454774756,0.3906271755695343,2460.9192646982556,2523.0644869358625,2311.790873183987,0.0,2390.2915355949203,0.0
2749.063769276615,2,427.9773339582654,0.3908202052116394,2860.871625134623,2654.3506262317874,2745.7348190026514,0.0,2735.2980067373983,0.0
3645.6572805025,4,446.7317856044265,0.39264076948165894,3753.31084680395,3606.3063656597938,3615.0907452975707,0.0,3607.921164248684,0.0
1628.0153283707098,2,449.99706535465054,0.3968312740325928,1516.0377152655735,1647.8443091763024,1608.9439977874586,0.0,1739.2352912535055,0.0
1901.2730566470227,2,453.24574816770223,0.39812418818473816,1881.9295115916832,1793.5354105525769,2031.2928965491426,0.0,1898.334407894688,0.0
1626.6257102686895,2,454.74800520149023,0.3981245756149292,1634.4498536251886,1641.8163727668793,1575.0910484891385,0.0,1655.1455661935513,0.0
2316.2033142731025,2,451.4836914386737,0.39851799607276917,2390.6431877164405,2284.6006315226655,2268.325178236353,0.0,2321.244259616951,0.0
1563.0725289256952,2,429.47365436433506,0.4007855951786041,1510.9906821277727,1695.5529696561412,1555.0707382719488,0.0,1490.6757256469182,0.0
3905.7707565470337,3,554.28184998541,0.4051474928855896,3833.9091665551837,3894.216126131506,3997.882598845308,0.0,3897.075134656137,0.0
3470.535183645459,2,445.48857890459345,0.40555572509765625,3477.022969738607,3440.8977511245953,3594.7955226628087,0.0,3369.4244910558245,0.0
1507.1337884041973,4,443.2458685325648,0.40991365909576416,1571.1523637180048,1562.9907016857085,1403.3231534504314,0.0,1491.0689347626446,0.0
1867.703251083592,2,448.99738885272143,0.4158887565135956,1856.8131854211226,1849.197957953741,1897.9633729070822,0.0,1866.8384880524227,0.0
1400.854185328934,2,389.7168950332448,0.4164333939552307,1509.6399169467963,1427.4078466443111,1314.2786427001538,0.0,1352.0903350244746,0.0
1464.4164173163044,2,436.9825739281948,0.41848599910736084,1435.5650427899907,1546.2797136207312,1480.6672933761674,0.0,1395.153619478329,0.0
2837.8667232118783,2,403.718284370075,0.4185752868652344,2765.711343549604,2902.8397857488826,2868.101397344496,0.0,2814.814366204532,0.0
2998.066662943172,4,438.97303744539255,0.4202980399131775,3025.2335514322276,2891.1717044028337,2975.196711274846,0.0,3100.6646846627805,0.0
2438.8264068299436,2,425.222631600241,0.4249986708164215,2401.92585207255,2396.075456750105,2494.904297893512,0.0,2462.4000206036067,0.0
3673.2595270169795,2,434.9784557215314,0.42677903175354004,3732.680768214196,3685.289646709348,3605.28032481884,0.0,3669.7873683255357,0.0
1376.8045380555693,4,445.24055558792656,0.4274686574935913,1414.9294493146297,1406.5874650514509,1399.0852587426768,0.0,1286.6159791135194,0.0
2189.616945537772,4,428.9847340860936,0.4326825737953186,2212.3459590992666,2193.752176427081,2218.1317280219514,0.0,2134.2379186027897,0.0
2459.375741655477,2,457.98618737982235,0.43473491072654724,2461.0707662655273,2441.4959319836944,2439.265025349564,0.0,2495.6712430231223,0.0
1726.7613203776748,4,443.4839950071695,0.4363676607608795,1704.1481520333211,1725.5713361643705,1692.6557471041137,0.0,1784.670046208894,0.0
3510.290815272231,2,456.7398992855385,0.441110759973526,3561.316238969747,3417.9392230123426,3537.3278857105056,0.0,3524.5799133963296,0.0
1405.3937068593418,2,418.7407119919125,0.44113674759864807,1417.1781732741058,1357.4435436647213,1409.4831713080748,0.0,1437.469939190465,0.0
1630.6063286088354,2,453.00084370931154,0.4430415630340576,1684.3609555000917,1566.6365658560114,1611.6329180102673,0.0,1659.794875068971,0.0
1501.9366701874924,2,445.981573332261,0.4455646276473999,1496.49768131405,1487.0260915837468,1540.1377028790932,0.0,1484.0852049730788,0.0
2513.4465120587147,2,432.225020456792,0.46215635538101196,2568.990426121984,2520.5055567457775,2448.5271444523123,0.0,2515.7629209147854,0.0
1756.6248570579025,4,434.49282649516624,0.4633813202381134,1771.6681539102894,1829.1497149958288,1702.1270993093888,0.0,1723.5544600161027,0.0
2746.567486437152,4,445.4850663875595,0.46457159519195557,2797.4259192331324,2736.63260455537,2715.7496487084895,0.0,2736.461773251617,0.0
3249.703954987616,2,454.7278128333124,0.46541497111320496,3346.9954288318404,3242.291738930403,3168.4783960571563,0.0,3241.050256131064,0.0
3050.0669321911273,4,441.4790956154775,0.46554118394851685,3023.084889544828,3120.297613257822,2997.302420526733,0.0,3059.5828054351255,0.0
3895.9161724741175,3,555.6194476389826,0.4717707335948944,3836.499660272561,3930.5329683013774,3881.4102754598985,0.0,3935.221785862634,0.0
1622.107562378403,4,423.98428679240305,0.47331470251083374,1540.874111461225,1625.1493616882383,1651.415891536961,0.0,1670.9908848271868,0.0
2783.418500337314,4,412.21447707704704,0.47711899876594543,2878.9464292498,2724.906436542704,2764.058585649891,0.0,2765.762549906862,0.0
1436.4320471614687,4,424.733335623066,0.4771915674209595,1435.104740825322,1477.7828697118798,1433.2515138455522,0.0,1399.5890642631207,0.0
1981.2241723914954,4,435.73570387063035,0.4798644781112671,1922.8279322666694,2034.7302719472943,2003.0464007892556,0.0,1964.2920845627614,0.0
1914.3103246499272,2,416.7182047348606,0.4842399060726166,1914.780932651272,1936.7201867247027,1863.2967260417538,0.0,1942.4434531819802,0.0
1354.3471637671616,4,404.2388830698245,0.4883641302585602,1433.4817383248133,1357.4199668649403,1319.7241653120127,0.0,1306.76278456688,0.0
3579.6596988517967,2,459.98324402661996,0.5007315874099731,3501.687065502834,3590.9237536009528,3618.869339111506,0.0,3607.158637191894,0.0
1591.7864027984979,4,445.74329886304986,0.5132784843444824,1592.9335187903926,1595.8608434291534,1571.3911129148003,0.0,1606.9601360596453,0.0
1773.814832156902,4,409.204821118562,0.5210903882980347,1806.3234715184265,1770.1662244228494,1737.9699676582748,0.0,1780.7996650280575,0.0
4113.090374581781,2,447.9883956747468,0.5247862935066223,4107.7463255572375,4119.455159002587,4091.581245509356,0.0,4133.578768257946,0.0
3623.3023649104002,3,561.6159616719838,0.5364934802055359,3649.815478164304,3644.2991982078174,3642.1877508822286,0.0,3556.9070323872515,0.0
7031.421861004266,2,554.1990434440895,0.5752774477005005,7047.290658399841,7033.970845362229,7020.373913295486,0.0,7024.052026959509,0.0
5747.21715748707,3,908.143076433632,0.5895361304283142,5748.026221459077,5746.292771622449,5740.399720057148,0.0,5754.149916809606,0.0
3779.743006914679,5,589.5265988577535,0.5940892100334167,3779.347138728425,3781.679252048214,3775.776320434344,0.0,3782.1693164477324,0.0
3920.729748380182,2,459.234523582929,0.25355836749076843,3983.441384018715,3976.8568614966225,3882.3391419735162,0.0,0.0,3840.2816060318737
2119.5862296481346,4,434.97681081296383,0.27765581011772156,2223.805143127706,2088.7101074556635,2127.4450093237638,0.0,0.0,2038.3846586854045
2924.5308034908567,4,458.98969722044313,0.2821413576602936,3002.6802690732825,2848.284295723482,2934.0104379068407,0.0,0.0,2913.1482112598214
1520.3969799372617,2,401.7247866875884,0.29368531703948975,1486.8200838625091,1618.8376794697224,1408.3938036163736,0.0,0.0,1567.5363528004416
2528.29689732263,2,410.9742322440088,0.3031752407550812,2420.2240616422932,2618.5824825129953,2503.323175344855,0.0,0.0,2571.0578697903775
2950.2255556071404,2,401.2175993500663,0.303318053483963,2988.285017789187,2911.230452081146,2913.3249011477155,0.0,0.0,2988.0618514105126
2542.2630700280306,2,420.47787496452577,0.31750816106796265,2657.807985570878,2417.031893241844,2556.0908022941476,0.0,0.0,2538.1215990052538
1873.4847176431558,2,401.97230069178687,0.319353312253952,1900.3057722711708,1794.9259777860766,1823.5654874837394,0.0,0.0,1975.1416330316367
2192.6266500004695,2,404.9726198738985,0.3305716812610626,2120.522372354755,2124.1188481565096,2329.5715143977523,0.0,0.0,2196.293865092862
4147.699564760774,3,560.2835476158557,0.33422744274139404,4277.321054321648,4043.101984148867,4135.200438231879,0.0,0.0,4135.1747823407
2968.3042839852387,2,430.7251936117158,0.3356534242630005,2913.18737077187,2980.2412634642196,3067.4971506978777,0.0,0.0,2912.291351006986
3572.745486309438,4,438.4797150291848,0.33949410915374756,3679.353688044051,3437.4974433182974,3560.2504471453103,0.0,0.0,3613.8803667300936
1449.6408417659832,4,442.4981432549335,0.3403628468513489,1432.5817806663501,1517.1047980898998,1498.0960055552796,0.0,0.0,1350.780782752403
2291.5222987812544,2,406.9652866359974,0.3433471620082855,2416.791378607271,2317.302720266055,2231.3543226074275,0.0,0.0,2200.6407736442657
1546.679598949746,2,421.48826980126205,0.34640493988990784,1565.9561088934847,1641.271264616563,1537.873923035816,0.0,0.0,1441.6170992531202
1551.704206800176,2,385.95947397820885,0.34733307361602783,1493.9472133635416,1572.2759515292796,1425.2732823704273,0.0,0.0,1715.3203799374564
2873.1064148854125,2,414.96498348755983,0.349244624376297,3004.606494340036,2762.721102954636,2888.9477742865874,0.0,0.0,2836.15028796039
3204.707965794627,2,429.9790875042272,0.3531353175640106,3174.342348218049,3211.9131180378754,3116.8776654885696,0.0,0.0,3315.698731434013
1449.2381145238546,4,440.23554438055197,0.3608792722225189,1573.3902909260062,1419.0445363600115,1369.9105452273968,0.0,0.0,1434.607085582003
3569.583167311042,2,462.23755954623743,0.3638678789138794,3639.1426310325573,3475.537762615024,3614.744542060295,0.0,0.0,3548.907733536293
2142.3575738894997,4,437.9750527995171,0.3712475597858429,2068.7009596990342,2230.9207148450987,2124.88165953132,0.0,0.0,2144.9269614825453
3222.255299052298,2,437.21902410139444,0.38163214921951294,3215.158966644087,3281.319651405024,3290.541345230013,0.0,0.0,3102.001232930068
2463.4276971556974,2,423.2389163812322,0.3846980333328247,2364.1815431646514,2567.752851395417,2495.5883698766447,0.0,0.0,2426.1880241860767
3703.962119850848,2,466.9893632274933,0.38603174686431885,3697.183476471067,3730.3631473897826,3831.8011838442944,0.0,0.0,3556.5006716982484
3215.1036501329454,2,443.23432015915483,0.38638201355934143,3176.3085703722954,3176.4098131613714,3324.383495260575,0.0,0.0,3183.312721737541
2636.357880762732,4,447.48305854065165,0.38778579235076904,2625.5768367665264,2602.565315567458,2547.947085766612,0.0,0.0,2769.342284950331
1716.8327005780784,4,412.225742799927,0.39024099707603455,1684.1160121188254,1702.7030403676235,1774.4330245833166,0.0,0.0,1706.0787252425482
3286.3067224565407,2,446.7386771327573,0.3913368582725525,3373.862306820432,3315.9215100805845,3162.1192107857214,0.0,0.0,3293.3238621394244
2086.0675595914267,4,440.72599598295886,0.3922027349472046,2048.9905838642007,2019.0722627419939,2153.7782465463765,0.0,0.0,2122.429145213136
2810.2677651783774,4,434.7262021830078,0.392932653427124,2867.8056064736793,2830.3763292081326,2773.341790464636,0.0,0.0,2769.5473345670616
4456.020890557095,3,563.2878227380187,0.40054404735565186,4469.098916969585,4337.102585685878,4466.874176533014,0.0,0.0,4551.007883039905
1435.9512501569034,4,441.48164469128517,0.40214914083480835,1432.0234604905336,1443.9183953982558,1540.043491641814,0.0,0.0,1327.8196530970104
1434.1674783874473,2,399.22324927656416,0.4031449258327484,1570.9681353172336,1434.2992154710648,1354.655102293707,0.0,0.0,1376.7474604677843
2406.6642469079875,4,409.96393434549327,0.4045664966106415,2334.4912282693,2378.4440737254017,2494.6234390250975,0.0,0.0,2419.098246612151
2849.577490916613,4,437.9723354259244,0.40481775999069214,2854.5075419459204,2820.225839066951,2818.2042847254315,0.0,0.0,2905.3722979281474
1429.0540942746957,2,408.7238094244246,0.4110790491104126,1510.563518828249,1418.53408581905,1335.4074174854984,0.0,0.0,1451.7113549659848
3445.743820500367,2,410.2236341047164,0.4116460382938385,3435.9388576811252,3454.652238538599,3408.698698979647,0.0,0.0,3483.685486802097
3989.3517812876826,4,457.7335983600166,0.4131341278553009,3986.458777438793,3984.723850189912,3941.120799286518,0.0,0.0,4045.1036982355067
1654.2373992262287,4,423.2253286618227,0.4144309163093567,1633.269885160254,1588.0503812261393,1705.289457405702,0.0,0.0,1690.3398731128198
1624.7102855589676,2,456.2493793683566,0.4204022288322449,1498.9600880457954,1640.7729111553986,1720.466792185656,0.0,0.0,1638.6413508490207
1639.516253947157,4,442.74803748463216,0.4212327003479004,1648.3876302463939,1743.2075773132472,1534.9322546599842,0.0,0.0,1631.5375535690036
2931.7543310783676,2,447.4800891176221,0.4273624122142792,2909.3858326250515,2937.5394766363856,2912.8091807884025,0.0,0.0,2967.2828342636312
2621.683516732371,2,427.47287160977413,0.4289425313472748,2636.425494444784,2634.9759304990675,2595.8261459996806,0.0,0.0,2619.506495985952
1587.3877848044688,4,448.740740805324,0.4317660629749298,1613.460324121841,1547.2703253691495,1586.4723912023162,0.0,0.0,1602.3480985245676
1696.0523092766255,2,456.23670495013823,0.4343937635421753,1726.756727723786,1737.3657588080887,1620.7843534895499,0.0,0.0,1699.302397085077
4841.419397098394,3,592.6220461651649,0.4367779791355133,4849.672469734308,4741.594565283899,4929.907169837276,0.0,0.0,4844.503383538091
3283.9433954544234,4,428.9741500105895,0.4474111795425415,3388.3364397063538,3289.4414423192184,3176.72935064203,0.0,0.0,3281.2663491500916
2543.9545263497685,4,414.2134575106824,0.45332062244415283,2435.004641666587,2565.5477902844364,2572.082294134147,0.0,0.0,2603.183379313902
1441.7495275158678,4,403.9764842885553,0.4550628960132599,1425.9078639986021,1548.5170404262071,1354.9210528826186,0.0,0.0,1437.6521527560435
2007.8557372908367,2,443.97967342288086,0.46343690156936646,2059.9001520137326,2011.0527658053163,1992.6913359214814,0.0,0.0,1967.7786954228163
2740.0879330410016,2,443.2258359804623,0.46758735179901123,2695.1391630476674,2745.2458508339896,2723.6769177530855,0.0,0.0,2796.2898005292654
2307.062385254498,2,453.48116426033965,0.47048476338386536,2321.585866402225,2378.5080413690707,2208.8481333782447,0.0,0.0,2319.307499868452
2266.6966832723037,4,448.73127638241345,0.485128790140152,2267.989568708249,2279.152649639703,2247.175619286471,0.0,0.0,2272.468895454792
2911.579153556964,2,455.9777197606659,0.49049142003059387,2870.5479835476094,2884.030661681948,2934.035474170649,0.0,0.0,2957.702494827648
1811.5144355068978,4,441.4945647328225,0.49985429644584656,1860.7698031379523,1790.5001168197196,1778.987911877801,0.0,0.0,1815.7999101921184
2633.7039265283315,4,445.2400038922033,0.5005477666854858,2661.423820945013,2658.0130032595935,2651.3198821428546,0.0,0.0,2564.058999765865
3448.532370686374,2,451.2306034261579,0.5005946159362793,3453.394915395898,3442.3439819056666,3469.628466898963,0.0,0.0,3428.7621185449702
1517.901331476069,4,434.9834398556451,0.5194824934005737,1508.2211644434153,1523.1231308199795,1559.4061907508503,0.0,0.0,1480.85483989003
2824.687303387584,4,422.23497621918204,0.541615903377533,2805.4383423943214,2816.4816954483526,2843.2892519322622,0.0,0.0,2833.5399237754004
3397.167543294201,2,413.47240433282013,0.5689665675163269,3409.7494165609014,3379.602805659621,3406.4785789023804,0.0,0.0,3392.8393720539007
6481.64879194074,2,510.286659582569,0.5817534327507019,6494.13214350348,6482.653674266126,6477.674088531588,0.0,0.0,6472.135261461767
4891.785635609602,2,434.75941135285746,0.5855810046195984,4894.466983065698,4889.119071055256,4883.68499652946,0.0,0.0,4899.87149178799
3061.1362078129005,3,536.8049025301466,0.5889461636543274,3068.679664514885,3053.9903778778944,3060.076993086448,0.0,0.0,3061.797795772374
5656.255227038455,2,444.70787295803484,0.5912876725196838,5661.300027087503,5656.209090604591,5649.778703654996,0.0,0.0,5657.733086806729
5549.623979991525,2,422.6947354920661,0.5922675132751465,5553.435888265136,5551.541068120697,5542.213739782232,0.0,0.0,5551.305223798035
2996.9074906360647,4,456.992411752454,0.2731306552886963,3020.0117598809766,2979.995656246381,0.0,2887.23736920784,3100.385177209062,0.0
2641.0577641749824,4,405.722224957654,0.27681559324264526,2568.065559718645,2569.3562886060513,0.0,2777.641311160625,2649.1678972146065,0.0
3355.1288828249417,4,427.7235345002758,0.2882940471172333,3436.267047712186,3424.8439610588694,0.0,3267.28756784639,3292.1169546823216,0.0
2795.9398324671847,2,414.2186840833657,0.29793593287467957,2821.1710188331876,2700.9828439415533,0.0,2786.7101515529994,2874.895315540998,0.0
1626.3868652714777,2,392.4596009101898,0.2999787926673889,1506.4188230384482,1758.8486309146708,0.0,1634.4132296101557,1605.8667775226372,0.0
3591.44165872347,2,461.73834149747057,0.30251210927963257,3568.0855192545173,3612.704637198013,0.0,3710.7958768909116,3474.1806015504376,0.0
3251.033448311213,2,417.73084231244883,0.30858802795410156,3219.3384286897967,3169.801241552379,0.0,3276.45613955913,3338.5379834435453,0.0
1826.173091221202,2,443.74166221840346,0.30966588854789734,1919.2409964063916,1869.9026925336725,0.0,1733.1824603470693,1782.366215597675,0.0
1601.1908000495212,2,409.2144634140778,0.3118042051792145,1623.4700526932215,1606.2361139214238,0.0,1547.7697805741627,1627.2872530092766,0.0
4222.974941660033,2,447.2380669031786,0.31389907002449036,4265.908285130642,4145.139382119401,0.0,4135.123068842958,4345.729030547133,0.0
3309.2010726907915,4,423.98122906556466,0.3155118227005005,3381.63557206979,3225.4820962820672,0.0,3263.072767467729,3366.61385494358,0.0
1841.1726937797357,2,374.2058778108285,0.3171350061893463,1759.449545726773,1790.4009303201822,0.0,1874.5677832917104,1940.272515780278,0.0
2156.8404854069395,4,434.4758568511538,0.32183054089546204,2203.5458317929483,2074.07867097062,0.0,2177.7476349700337,2171.989803894155,0.0
3419.5257266980884,2,451.97413803155075,0.3235084116458893,3383.5384971391613,3479.0854372699932,0.0,3523.837127297925,3291.6418450852743,0.0
3405.8860828868837,3,572.2851800645055,0.3253406286239624,3376.1278885095794,3554.1288673518693,0.0,3278.2799524560114,3415.0076232300753,0.0
2321.2555812617725,2,428.4689472061294,0.3321211636066437,2304.8615175594546,2373.2428240526083,0.0,2180.9347436008734,2425.9832398341537,0.0
1730.0782509247915,4,429.4817580792554,0.3377370536327362,1806.1486310771136,1664.3987037091838,0.0,1666.061908233689,1783.7037606791805,0.0
3263.2553059543006,2,461.9757887300633,0.3381093740463257,3326.317006536753,3274.604285356269,0.0,3285.0988156617204,3167.001116262459,0.0
2737.9282394626407,2,426.9873292266859,0.34346097707748413,2662.1075458817627,2777.967857206794,0.0,2719.7654620156345,2791.872092746371,0.0
1575.1332927721944,2,396.7224154504381,0.3438699543476105,1509.4475312629415,1542.150508880414,0.0,1667.7954710159302,1581.1396599294922,0.0
3808.681550259722,2,464.9855943078865,0.34505370259284973,3919.122902439633,3741.6497795598516,0.0,3834.16235961256,3739.7911594268444,0.0
1458.5510773312485,5,354.6015962182658,0.3484038710594177,1415.675507715512,1592.08632779479,0.0,1341.116363467075,1485.3261103476175,0.0
3236.2007621009716,4,427.98136872037765,0.34919506311416626,3255.5283923649645,3234.6448451304723,0.0,3117.225684742554,3337.4041261658954,0.0
2508.9724859446164,4,450.4919741750219,0.3556002378463745,2502.270891876501,2565.9801087961946,0.0,2603.0786095461167,2364.5603335596534,0.0
2610.0901474003686,4,443.7297243450597,0.35665273666381836,2614.109378762463,2567.2602916865508,0.0,2701.376065544583,2557.6148536078763,0.0
2661.1688756302324,4,429.7379110129003,0.35764673352241516,2695.0968776070663,2568.687052027319,0.0,2707.0841537916626,2673.8074190948814,0.0
3276.048912015381,2,424.46361905063605,0.35888269543647766,3279.7770349842963,3221.105586946988,0.0,3410.707939653178,3192.6050864770627,0.0
2596.245710962432,2,399.47050059134756,0.3593856692314148,2523.5435135682183,2673.7607688359994,0.0,2663.105887085829,2524.5726743596797,0.0
2316.5140128902663,4,402.96457015903184,0.3602703809738159,2242.598233783479,2286.7391199642498,0.0,2415.4650205538755,2321.2536772594603,0.0
2830.931693200121,2,397.72117953388386,0.36239954829216003,2912.523176440797,2900.251189202018,0.0,2744.8903558805796,2766.0620512770893,0.0
2996.3603884511276,2,409.23445899274077,0.36470600962638855,2934.5243877577036,3003.590504212496,0.0,2965.923331891849,3081.4033299424636,0.0
3277.2616406527704,2,431.4701104215558,0.3651442527770996,3282.705778265524,3233.388148778716,0.0,3407.1382970445775,3185.8143385222647,0.0
2622.350802352475,2,419.23491862478016,0.3675498962402344,2657.1853926394874,2669.947686002003,0.0,2566.217475033448,2596.0526557349617,0.0
3052.825978233857,4,456.7331160211693,0.3737293779850006,3152.106037102381,2945.2840652353298,0.0,3076.797028352164,3037.116782245552,0.0
1884.9341538288277,4,410.4817905648624,0.3752365708351135,1969.6990567645241,1883.4581518300263,0.0,1902.406338376634,1784.1730683441265,0.0
1896.0044400390652,2,452.9974280164477,0.3757806718349457,1909.1767683587243,1934.4667536298196,0.0,1955.1512175999176,1785.2230205677993,0.0
2762.9732819035466,2,416.73850167559647,0.37828102707862854,2678.4332017892416,2896.465605749053,0.0,2749.63596972685,2727.3583503490427,0.0
2712.420537544558,4,426.2285943924775,0.3796162009239197,2688.2539247905283,2796.1131779853536,0.0,2597.6921817915745,2767.6228656107764,0.0
2826.7810658149765,4,403.96602000265693,0.3797314167022705,2759.7264674507,2789.304100671959,0.0,2856.758254748799,2901.3354403884473,0.0
3258.953701172087,2,457.7301595335199,0.37974846363067627,3230.877372393196,3176.6012458117884,0.0,3336.3557391855015,3291.9804472978635,0.0
2618.7935551934706,4,416.2239051211376,0.38137274980545044,2575.5814415688583,2599.101690940893,0.0,2747.0319028512963,2553.459185412833,0.0
1977.5056313381913,4,427.99138324238805,0.3832825720310211,1993.16275001362,1929.2870477699694,0.0,2044.675290126345,1942.8974374428306,0.0
2593.278237692453,4,425.7284290186277,0.3834467828273773,2579.197762449754,2718.834795392225,0.0,2456.1891922853697,2618.891200642463,0.0
3806.984544443349,3,559.286302981134,0.38496431708335876,3813.543702608279,3742.8125628860744,0.0,3733.508651231361,3938.0732610476825,0.0
4436.47512383934,3,550.2903757921338,0.38809314370155334,4430.386634944208,4460.574836721906,0.0,4344.928347341067,4510.010676350183,0.0
2901.6005204885496,2,415.2178861833056,0.38829630613327026,2904.207183335655,2894.341761894604,0.0,2894.0474984030047,2913.8056383209346,0.0
3828.868375050698,4,447.9854006545025,0.39018192887306213,3753.039569887289,3778.3684759570956,0.0,3888.142249541262,3895.9232048171443,0.0
1462.870701792709,5,340.9917377176728,0.3909703493118286,1428.3838539396368,1477.8474483155233,0.0,1458.7912982780808,1486.4602066375953,0.0
4982.536161456053,3,597.9658830377795,0.391665518283844,4992.491880715527,4871.455885765512,0.0,5039.0334081127085,5027.163471230468,0.0
2611.7793738294567,4,433.23120032150985,0.3939369022846222,2570.788312929551,2661.8276086142896,0.0,2652.731190027439,2561.7703837465483,0.0
3312.708258693585,4,445.4835728473562,0.3939497172832489,3403.3644019084654,3287.1761637483237,0.0,3272.623794768849,3287.6686743487003,0.0
3302.472142225478,2,414.21675712916374,0.3956378102302551,3241.579965396484,3343.127079143741,0.0,3327.0454611162154,3298.1360632454703,0.0
3153.9845246341133,4,422.22460253011036,0.39570194482803345,3180.3264938079583,3173.2195267747065,0.0,3038.554526646434,3223.837551307353,0.0
3800.2661402233853,3,574.9499386829065,0.3980017900466919,3828.2281180796163,3722.455957357167,0.0,3796.4677806771338,3853.912704779625,0.0
1962.0432679596402,4,406.71405998595577,0.3988474905490875,2025.0416990985461,1856.3742591105165,0.0,2002.4702880306045,1964.2868255988944,0.0
1805.9556274282456,2,433.48282866164664,0.39900296926498413,1818.0955373819895,1881.7201288844815,0.0,1687.4771738077905,1836.5296696387215,0.0
5053.741025609772,3,585.9550943312421,0.4011549651622772,5092.46022439634,5008.281586744945,0.0,5033.9153984269105,5080.306892870894,0.0
3416.7534228083355,4,450.97957188787984,0.4013036787509918,3476.9791776479565,3385.219401591199,0.0,3404.229801741701,3400.5853102524857,0.0
3957.7382756157936,2,465.98463178704543,0.4036324918270111,4029.0558125174907,3891.4108042838457,0.0,3980.7323630184073,3929.7541226434314,0.0
3842.771126514943,4,458.98181805017805,0.4040491580963135,3933.013493028981,3802.057893652523,0.0,3739.5983944229065,3896.4147249553607,0.0
3346.295674069199,4,439.4839271087701,0.40611201524734497,3345.5737946975696,3344.7001244911635,0.0,3470.612474929159,3224.2963021589035,0.0
1416.2151290526472,2,407.73564633703245,0.4061276316642761,1416.0196980993876,1410.8094993758489,0.0,1328.204008778991,1509.8273099563614,0.0
2518.0793499153724,2,430.4724931831836,0.40645432472229004,2531.577509887158,2558.7869015765605,0.0,2453.357871502642,2528.5951166951295,0.0
