Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.86 p value: 5.052e-03 RTime: 55.958,,(no adduct),523.94,3,45,65
Sel Score: 0.97 p value: 9.570e-03 RTime: 56.78,,(no adduct),504.2921,3,46,66
Sel Score: 0.97 p value: 9.569e-03 RTime: 56.903,,(no adduct),504.2922,3,46,66
Sel Score: 0.96 p value: 2.733e-02 RTime: 56.953,,(no adduct),594.3133,3,46,66
Sel Score: 0.95 p value: 7.529e-02 RTime: 56.715,,(no adduct),526.6156,3,46,66
Sel Score: 0.95 p value: 7.591e-02 RTime: 56.63,,(no adduct),526.6156,3,46,66
Sel Score: 0.95 p value: 7.614e-02 RTime: 56.761,,(no adduct),526.6161,3,46,66
Sel Score: 0.92 p value: 2.318e-04 RTime: 56.907,,(no adduct),553.9742,3,46,66
Sel Score: 0.91 p value: 1.458e-02 RTime: 56.247,,(no adduct),526.9461,3,46,66
Sel Score: 0.88 p value: 1.598e-02 RTime: 56.131,,(no adduct),527.9441,3,46,66
Sel Score: 0.88 p value: 3.935e-02 RTime: 56.083,,(no adduct),515.2776,3,46,66
Sel Score: 0.97 p value: 9.674e-03 RTime: 57.005,,(no adduct),504.2922,3,47,67
Sel Score: 0.96 p value: 2.711e-02 RTime: 57.151,,(no adduct),594.313,3,47,67
Sel Score: 0.94 p value: 6.503e-02 RTime: 57.3,,(no adduct),584.9854,3,47,67
Sel Score: 0.91 p value: 1.379e-02 RTime: 57.03,,(no adduct),554.3093,3,47,67
Sel Score: 0.91 p value: 1.993e-03 RTime: 57.265,,(no adduct),585.3197,3,47,67
Sel Score: 0.89 p value: 9.956e-04 RTime: 57.049,,(no adduct),522.9553,3,47,67
Sel Score: 0.88 p value: 2.793e-04 RTime: 57.498,,(no adduct),586.6467,3,47,67
Sel Score: 0.88 p value: 6.402e-03 RTime: 57.359,,(no adduct),594.6433,3,47,67
Sel Score: 0.87 p value: 8.407e-03 RTime: 57.688,,(no adduct),490.2845,3,47,67
Sel Score: 0.87 p value: 2.692e-03 RTime: 57.387,,(no adduct),596.3091,3,47,67
Sel Score: 0.94 p value: 9.809e-03 RTime: 58.416,,(no adduct),615.9766,3,48,68
Sel Score: 0.85 p value: 9.764e-02 RTime: 58.832,,(no adduct),527.6052,3,48,68
Sel Score: 0.85 p value: 3.924e-02 RTime: 58.235,,(no adduct),435.2526,4,48,68
Sel Score: 0.84 p value: 3.038e-02 RTime: 58.396,,(no adduct),438.994,2,48,68
Sel Score: 0.77 p value: 9.002e-03 RTime: 58.631,,(no adduct),435.2068,4,48,68
Sel Score: 0.76 p value: 2.128e-02 RTime: 58.624,,(no adduct),439.2427,2,48,68
Sel Score: 0.76 p value: 2.511e-02 RTime: 58.595,,(no adduct),555.6196,3,48,68
Sel Score: 0.76 p value: 2.995e-02 RTime: 58.283,,(no adduct),440.4786,4,48,68
Sel Score: 0.75 p value: 1.199e-01 RTime: 58.012,,(no adduct),434.9693,4,48,68
Sel Score: 0.75 p value: 4.949e-02 RTime: 58.836,,(no adduct),434.2108,4,48,68
Sel Score: 0.99 p value: 1.696e-02 RTime: 59.477,,(no adduct),834.8994,2,49,69
Sel Score: 0.99 p value: 8.752e-03 RTime: 59.578,,(no adduct),834.8994,2,49,69
Sel Score: 0.9 p value: 3.262e-02 RTime: 59.957,,(no adduct),528.9725,3,49,69
Sel Score: 0.87 p value: 5.440e-02 RTime: 59.286,,(no adduct),420.2229,4,49,69
Sel Score: 0.85 p value: 6.758e-02 RTime: 59.792,,(no adduct),535.6396,3,49,69
Sel Score: 0.81 p value: 1.057e-02 RTime: 59.351,,(no adduct),527.2747,3,49,69
Sel Score: 0.78 p value: 3.462e-02 RTime: 59.386,,(no adduct),589.9589,3,49,69
Sel Score: 0.78 p value: 6.339e-02 RTime: 59.359,,(no adduct),415.4611,2,49,69
Sel Score: 0.77 p value: 8.320e-02 RTime: 59.966,,(no adduct),434.9703,2,49,69
Sel Score: 0.77 p value: 7.280e-02 RTime: 59.42,,(no adduct),429.2397,4,49,69
Sel Score: 0.86 p value: 2.261e-02 RTime: 60.654,,(no adduct),529.5901,3,50,70
Sel Score: 0.84 p value: 1.998e-02 RTime: 60.279,,(no adduct),583.6429,3,50,70
Sel Score: 0.83 p value: 1.941e-02 RTime: 60.059,,(no adduct),583.6405,3,50,70
Sel Score: 0.8 p value: 5.887e-02 RTime: 60.165,,(no adduct),561.2976,3,50,70
Sel Score: 0.77 p value: 6.465e-02 RTime: 60.47,,(no adduct),457.2314,4,50,70
Sel Score: 0.76 p value: 1.093e-01 RTime: 60.806,,(no adduct),459.978,4,50,70
Sel Score: 0.76 p value: 7.609e-02 RTime: 60.597,,(no adduct),564.6371,3,50,70
Sel Score: 0.75 p value: 8.083e-02 RTime: 60.586,,(no adduct),457.2296,2,50,70
Sel Score: 0.74 p value: 7.101e-02 RTime: 60.514,,(no adduct),432.4881,2,50,70
Sel Score: 0.74 p value: 5.458e-02 RTime: 60.405,,(no adduct),589.289,3,50,70
Sel Score: 0.96 p value: 3.669e-02 RTime: 61.33,,(no adduct),775.3993,2,51,71
Sel Score: 0.95 p value: 4.015e-02 RTime: 61.151,,(no adduct),775.3987,2,51,71
Sel Score: 0.91 p value: 5.078e-02 RTime: 61.363,,(no adduct),560.9624,3,51,71
Sel Score: 0.87 p value: 1.019e-02 RTime: 61.453,,(no adduct),616.3099,3,51,71
Sel Score: 0.86 p value: 4.992e-02 RTime: 61.147,,(no adduct),589.6263,3,51,71
Sel Score: 0.85 p value: 7.719e-03 RTime: 61.724,,(no adduct),524.9608,3,51,71
Sel Score: 0.84 p value: 1.273e-03 RTime: 61.765,,(no adduct),600.9864,3,51,71
Sel Score: 0.84 p value: 8.586e-02 RTime: 61.598,,(no adduct),429.4861,2,51,71
Sel Score: 0.81 p value: 5.968e-02 RTime: 61.528,,(no adduct),572.3176,3,51,71
Sel Score: 0.81 p value: 4.811e-02 RTime: 61.759,,(no adduct),434.9712,2,51,71
Sel Score: 0.87 p value: 8.381e-02 RTime: 62.399,,(no adduct),589.6256,3,52,72
Sel Score: 0.82 p value: 4.264e-02 RTime: 62.177,,(no adduct),593.9822,3,52,72
Sel Score: 0.81 p value: 5.745e-02 RTime: 62.111,,(no adduct),561.2972,3,52,72
Sel Score: 0.8 p value: 1.030e-02 RTime: 62.641,,(no adduct),522.9513,3,52,72
Sel Score: 0.77 p value: 8.265e-02 RTime: 62.888,,(no adduct),595.2912,3,52,72
Sel Score: 0.77 p value: 6.603e-02 RTime: 62.079,,(no adduct),432.4677,2,52,72
Sel Score: 0.76 p value: 1.023e-01 RTime: 62.838,,(no adduct),458.0014,2,52,72
Sel Score: 0.76 p value: 2.628e-02 RTime: 62.317,,(no adduct),524.9406,3,52,72
Sel Score: 0.75 p value: 1.047e-01 RTime: 62.023,,(no adduct),524.94,3,52,72
Sel Score: 0.73 p value: 1.258e-02 RTime: 62.172,,(no adduct),617.9635,3,52,72
Sel Score: 0.91 p value: 4.167e-02 RTime: 63.015,,(no adduct),430.7491,2,53,73
Sel Score: 0.89 p value: 1.306e-01 RTime: 63.466,,(no adduct),525.3005,3,53,73
Sel Score: 0.88 p value: 3.896e-04 RTime: 63.293,,(no adduct),599.9938,3,53,73
Sel Score: 0.88 p value: 7.579e-04 RTime: 63.815,,(no adduct),430.5011,2,53,73
Sel Score: 0.87 p value: 8.284e-04 RTime: 63.822,,(no adduct),430.5013,4,53,73
Sel Score: 0.86 p value: 1.323e-01 RTime: 63.395,,(no adduct),525.3005,3,53,73
Sel Score: 0.85 p value: 1.055e-01 RTime: 63.817,,(no adduct),429.2426,2,53,73
Sel Score: 0.85 p value: 1.792e-03 RTime: 63.432,,(no adduct),617.6292,3,53,73
Sel Score: 0.78 p value: 6.133e-02 RTime: 63.039,,(no adduct),595.2989,3,53,73
Sel Score: 0.73 p value: 1.260e-01 RTime: 63.15,,(no adduct),560.594,3,53,73
Sel Score: 0.92 p value: 5.019e-02 RTime: 64.259,,(no adduct),429.2422,4,54,74
Sel Score: 0.86 p value: 1.253e-01 RTime: 64.348,,(no adduct),451.0032,4,54,74
Sel Score: 0.85 p value: 6.663e-02 RTime: 64.43,,(no adduct),569.2984,3,54,74
Sel Score: 0.84 p value: 6.233e-02 RTime: 64.777,,(no adduct),588.9696,3,54,74
Sel Score: 0.83 p value: 1.842e-04 RTime: 64.808,,(no adduct),617.3007,3,54,74
Sel Score: 0.8 p value: 1.791e-02 RTime: 64.711,,(no adduct),588.9655,3,54,74
Sel Score: 0.8 p value: 3.567e-02 RTime: 64.064,,(no adduct),617.295,3,54,74
Sel Score: 0.8 p value: 2.286e-02 RTime: 64.817,,(no adduct),481.9913,2,54,74
Sel Score: 0.78 p value: 1.071e-02 RTime: 64.152,,(no adduct),599.2983,3,54,74
Sel Score: 0.78 p value: 5.084e-02 RTime: 64.504,,(no adduct),583.2734,3,54,74
Sel Score: 0.94 p value: 2.162e-02 RTime: 65.768,,(no adduct),546.6283,3,55,75
Sel Score: 0.9 p value: 1.398e-02 RTime: 65.003,,(no adduct),546.961,3,55,75
Sel Score: 0.9 p value: 5.644e-02 RTime: 65.349,,(no adduct),569.3029,3,55,75
Sel Score: 0.88 p value: 2.170e-02 RTime: 65.385,,(no adduct),546.969,3,55,75
Sel Score: 0.82 p value: 2.912e-02 RTime: 65.875,,(no adduct),547.2966,3,55,75
Sel Score: 0.82 p value: 1.786e-02 RTime: 65.455,,(no adduct),517.613,3,55,75
Sel Score: 0.8 p value: 9.705e-02 RTime: 65.056,,(no adduct),521.2481,2,55,75
Sel Score: 0.8 p value: 4.217e-03 RTime: 65.047,,(no adduct),598.9656,3,55,75
Sel Score: 0.78 p value: 5.766e-02 RTime: 65.008,,(no adduct),582.977,3,55,75
Sel Score: 0.78 p value: 1.061e-01 RTime: 65.127,,(no adduct),453.4744,2,55,75
Sel Score: 0.9 p value: 1.494e-02 RTime: 66.184,,(no adduct),546.6277,3,56,76
Sel Score: 0.88 p value: 7.110e-02 RTime: 66.764,,(no adduct),578.2921,3,56,76
Sel Score: 0.79 p value: 2.061e-02 RTime: 66.452,,(no adduct),556.2914,3,56,76
Sel Score: 0.75 p value: 9.815e-02 RTime: 66.577,,(no adduct),579.9678,3,56,76
Sel Score: 0.69 p value: 1.311e-01 RTime: 66.866,,(no adduct),620.9693,3,56,76
Sel Score: 0.68 p value: 7.777e-02 RTime: 66.761,,(no adduct),559.9622,3,56,76
Sel Score: 0.68 p value: 4.282e-02 RTime: 66.508,,(no adduct),599.2735,3,56,76
Sel Score: 0.66 p value: 4.847e-02 RTime: 66.409,,(no adduct),562.2852,3,56,76
Sel Score: 0.66 p value: 1.053e-01 RTime: 66.383,,(no adduct),424.7099,2,56,76
Sel Score: 0.64 p value: 1.156e-01 RTime: 66.586,,(no adduct),573.6144,3,56,76
Sel Score: 0.93 p value: 5.715e-02 RTime: 67.817,,(no adduct),431.7582,2,57,77
Sel Score: 0.89 p value: 5.701e-02 RTime: 67.884,,(no adduct),432.0095,4,57,77
Sel Score: 0.89 p value: 9.245e-02 RTime: 67.921,,(no adduct),564.311,3,57,77
Sel Score: 0.89 p value: 4.168e-02 RTime: 67.576,,(no adduct),431.7557,4,57,77
Sel Score: 0.85 p value: 2.924e-02 RTime: 67.936,,(no adduct),555.2679,3,57,77
Sel Score: 0.83 p value: 7.814e-02 RTime: 67.648,,(no adduct),564.3109,3,57,77
Sel Score: 0.81 p value: 3.264e-02 RTime: 67.865,,(no adduct),563.9768,3,57,77
Sel Score: 0.81 p value: 1.331e-01 RTime: 67.078,,(no adduct),536.9573,3,57,77
Sel Score: 0.68 p value: 1.209e-01 RTime: 67.913,,(no adduct),583.2731,3,57,77
Sel Score: 0.66 p value: 1.117e-01 RTime: 67.485,,(no adduct),559.9617,3,57,77
Sel Score: 0.96 p value: 6.386e-02 RTime: 68.408,,(no adduct),425.0055,4,58,78
Sel Score: 0.96 p value: 6.386e-02 RTime: 68.409,,(no adduct),425.0056,2,58,78
Sel Score: 0.93 p value: 6.670e-02 RTime: 68.817,,(no adduct),536.6232,3,58,78
Sel Score: 0.92 p value: 4.268e-04 RTime: 68.31,,(no adduct),566.0038,3,58,78
Sel Score: 0.9 p value: 1.795e-03 RTime: 68.386,,(no adduct),424.7549,4,58,78
Sel Score: 0.88 p value: 6.499e-02 RTime: 68.013,,(no adduct),431.7588,4,58,78
Sel Score: 0.86 p value: 1.367e-02 RTime: 68.655,,(no adduct),605.9888,3,58,78
Sel Score: 0.86 p value: 6.094e-02 RTime: 68.292,,(no adduct),555.274,3,58,78
Sel Score: 0.8 p value: 9.085e-02 RTime: 68.85,,(no adduct),605.6542,3,58,78
Sel Score: 0.76 p value: 1.857e-02 RTime: 68.054,,(no adduct),563.9662,3,58,78
Sel Score: 0.92 p value: 8.273e-02 RTime: 69.924,,(no adduct),536.6227,3,59,79
Sel Score: 0.85 p value: 6.971e-02 RTime: 69.314,,(no adduct),555.2765,3,59,79
Sel Score: 0.7 p value: 2.161e-02 RTime: 69.669,,(no adduct),556.6068,3,59,79
Sel Score: 0.69 p value: 9.778e-02 RTime: 69.487,,(no adduct),577.6293,3,59,79
Sel Score: 0.8 p value: 3.937e-02 RTime: 70.356,,(no adduct),554.9758,3,60,80
Sel Score: 0.79 p value: 3.454e-02 RTime: 70.656,,(no adduct),554.9761,3,60,80
Sel Score: 0.78 p value: 4.480e-02 RTime: 70.581,,(no adduct),554.9758,3,60,80
Sel Score: 0.7 p value: 2.287e-02 RTime: 70.992,,(no adduct),603.2997,3,60,80
Sel Score: 0.7 p value: 1.053e-01 RTime: 70.735,,(no adduct),603.3056,3,60,80
Sel Score: 0.7 p value: 6.990e-02 RTime: 70.285,,(no adduct),545.6305,3,60,80
Sel Score: 0.67 p value: 2.032e-02 RTime: 70.525,,(no adduct),440.2403,2,60,80
Sel Score: 0.66 p value: 1.209e-01 RTime: 70.734,,(no adduct),469.746,4,60,80
Sel Score: 0.64 p value: 2.247e-02 RTime: 70.852,,(no adduct),452.7385,4,60,80
Sel Score: 0.59 p value: 8.045e-02 RTime: 70.064,,(no adduct),603.6423,3,60,80
Sel Score: 0.97 p value: 3.951e-02 RTime: 71.476,,(no adduct),810.8828,2,61,81
Sel Score: 0.97 p value: 3.968e-02 RTime: 71.641,,(no adduct),810.8831,2,61,81
Sel Score: 0.93 p value: 1.377e-02 RTime: 71.931,,(no adduct),538.9207,3,61,81
Sel Score: 0.92 p value: 9.108e-03 RTime: 71.487,,(no adduct),538.9194,3,61,81
Sel Score: 0.91 p value: 1.014e-02 RTime: 71.422,,(no adduct),538.9196,3,61,81
Sel Score: 0.79 p value: 1.174e-02 RTime: 71.407,,(no adduct),556.6022,3,61,81
Sel Score: 0.68 p value: 1.161e-01 RTime: 71.932,,(no adduct),452.9886,4,61,81
Sel Score: 0.97 p value: 9.064e-03 RTime: 72.173,,(no adduct),845.9218,2,62,82
Sel Score: 0.97 p value: 9.355e-03 RTime: 72.342,,(no adduct),845.9226,2,62,82
Sel Score: 0.97 p value: 3.534e-02 RTime: 72.19,,(no adduct),847.427,2,62,82
Sel Score: 0.94 p value: 1.221e-01 RTime: 72.596,,(no adduct),535.6406,3,62,82
Sel Score: 0.94 p value: 1.221e-01 RTime: 72.447,,(no adduct),535.6406,3,62,82
Sel Score: 0.94 p value: 1.356e-02 RTime: 72.14,,(no adduct),538.9206,3,62,82
Sel Score: 0.79 p value: 3.064e-02 RTime: 72.476,,(no adduct),556.936,3,62,82
Sel Score: 0.69 p value: 9.623e-02 RTime: 72.15,,(no adduct),545.6299,3,62,82
Sel Score: 0.67 p value: 1.006e-01 RTime: 72.86,,(no adduct),453.2461,4,62,82
Sel Score: 0.95 p value: 2.236e-02 RTime: 73.288,,(no adduct),424.7468,4,63,83
Sel Score: 0.88 p value: 1.398e-02 RTime: 73.772,,(no adduct),424.7474,2,63,83
Sel Score: 0.74 p value: 1.322e-01 RTime: 73.587,,(no adduct),452.7429,4,63,83
Sel Score: 0.73 p value: 7.944e-02 RTime: 73.603,,(no adduct),525.6221,3,63,83
Sel Score: 0.66 p value: 1.240e-01 RTime: 73.075,,(no adduct),486.2381,2,63,83
Sel Score: 0.79 p value: 1.443e-02 RTime: 74.106,,(no adduct),452.7379,4,64,84
Sel Score: 0.76 p value: 9.269e-03 RTime: 74.3,,(no adduct),558.316,3,64,84
Sel Score: 0.75 p value: 2.507e-03 RTime: 74.663,,(no adduct),384.569,3,64,84
Sel Score: 0.73 p value: 3.286e-03 RTime: 74.841,,(no adduct),384.5689,3,64,84
Sel Score: 0.89 p value: 2.505e-02 RTime: 75.132,,(no adduct),426.2449,2,65,85
Sel Score: 0.9 p value: 2.692e-02 RTime: 76.329,,(no adduct),801.3941,2,66,86
Sel Score: 0.88 p value: 2.916e-02 RTime: 76.653,,(no adduct),845.9153,2,66,86
Sel Score: 0.85 p value: 3.553e-02 RTime: 76.132,,(no adduct),801.3946,2,66,86
Sel Score: 0.77 p value: 5.315e-02 RTime: 76.801,,(no adduct),440.2442,2,66,86
Sel Score: 0.61 p value: 6.315e-03 RTime: 76.665,,(no adduct),582.2957,3,66,86
Sel Score: 0.99 p value: 3.711e-02 RTime: 77.45,,(no adduct),820.4246,2,67,87
Sel Score: 0.98 p value: 3.730e-02 RTime: 77.319,,(no adduct),820.4243,2,67,87
Sel Score: 0.93 p value: 1.342e-02 RTime: 77.984,,(no adduct),860.9279,2,67,87
Sel Score: 0.92 p value: 3.903e-02 RTime: 77.201,,(no adduct),820.9262,2,67,87
Sel Score: 0.92 p value: 3.905e-02 RTime: 77.275,,(no adduct),820.9257,2,67,87
Sel Score: 0.89 p value: 1.194e-01 RTime: 77.023,,(no adduct),804.4017,2,67,87
Sel Score: 0.84 p value: 4.388e-02 RTime: 77.725,,(no adduct),448.7585,4,67,87
Sel Score: 0.92 p value: 3.196e-02 RTime: 78.139,,(no adduct),860.9276,2,68,88
Sel Score: 0.92 p value: 1.308e-02 RTime: 78.147,,(no adduct),860.9282,2,68,88
Sel Score: 0.67 p value: 1.240e-01 RTime: 78.138,,(no adduct),559.9451,3,68,88
Sel Score: 0.85 p value: 8.079e-03 RTime: 79.182,,(no adduct),527.9882,3,69,89
Sel Score: 0.85 p value: 8.111e-03 RTime: 79.125,,(no adduct),527.9884,3,69,89
Sel Score: 0.6 p value: 4.778e-02 RTime: 79.012,,(no adduct),622.9543,3,69,89
Sel Score: 0.9 p value: 2.968e-02 RTime: 80.926,,(no adduct),793.8693,2,70,90
Sel Score: 0.81 p value: 4.356e-02 RTime: 81.168,,(no adduct),793.3685,2,71,91
Sel Score: 0.7 p value: 5.133e-02 RTime: 81.382,,(no adduct),580.2944,3,71,91
Sel Score: 0.95 p value: 3.431e-02 RTime: 82.293,,(no adduct),793.4301,2,72,92
Sel Score: 0.63 p value: 1.122e-01 RTime: 83.824,,(no adduct),621.3034,3,73,93
Sel Score: 0.73 p value: 9.452e-03 RTime: 84.16,,(no adduct),619.3704,2,74,94
Sel Score: 0.7 p value: 8.771e-02 RTime: 84.902,,(no adduct),617.9617,3,74,94
Sel Score: 0.93 p value: 3.453e-02 RTime: 85.217,,(no adduct),462.2235,2,75,95
Sel Score: 0.67 p value: 1.844e-02 RTime: 85.318,,(no adduct),481.6175,3,75,95
Sel Score: 0.64 p value: 1.088e-01 RTime: 85.035,,(no adduct),617.6301,3,75,95
Sel Score: 0.93 p value: 3.280e-02 RTime: 86.033,,(no adduct),463.7642,2,76,96
Sel Score: 0.66 p value: 1.253e-01 RTime: 87.525,,(no adduct),480.2323,2,77,97
Sel Score: 0.66 p value: 1.253e-01 RTime: 87.88,,(no adduct),480.2367,2,77,97
Sel Score: 0.69 p value: 5.066e-02 RTime: 88.601,,(no adduct),918.923,2,78,98
Sel Score: 0.79 p value: 2.342e-02 RTime: 89.609,,(no adduct),847.4325,2,79,99
Sel Score: 0.61 p value: 1.310e-01 RTime: 90.098,,(no adduct),912.4272,2,80,100
Sel Score: 0.62 p value: 7.017e-02 RTime: 92.187,,(no adduct),593.617,3,82,102
Sel Score: 0.78 p value: 1.170e-01 RTime: 94.258,,(no adduct),593.6184,3,84,104
Sel Score: 0.86 p value: 1.090e-01 RTime: 95.705,,(no adduct),568.2813,3,85,105
Sel Score: 0.58 p value: 9.643e-02 RTime: 95.864,,(no adduct),891.42,2,85,105
Sel Score: 0.7 p value: 6.261e-03 RTime: 96.096,,(no adduct),901.4475,2,86,106
Sel Score: 0.61 p value: 7.815e-02 RTime: 96.255,,(no adduct),465.2133,2,86,106
Sel Score: 0.6 p value: 1.182e-01 RTime: 96.602,,(no adduct),895.9284,2,86,106
Sel Score: 0.86 p value: 7.758e-02 RTime: 97.546,,(no adduct),464.2365,2,87,107
Sel Score: 0.74 p value: 1.142e-01 RTime: 97.492,,(no adduct),463.2067,2,87,107
Sel Score: 0.74 p value: 1.142e-01 RTime: 97.003,,(no adduct),463.2067,2,87,107
Sel Score: 0.59 p value: 1.196e-01 RTime: 97.82,,(no adduct),466.228,2,87,107
Sel Score: 0.66 p value: 2.032e-02 RTime: 98.764,,(no adduct),626.8948,2,88,108
Sel Score: 0.63 p value: 1.167e-01 RTime: 98.32,,(no adduct),886.9252,2,88,108
Sel Score: 0.6 p value: 7.990e-02 RTime: 99.93,,(no adduct),627.8829,2,89,109
Sel Score: 0.67 p value: 9.530e-02 RTime: 100.829,,(no adduct),943.0716,2,90,110
Sel Score: 0.55 p value: 2.350e-02 RTime: 100.361,,(no adduct),935.0782,2,90,110
Sel Score: 0.7 p value: 2.340e-02 RTime: 117.911,,(no adduct),490.6818,2,107,120
Sel Score: 0.71 p value: 8.166e-02 RTime: 118.602,,(no adduct),498.6707,2,108,120
Sel Score: 0.7 p value: 2.340e-02 RTime: 118.651,,(no adduct),490.6818,2,108,120
Sel Score: 0.69 p value: 6.427e-02 RTime: 118.738,,(no adduct),506.1551,2,108,120
Sel Score: 0.69 p value: 6.427e-02 RTime: 118.526,,(no adduct),506.1554,2,108,120
Sel Score: 0.69 p value: 6.427e-02 RTime: 118.415,,(no adduct),506.1553,2,108,120
Sel Score: 0.69 p value: 6.427e-02 RTime: 118.836,,(no adduct),506.1553,2,108,120
Sel Score: 0.69 p value: 6.427e-02 RTime: 118.371,,(no adduct),506.1551,2,108,120
Sel Score: 0.69 p value: 6.427e-02 RTime: 118.47,,(no adduct),506.1548,2,108,120
Sel Score: 0.68 p value: 1.302e-01 RTime: 118.556,,(no adduct),506.6568,2,108,120
