Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"EScore: 0.82 RTime: 23.532 Area: 9007365.170950629 All areas: [10151813.762120804, 9305563.732749226, 7564718.017981855, 1190458.1066779057, 2459245.196122286, 2278680.7252398483] p-value: 0.0037663895529618605 original RTs: [0, 1406.593743305973, 1418.167786913877, 0, 0, 0]",,(no adduct),409.9519,4.0,13,33
"EScore: 0.82 RTime: 25.342 Area: 21941074.629562646 All areas: [30061653.062139556, 17613947.457066495, 18147623.369481895, 4250259.433878024, 3785690.365528861, 6441325.417666123] p-value: 0.047141340529169136 original RTs: [0, 0, 1522.1051132360453, 0, 1504.4342429651947, 0]",,(no adduct),408.4748,4.0,15,35
"EScore: 0.82 RTime: 49.218 Area: 34095401.654976614 All areas: [33547789.77442558, 32258283.071476854, 36480132.1190274, 13097314.64295225, 6457101.382845434, 2988268.699011485] p-value: 0.005523536234833152 original RTs: [0, 0, 0, 3014.4927697139424, 0, 0]",,(no adduct),417.9809,4.0,39,59
"EScore: 0.82 RTime: 21.852 Area: 6407063.898414847 All areas: [6739418.8907518685, 4909523.651155592, 7572249.153337085, 1840211.2473993157, 1180652.0736909662, 1228929.7902433872] p-value: 0.018306064002250415 original RTs: [0, 1311.141235889403, 0, 0, 0, 0]",,(no adduct),446.9715,2.0,11,31
"EScore: 0.81 RTime: 28.736 Area: 15804118.43577064 All areas: [18455578.02271176, 11983902.39648851, 16972874.888111647, 3500797.333056481, 3583329.4654866206, 3752565.430190392] p-value: 0.024684114928480532 original RTs: [0, 0, 1727.185007990809, 0, 0, 0]",,(no adduct),438.7076,4.0,18,38
"EScore: 0.81 RTime: 23.39 Area: 4269358.629596754 All areas: [3493174.7592836083, 4242147.593639762, 5072753.535866891, 274490.71157553047, 1875109.6457236963, 856728.970154933] p-value: 0.007499376312452948 original RTs: [0, 0, 1404.175327809413, 0, 0, 0]",,(no adduct),439.2079,2.0,13,33
"EScore: 0.8 RTime: 29.285 Area: 14849278.140103279 All areas: [16802173.991227094, 11983893.012037957, 15761767.417044783, 2418670.7747428473, 3640873.952354638, 4732367.423775219] p-value: 0.0074997424304776876 original RTs: [1741.1419477977136, 1745.653463363505, 0, 0, 0, 0]",,(no adduct),438.7072,2.0,19,39
"EScore: 0.8 RTime: 24.194 Area: 31386263.659599174 All areas: [32980544.986679755, 32554007.671213277, 28624238.320904493, 10265494.393823713, 4472999.371867582, 8078939.623074676] p-value: 0.0004924069549664865 original RTs: [0, 1451.6584595162433, 0, 0, 0, 0]",,(no adduct),440.242,4.0,14,34
"EScore: 0.8 RTime: 36.609 Area: 13551906.164778419 All areas: [15304349.656487811, 10130571.655681182, 15220797.182166263, 5689009.5881649675, 1.05674, 4189199.914077699] p-value: 0.013150820420664618 original RTs: [0, 0, 0, 0, 2192.1115719610716, 0]",,(no adduct),465.4854,4.0,26,46
"EScore: 0.8 RTime: 28.378 Area: 30369458.29091848 All areas: [28664804.139247496, 34891182.07034944, 27552388.66315851, 8636918.057640111, 4972123.828040973, 8758540.414631369] p-value: 0.002744656709132636 original RTs: [0, 1702.6972881793317, 0, 0, 0, 0]",,(no adduct),441.7435,4.0,18,38
"EScore: 0.8 RTime: 35.589 Area: 49427896.50724795 All areas: [49094345.29419434, 54091861.78094438, 45097482.44660513, 14615752.336209642, 11442053.969820525, 10999389.268008478] p-value: 0.00151302170513623 original RTs: [0, 2102.6388423174703, 2174.1723469492536, 0, 0, 0]",,(no adduct),445.7275,4.0,25,45
"EScore: 0.8 RTime: 35.942 Area: 28710757.487913907 All areas: [25141305.638134085, 23274830.383599106, 37716136.442008525, 7491934.600884521, 6131003.5550495805, 7913891.258804281] p-value: 0.039943437429763154 original RTs: [2168.277001873285, 0, 0, 0, 2114.4586994196547, 0]",,(no adduct),537.6262,3.0,25,45
"EScore: 0.8 RTime: 38.129 Area: 53729095.628688924 All areas: [48910423.181601375, 70675797.21936901, 41601066.48509638, 13370377.178750055, 10192537.513938371, 17358521.73925242] p-value: 0.03819177563822691 original RTs: [0, 2350.6142767364386, 2321.8399516411614, 2264.112995441899, 0, 0]",,(no adduct),442.7272,2.0,28,48
"EScore: 0.8 RTime: 39.918 Area: 90125941.00887394 All areas: [86495288.17095912, 83725440.36851297, 100157094.48714973, 20586495.38175238, 19481705.257945962, 28654032.014745135] p-value: 0.0010818044858218227 original RTs: [2343.62551187046, 0, 0, 0, 0, 2415.29950557845]",,(no adduct),400.222,2.0,29,49
"EScore: 0.8 RTime: 22.863 Area: 12117028.862203708 All areas: [9691103.731037483, 15546276.992843103, 11113705.862730535, 4401526.499147151, 2593022.179799975, 2318689.236517529] p-value: 0.025011446114823928 original RTs: [0, 1371.785548591782, 0, 0, 0, 0]",,(no adduct),430.4873,2.0,12,32
"EScore: 0.8 RTime: 25.65 Area: 22989649.933659006 All areas: [27325737.722773008, 25127714.708007973, 16515497.37019605, 6564249.64110053, 7672184.521075686, 3500620.9527944718] p-value: 0.023976719504307863 original RTs: [1537.1516599316672, 0, 1522.5654411258731, 1758.997415397964, 1402.1175216455435, 1478.8967238847772]",,(no adduct),425.7379,2.0,15,35
"EScore: 0.79 RTime: 45.46 Area: 50711671.99139593 All areas: [67927838.50838757, 44556648.08543876, 39650529.38036148, 15680911.085306242, 10951694.187891528, 12993962.889131417] p-value: 0.047046264430345326 original RTs: [2706.660492016566, 0, 0, 0, 0, 0]",,(no adduct),574.9729,3.0,35,55
"EScore: 0.79 RTime: 18.423 Area: 3068018.090348856 All areas: [3357529.4906021305, 3183249.8740468994, 2663274.9063975387, 713956.0875585264, 950986.4879647882, 743236.8388729678] p-value: 0.0041777446397836355 original RTs: [0, 0, 0, 0, 0, 1080.7837099999758]",,(no adduct),428.4917,4.0,8,28
"EScore: 0.79 RTime: 39.803 Area: 54324259.431363404 All areas: [47950298.957765184, 63486522.501213804, 51535956.83511124, 14444587.249056548, 13848065.243763, 14409716.24615691] p-value: 0.013333342539563732 original RTs: [0, 2388.1708436740955, 0, 0, 0, 0]",,(no adduct),404.7128,2.0,29,49
"EScore: 0.79 RTime: 26.694 Area: 20273717.36157781 All areas: [22082990.85403424, 21812632.551037036, 16925528.679662157, 6844782.975544998, 5520941.975672458, 3634973.6107630334] p-value: 0.003786572187070049 original RTs: [1578.8509000468262, 1699.2441994037963, 0, 0, 0, 1478.7431262266919]",,(no adduct),435.9777,2.0,16,36
"EScore: 0.79 RTime: 26.999 Area: 13751292.217188748 All areas: [12990422.108730305, 16878091.68495803, 11385362.857877912, 2204023.830244016, 4028677.9267677097, 4744191.407561857] p-value: 0.013126359787360488 original RTs: [0, 1619.9502882387196, 0, 0, 0, 0]",,(no adduct),442.9727,4.0,16,36
"EScore: 0.79 RTime: 49.229 Area: 62150793.30932942 All areas: [82996604.75395752, 46136657.99861335, 57319117.175417386, 14125538.044332884, 21547494.33472384, 14172138.184008716] p-value: 0.046915389852937715 original RTs: [0, 0, 0, 3053.570919778237, 2894.9401536951045, 2980.650161670886]",,(no adduct),528.2761,3.0,39,59
"EScore: 0.79 RTime: 39.932 Area: 39493137.69064086 All areas: [47811138.25453549, 39003816.72392476, 31664458.093462337, 9265994.24151878, 14048602.97605668, 8676679.195851186] p-value: 0.016171195543603873 original RTs: [2372.7163184303263, 0, 0, 0, 0, 0]",,(no adduct),453.7257,4.0,29,49
"EScore: 0.79 RTime: 41.435 Area: 28845559.194473345 All areas: [24138289.82691696, 32780921.69869249, 29617466.057810597, 7245269.064015368, 11314156.3741812, 4817106.593734345] p-value: 0.003415798906033044 original RTs: [2415.0289821047313, 0, 2543.0374671586846, 0, 0, 0]",,(no adduct),504.6081,3.0,31,51
"EScore: 0.79 RTime: 45.394 Area: 45678491.04847064 All areas: [41851671.740133986, 50257870.55620345, 44925930.84907448, 9690666.658900322, 18053112.33683393, 9665048.357747298] p-value: 0.0009355446791299097 original RTs: [0, 0, 2733.6922776348815, 0, 0, 0]",,(no adduct),522.9436,3.0,35,55
"EScore: 0.78 RTime: 22.19 Area: 11650070.515907163 All areas: [9212636.457950842, 13012916.656437248, 12724658.433333402, 1408929.8176555675, 4909388.469755052, 3273529.007315322] p-value: 0.006564999938907988 original RTs: [0, 1331.4136589669677, 0, 0, 0, 0]",,(no adduct),408.9756,4.0,12,32
"EScore: 0.78 RTime: 27.511 Area: 26588381.655771557 All areas: [30627348.11269459, 24105549.225657087, 25032247.628962997, 8708623.84355985, 9867594.939748934, 3469611.622621139] p-value: 0.0024640574788315625 original RTs: [0, 1702.8124819223563, 0, 0, 1583.7110414730319, 0]",,(no adduct),403.7238,2.0,17,37
"EScore: 0.78 RTime: 49.424 Area: 8490398.122569345 All areas: [6633323.781593287, 9158053.973504983, 9679816.612609766, 3873938.1387898414, 3186013.1501987344, 1.69163] p-value: 0.017355295789232984 original RTs: [0, 0, 2977.1958933799187, 0, 0, 0]",,(no adduct),407.9615,2.0,39,59
"EScore: 0.78 RTime: 27.647 Area: 24512010.20078561 All areas: [24910622.53784202, 23388035.084949017, 25237372.979565803, 7983294.957192753, 6345138.754647652, 6115703.269568492] p-value: 2.7326252487713228e-05 original RTs: [0, 0, 0, 1728.3448592974835, 0, 0]",,(no adduct),411.9713,2.0,17,37
"EScore: 0.78 RTime: 56.154 Area: 14128498.53773929 All areas: [16495585.244558599, 15346100.811507791, 10543809.557151478, 2644545.161183979, 6504264.381833525, 2697322.1409014994] p-value: 0.013208128553068342 original RTs: [3353.8793465682966, 0, 3382.597015738899, 0, 0, 0]",,(no adduct),797.9147,2.0,46,66
"EScore: 0.78 RTime: 27.949 Area: 20821185.79294529 All areas: [25980062.18458972, 17580504.989127412, 18902990.205118738, 6830673.651671252, 6809202.357894747, 3989336.6877648956] p-value: 0.01940703898175182 original RTs: [0, 0, 1679.6459009166192, 0, 0, 0]",,(no adduct),391.9781,2.0,17,37
"EScore: 0.78 RTime: 21.616 Area: 8543209.146233954 All areas: [10109465.707396789, 9461963.52312474, 6058198.208180332, 790108.4641537279, 2612814.637525013, 3844914.3671885454] p-value: 0.020094220173126974 original RTs: [0, 1289.15561256523, 1304.8435952506095, 0, 0, 0]",,(no adduct),391.9611,4.0,11,31
"EScore: 0.78 RTime: 31.881 Area: 50714924.88815496 All areas: [63756502.71397059, 53185392.30126541, 35202879.649228886, 18772873.77897979, 12776135.129318135, 11546798.16769229] p-value: 0.04099462337841456 original RTs: [0, 0, 1946.9135208200555, 2009.219890148608, 1904.4177395739498, 1838.69281803216]",,(no adduct),423.7262,4.0,21,41
"EScore: 0.78 RTime: 47.681 Area: 15621674.281529188 All areas: [17237768.335633717, 14014712.922168864, 15612541.58678498, 7898558.602741961, 4495989.902113643, 1090418.6990110285] p-value: 0.01630563644343011 original RTs: [0, 0, 0, 2922.8346890397775, 0, 0]",,(no adduct),399.4709,4.0,37,57
"EScore: 0.78 RTime: 20.026 Area: 5870711.145381808 All areas: [7777061.3420786215, 5888190.161396272, 3946881.932670532, 590269.9846459306, 1467681.6109319916, 3011204.8380445363] p-value: 0.04187839656395995 original RTs: [0, 0, 1200.9183162437512, 0, 0, 0]",,(no adduct),424.7147,2.0,10,30
