Compound,m/z,z,p value,specificity
"EScore: 0.75 RTime: 1684.277 Areas: [24957754.893984076, 36059120.86964443, 39180512.059380725, 25335230.916930735, 7054441.753794895, 25193596.28574011]",406.4653,2.0,0.048926410882160105,12ca5
"EScore: 0.75 RTime: 1791.467 Areas: [18758083.488807958, 25332945.377846822, 29124693.46400869, 21257555.09865078, 11921099.150946653, 13259079.013583155]",407.7485,4.0,0.041542939490060604,12ca5
"EScore: 0.75 RTime: 2396.626 Areas: [13201041.253900578, 21865747.46886917, 20073947.737228654, 16214162.077986564, 29964509.637147535, 14680074.14686662]",447.9793,2.0,0.026385473442205584,12ca5
"EScore: 0.75 RTime: 1762.395 Areas: [35658225.44866612, 17744077.050193787, 41218299.94684801, 8805679.904979764, 10629267.67009642, 19916498.999713805]",458.2487,2.0,0.009078065649390465,12ca5
"EScore: 0.75 RTime: 2137.154 Areas: [55892397.18548465, 21765743.58267604, 15987087.600968834, 17442247.085101873, 44926679.83624147, 16546424.895579414]",473.2484,4.0,0.042853476840391085,12ca5
"EScore: 0.75 RTime: 761.773 Areas: [91061626.39661153, 59853643.67995322, 19696905.492035195, 24161906.60555098, 13289987.910902804, 20577043.324884966]",458.7612,2.0,0.04492110306455693,12ca5
"EScore: 0.75 RTime: 1824.874 Areas: [35085601.427266136, 39148231.63438784, 21449079.99064803, 53159576.71968626, 46490454.160379335, 11825555.409701161]",405.232,4.0,0.02603640726724535,12ca5
"EScore: 0.74 RTime: 1657.061 Areas: [7466946.289530892, 19627584.267494608, 19529248.21855506, 26879173.051462803, 12073225.346131725, 8440200.918689677]",444.2285,4.0,0.027392678988683257,12ca5
"EScore: 0.74 RTime: 2248.098 Areas: [54215629.856995195, 40823734.81698099, 39040215.55312236, 31877516.725989733, 22502423.21348582, 20869399.023393586]",347.0027,5.0,0.02230281745162778,12ca5
"EScore: 0.74 RTime: 1197.389 Areas: [24576977.203381732, 9056922.249047723, 10074915.665267078, 3271712.1117058746, 16466243.089092081, 5189633.352845632]",427.4859,4.0,0.03241087809430378,12ca5
"EScore: 0.74 RTime: 1810.566 Areas: [25898778.09785691, 42012112.0243778, 50443624.06396924, 49865858.94589732, 34390142.63695838, 14932059.707913838]",388.7192,2.0,0.020709847387834573,12ca5
"EScore: 0.74 RTime: 2384.595 Areas: [1.9517099999999998, 26744303.3547675, 96144844.50285397, 23492117.66605681, 23244231.02002316, 26128311.546069365]",404.233,4.0,0.02518913330474385,12ca5
"EScore: 0.74 RTime: 1695.62 Areas: [26069350.37425544, 8470737.90181738, 16783978.460101828, 7962686.860401606, 23260773.7613259, 34088557.714530155]",450.9837,4.0,0.0044087514711665735,12ca5
"EScore: 0.74 RTime: 2250.488 Areas: [15410388.001141367, 25613228.569344867, 20253938.716090832, 26472653.168374147, 32543423.73900713, 13182986.176146213]",401.4563,2.0,0.013472801980818377,12ca5
"EScore: 0.74 RTime: 2195.663 Areas: [19573431.49544439, 60153113.29003751, 18160105.691943813, 29148331.459995754, 13867152.120700989, 28259677.3108742]",445.2381,2.0,0.0006242677435973846,12ca5
"EScore: 0.74 RTime: 2230.271 Areas: [57822953.25846328, 42606485.529737525, 29394149.10920769, 29030508.10863031, 17628135.53901899, 27724718.17015215]",389.4625,2.0,0.027791660174820827,12ca5
"EScore: 0.74 RTime: 1614.769 Areas: [18414688.663499683, 25668921.68645359, 10476266.647145668, 84104229.7559194, 24783210.935854673, 19201174.955055222]",358.5943,5.0,0.035068020362379104,12ca5
"EScore: 0.74 RTime: 2335.564 Areas: [58098522.53852916, 13831267.767860752, 10929323.422358818, 18330924.538886145, 25922372.015427176, 5320460.615376445]",416.715,4.0,0.04865304255652505,12ca5
"EScore: 0.74 RTime: 2956.308 Areas: [12350695.10281906, 30411644.504121367, 31533560.87341432, 19417566.34858444, 25074691.542995144, 13936931.852952374]",497.9317,3.0,0.019986863887678646,12ca5
"EScore: 0.74 RTime: 2417.215 Areas: [54119388.89254413, 34832682.61794095, 22762668.222340968, 11199403.355326697, 26959525.439514592, 22364272.394838635]",401.9678,4.0,0.04317480180471906,12ca5
"EScore: 0.74 RTime: 1665.53 Areas: [54803549.58268517, 48786593.912770465, 19819647.916387048, 16689825.530117052, 24698534.187594328, 21753103.005013697]",387.9725,4.0,0.01620727821025111,12ca5
"EScore: 0.74 RTime: 1597.023 Areas: [13180841.65259202, 29543726.77221494, 6881939.284066528, 15699075.329778163, 28579331.078064546, 13334093.226127954]",408.9905,4.0,0.014719569090318723,12ca5
"EScore: 0.74 RTime: 1978.049 Areas: [22043852.430575695, 75591967.89791168, 29776751.16301094, 44032960.267629266, 21259932.561907887, 17033478.883834712]",457.2327,4.0,0.037660175330756905,12ca5
"EScore: 0.74 RTime: 1632.002 Areas: [25321713.740337983, 18769831.876799285, 11910461.796949219, 14339512.36393478, 17675793.510858312, 6344830.615444573]",424.4724,2.0,0.03691559318253514,12ca5
"EScore: 0.74 RTime: 2579.705 Areas: [57935264.45602806, 94154148.32186845, 58311721.628476016, 51670312.88026013, 12188981.315853236, 17286387.99437722]",573.3166,3.0,0.048616948337593585,12ca5
"EScore: 0.74 RTime: 2358.806 Areas: [26006377.26453206, 58908596.684175424, 21963815.391059753, 25718112.096329644, 20110972.194366, 24202984.099074747]",437.738,2.0,0.04591984871040647,12ca5
"EScore: 0.74 RTime: 2991.393 Areas: [22598174.877960987, 59363424.60188415, 58199873.043860726, 50886040.89694471, 21240535.778704565, 27093081.21092707]",545.9551,3.0,0.002383067398594377,12ca5
"EScore: 0.74 RTime: 1609.616 Areas: [36443689.50909705, 11563780.934079781, 7583974.457288475, 46873364.679961026, 31652298.88320393, 45687846.237393506]",447.9894,2.0,0.01769696094855203,12ca5
"EScore: 0.74 RTime: 2440.809 Areas: [31164752.167518593, 21960813.36806835, 18991751.33326586, 8734154.992005968, 13958328.164458876, 58324340.086596385]",536.2924,3.0,0.00702989575018672,12ca5
"EScore: 0.74 RTime: 2521.241 Areas: [67704367.10870811, 16263314.218685085, 11086183.951783242, 24118842.10930027, 11598164.571567817, 33410512.1253065]",534.9556,3.0,0.03288488606662072,12ca5
"EScore: 0.74 RTime: 1601.024 Areas: [70748618.25696205, 97275072.86282821, 69333140.60195087, 47666519.36024698, 28654956.539971694, 38598243.890868165]",423.9686,4.0,0.01204696950082778,12ca5
"EScore: 0.74 RTime: 1698.708 Areas: [71876661.79497308, 25287525.41300127, 88379288.24307495, 24668325.699948438, 16305955.300074417, 63815136.446683094]",443.4893,2.0,0.00934911661401442,12ca5
"EScore: 0.73 RTime: 1977.379 Areas: [15407740.09478594, 16984155.544398557, 18994852.626695175, 10387602.849532008, 16091975.075976232, 17295168.319081265]",467.4954,2.0,0.04824835069439468,12ca5
"EScore: 0.73 RTime: 1984.267 Areas: [40322990.6506181, 106309930.82981992, 28035771.118533753, 39868852.452668525, 18850927.20465951, 20489746.226246398]",458.7328,4.0,0.049181833137965,12ca5
"EScore: 0.73 RTime: 1997.979 Areas: [21349870.01713621, 44799350.24980808, 29245610.13819246, 21216571.208010897, 14110126.460210262, 18792658.49195812]",521.953,3.0,0.044226991810741904,12ca5
"EScore: 0.73 RTime: 2712.683 Areas: [23456529.813883778, 20757351.655277263, 34072674.36477284, 12452805.556239722, 17083468.75360798, 26792003.920784038]",550.2994,3.0,0.032036252973874496,12ca5
"EScore: 0.73 RTime: 2418.878 Areas: [23767226.989692744, 28396452.790298533, 54946295.38108423, 18538127.386995725, 23817089.83879383, 26933961.340712372]",558.9559,3.0,0.016232234180299482,12ca5
"EScore: 0.73 RTime: 1220.459 Areas: [38765183.555295564, 37436949.166002445, 44262225.51481538, 23275306.383857787, 23799294.55763153, 34891400.251022875]",381.4633,4.0,0.016418901633082544,12ca5
"EScore: 0.73 RTime: 3376.549 Areas: [9265043.360185722, 19089220.11296691, 14972447.369824398, 12384679.71241483, 8373807.857453642, 16527530.642026806]",552.9469,3.0,0.008118783854335138,12ca5
"EScore: 0.73 RTime: 2261.146 Areas: [24250477.037017282, 25107787.294236466, 41673525.18710901, 22644057.230652355, 10846327.431389723, 17321776.43866103]",439.4875,4.0,0.008735649321561224,12ca5
"EScore: 0.73 RTime: 2961.704 Areas: [15556913.735332722, 13065527.971996114, 19772643.149692267, 33532862.28391151, 6994016.74330999, 15184614.112915203]",465.2384,4.0,0.04071492110912437,12ca5
"EScore: 0.73 RTime: 1960.421 Areas: [10826820.023656763, 26972308.59834465, 24036542.8586337, 19586626.029918008, 15612893.95726503, 29389981.916224558]",435.9918,2.0,0.006258645173206401,12ca5
"EScore: 0.73 RTime: 3091.962 Areas: [27749976.308181904, 17665208.87246357, 42410760.04436258, 39454184.17478604, 13106243.328932159, 15360853.65556322]",540.2898,3.0,0.04666725036635221,12ca5
"EScore: 0.73 RTime: 2965.21 Areas: [25778822.746948957, 28654097.736135818, 35282023.52408112, 41825812.928350426, 18881466.828026555, 17108197.98888407]",434.4811,4.0,0.018832334923486436,12ca5
"EScore: 0.73 RTime: 2560.675 Areas: [21045669.21405118, 18669127.78033726, 29127657.807316232, 11760146.959328663, 11230967.662672454, 19681458.42367254]",428.9782,2.0,0.03469110711890978,12ca5
"EScore: 0.73 RTime: 2157.553 Areas: [34712149.041066214, 18926969.784525372, 19543722.677735623, 41778078.85593741, 18536963.871952273, 14904235.438895345]",426.7261,2.0,0.000644151781218159,12ca5
"EScore: 0.73 RTime: 1872.812 Areas: [26917825.74502966, 32907090.360548258, 20032577.77238129, 31769351.15780345, 15734203.227181291, 42417397.140460506]",389.9736,4.0,0.0019816076656036887,12ca5
"EScore: 0.73 RTime: 2268.53 Areas: [43724818.76828543, 24568111.625150766, 11319468.338677203, 16545329.986877866, 11570443.571084391, 27198952.175337773]",394.7232,4.0,0.009568630743133702,12ca5
"EScore: 0.73 RTime: 2237.214 Areas: [9301585.478528012, 29903030.795186225, 23910381.514091916, 39430733.67168092, 8724222.975748397, 5325665.850204048]",431.4779,4.0,0.04477059058537201,12ca5
"EScore: 0.73 RTime: 2996.651 Areas: [13651914.511729922, 4523636.3180421535, 7646148.317566962, 19183709.37294915, 7011882.165273534, 13441856.0408164]",574.9479,3.0,0.04867918635650382,12ca5
"EScore: 0.73 RTime: 1220.037 Areas: [100601067.56317815, 94386242.31438819, 66283993.75485721, 86282163.03307274, 104852525.42122726, 16455335.896970194]",370.0061,5.0,0.04698001696723001,12ca5
"EScore: 0.73 RTime: 2516.059 Areas: [16431328.068484364, 1.1468099999999999, 110209528.13250142, 37125259.511151955, 34765145.22313016, 15087045.095358359]",455.2355,2.0,0.01881114164479133,12ca5
"EScore: 0.73 RTime: 2443.185 Areas: [23397100.454202924, 15847586.047883285, 30164260.932445116, 39887456.60863881, 23875996.778617676, 21997040.27174406]",430.7169,4.0,0.004029259637316313,12ca5
"EScore: 0.73 RTime: 1517.346 Areas: [23715825.535033867, 9290081.23596817, 11643418.353005048, 9662710.820222003, 6403705.268730159, 1.28953]",454.7535,2.0,0.002193574187777476,12ca5
"EScore: 0.73 RTime: 1544.602 Areas: [11636242.014663594, 20688788.02386373, 25226445.695414755, 8621439.224366017, 2298738.160544435, 6375717.173951488]",402.9582,4.0,0.0011751654050371676,12ca5
"EScore: 0.73 RTime: 2343.605 Areas: [36567486.49624668, 35299857.22978201, 35138706.44199541, 43570601.54792679, 15785779.57279391, 31521196.549344234]",423.9827,2.0,0.03590341475750673,12ca5
"EScore: 0.73 RTime: 3273.838 Areas: [16064184.979014045, 75070931.7102817, 33083461.463291943, 29650218.522048846, 26100977.12237263, 27222916.501840003]",492.2748,3.0,0.012507163030733846,12ca5
"EScore: 0.73 RTime: 1495.302 Areas: [35477488.38788984, 85795821.45635445, 85124521.42330897, 60652713.16351396, 31387432.3827929, 21151277.469169818]",421.4844,2.0,0.00238830175515562,12ca5
"EScore: 0.73 RTime: 2199.379 Areas: [9651406.626272954, 7081565.84277387, 8183494.745093881, 4034632.9814449996, 3545250.445795925, 4412058.363617363]",452.7363,2.0,0.03663697310221949,12ca5
"EScore: 0.73 RTime: 2607.966 Areas: [50639069.49797184, 76684840.06539887, 42625606.81679952, 51236485.765937366, 15905755.36106982, 37229352.58884441]",416.7135,2.0,0.03561158337525293,12ca5
"EScore: 0.73 RTime: 2552.385 Areas: [27297154.57525879, 58940370.397641554, 18373829.938791897, 10737730.59953469, 9518994.478765117, 7198050.397118419]",406.2246,2.0,0.008017930063814679,12ca5
"EScore: 0.73 RTime: 1599.751 Areas: [67427116.95586637, 29094731.954344865, 89878009.18672006, 45535930.79157623, 16005800.7913137, 41037390.753636956]",445.7404,4.0,0.005537714722682178,12ca5
"EScore: 0.73 RTime: 1294.933 Areas: [54725877.94041659, 88979769.92487222, 31107934.89004545, 72468507.61285786, 10508927.818817455, 21253630.892849855]",419.7408,2.0,0.01930487911681571,12ca5
"EScore: 0.73 RTime: 2615.94 Areas: [21421616.69870815, 20428502.181608323, 6054751.413436608, 2976133.9525148347, 21565224.177616864, 17030513.039081953]",396.2273,2.0,0.03200436440836745,12ca5
"EScore: 0.73 RTime: 2338.063 Areas: [26125376.286532648, 22946254.720021416, 19805476.087244056, 15065594.748100411, 17422279.61126744, 12811540.658865226]",404.7329,4.0,0.029010714373611468,12ca5
"EScore: 0.73 RTime: 1802.852 Areas: [21192770.05886568, 22306320.766504508, 54480589.5760915, 12668367.707966117, 46110764.01369929, 22225199.46982602]",431.9772,4.0,0.0320374799238544,12ca5
"EScore: 0.72 RTime: 1622.322 Areas: [28249636.599206056, 27020188.98957634, 1.15761, 32220734.878695317, 17190027.257378303, 14860937.49729188]",418.9672,4.0,0.040275170937343924,12ca5
"EScore: 0.72 RTime: 2734.507 Areas: [57675491.5609659, 23114532.137435418, 56595821.58730142, 23798354.347839337, 27791501.048544984, 31418851.321776584]",534.626,3.0,0.00242486715846431,12ca5
"EScore: 0.72 RTime: 1653.822 Areas: [10535822.236664448, 8188582.57322634, 10330120.306240562, 8404703.595329922, 17872762.72851382, 7972338.669906485]",461.4883,2.0,0.026707890836471532,12ca5
"EScore: 0.72 RTime: 2332.027 Areas: [28276777.662170608, 26340476.475424744, 21469707.414654177, 21939814.01973733, 39576526.21692805, 47874674.097960316]",391.2233,2.0,0.0333617990085194,12ca5
"EScore: 0.72 RTime: 3201.99 Areas: [70716074.31910038, 30669743.04573467, 75443626.63182886, 10768966.69159779, 18848279.367865797, 42955525.92425242]",553.9567,3.0,0.040835462276758085,12ca5
"EScore: 0.72 RTime: 3046.951 Areas: [44588847.33397691, 28927299.651591625, 42865632.87364824, 39844746.38608378, 21987878.7386082, 28005281.308180757]",460.7394,2.0,0.0024032410421441614,12ca5
"EScore: 0.72 RTime: 2088.228 Areas: [25786360.159350317, 21606899.173380338, 15842829.622003531, 55023111.48829664, 13901818.84424789, 18661969.12664792]",457.9849,2.0,0.045798951283485774,12ca5
"EScore: 0.72 RTime: 2311.808 Areas: [30104570.802669585, 29431073.109380964, 61785047.29276427, 41681502.19262471, 43901209.62638236, 12547868.961376222]",424.9744,4.0,0.01737347438966419,12ca5
"EScore: 0.72 RTime: 3832.569 Areas: [44596423.50705927, 6178637.5507225115, 8616980.944642907, 18477027.592822704, 1501191.8389540538, 13836028.442307409]",552.9605,3.0,0.0056298074862256966,12ca5
"EScore: 0.72 RTime: 1682.058 Areas: [18269462.65138387, 12687835.70128109, 27409488.753929216, 9299328.608180694, 6858019.441175723, 6508288.69835471]",344.3935,5.0,0.014757560919526897,12ca5
"EScore: 0.72 RTime: 1306.306 Areas: [63952346.077700704, 21507424.822536547, 91549074.08374082, 77850909.67228802, 17713116.666546434, 32509241.665197268]",450.2346,2.0,0.004287060747420152,12ca5
"EScore: 0.72 RTime: 2234.308 Areas: [39624859.01878735, 28045267.0870026, 15898445.369388996, 20371089.961768154, 16708210.826322002, 29816421.686263446]",413.7134,2.0,0.010560760053167917,12ca5
"EScore: 0.72 RTime: 1623.743 Areas: [44701781.951736994, 68510012.78113621, 28657758.177786738, 28930645.207803793, 8418339.09832713, 20732369.63169911]",453.4911,2.0,0.0065283163142661315,12ca5
"EScore: 0.72 RTime: 3385.949 Areas: [38289906.664060466, 78203530.53180486, 31600063.788938344, 39994081.08447716, 30766855.77454735, 26958708.97712778]",556.9668,3.0,0.03743512242195076,12ca5
"EScore: 0.72 RTime: 2697.105 Areas: [37151576.08984863, 20168088.091364566, 15928735.191565102, 16099995.360447219, 13486761.996695217, 22378396.69554449]",403.4752,4.0,0.033317628178729033,12ca5
"EScore: 0.72 RTime: 1599.508 Areas: [29423232.21549658, 24524495.852815025, 58284397.789243035, 70142996.40546414, 11163507.621699195, 30116112.323098786]",408.9654,4.0,0.04130834768271189,12ca5
"EScore: 0.72 RTime: 3495.01 Areas: [12198712.118887428, 8912793.175847637, 11051394.703326838, 14511003.43827357, 8029989.69432707, 2682409.1035151216]",529.313,3.0,0.023841144048996208,12ca5
"EScore: 0.72 RTime: 3588.665 Areas: [20840781.921644617, 21050571.74715604, 41763680.941892594, 20242699.885202162, 23012350.639693905, 52928172.17696356]",595.9715,3.0,0.019494880516215334,12ca5
"EScore: 0.72 RTime: 1904.584 Areas: [49163342.433590665, 31666845.246227466, 28660642.091268595, 52411759.867454104, 14339905.619502045, 13727792.370918246]",398.9745,2.0,0.04984637523736888,12ca5
"EScore: 0.72 RTime: 1653.473 Areas: [13220128.508136801, 30212092.886647385, 19494751.108982123, 9595311.059485167, 8444220.313525714, 11481951.850969668]",426.2455,2.0,0.013539480350123683,12ca5
"EScore: 0.72 RTime: 2075.198 Areas: [14652338.41049635, 24384071.35360083, 34047056.84582003, 16659696.854296966, 12737219.15470823, 15665610.182854561]",431.2508,2.0,0.028829807400239795,12ca5
"EScore: 0.72 RTime: 1134.031 Areas: [33540745.798835117, 82057877.22735503, 19150798.859607536, 11568209.625102509, 47720644.04826946, 33203526.219503257]",409.7244,4.0,0.04735217479972615,12ca5
"EScore: 0.72 RTime: 2853.811 Areas: [36474161.06836546, 28423569.59277664, 20385368.849658787, 44794082.69107345, 11553281.634436425, 31413821.985940006]",564.6321,3.0,0.04196135832134731,12ca5
"EScore: 0.72 RTime: 1241.813 Areas: [25266749.90278622, 56837493.11608674, 76633537.2270813, 52809868.905077495, 39689951.301653735, 40417550.89802782]",422.4762,4.0,0.029610860316314616,12ca5
"EScore: 0.72 RTime: 3306.915 Areas: [35112282.00850301, 29792206.350401253, 59964599.40034551, 10453492.10434833, 22655487.672905833, 17752550.32096552]",427.2383,2.0,0.020983984559348818,12ca5
"EScore: 0.72 RTime: 1599.357 Areas: [62728716.107872985, 32938361.659700874, 20729949.54526265, 13644096.786945721, 13653097.842116153, 34695060.48432953]",396.2217,2.0,0.04920532927678329,12ca5
"EScore: 0.72 RTime: 1670.299 Areas: [54864924.566205524, 23881369.400932364, 23269296.115973398, 25258588.622200716, 29367779.030987177, 36916182.62033209]",395.9667,2.0,0.02343642019421162,12ca5
"EScore: 0.72 RTime: 2495.147 Areas: [42423088.58189783, 61421671.885631286, 19269296.94714007, 16574131.24626646, 16240343.062776476, 60061424.84755291]",539.2924,3.0,0.008118502400627123,12ca5
"EScore: 0.71 RTime: 2282.463 Areas: [32013684.021903038, 35040547.15853545, 14190034.553631943, 15405877.801137924, 32323679.578825776, 13989367.529269602]",472.7451,2.0,0.012694416763871464,12ca5
"EScore: 0.71 RTime: 2345.827 Areas: [27874208.82312624, 38926822.342484124, 32160771.893724162, 16750082.092714263, 10468981.514643934, 20139347.994379014]",569.6357,3.0,0.04261264513796981,12ca5
"EScore: 0.71 RTime: 1287.252 Areas: [2462148.328657012, 7909560.437653194, 2906277.283070403, 681081.3309367386, 1596139.7447020677, 2280654.381821933]",426.2096,4.0,0.03990629218614834,12ca5
"EScore: 0.71 RTime: 3269.685 Areas: [29412991.1886909, 80046369.76474029, 36494031.65073982, 31147434.259491663, 32202292.679200593, 38946957.006320365]",518.2963,3.0,0.04277869003883052,12ca5
"EScore: 0.71 RTime: 2492.689 Areas: [30252814.015314527, 31770554.80262304, 22735866.131036825, 15399130.5443739, 19664443.936579715, 31940228.04422623]",436.9727,4.0,0.04041653799054549,12ca5
"EScore: 0.71 RTime: 1408.361 Areas: [26320278.558809746, 12706525.242984759, 12642862.166528663, 14743686.650986288, 15364290.73648691, 5198381.96143821]",426.9825,4.0,0.0276711203095425,12ca5
"EScore: 0.71 RTime: 2305.506 Areas: [16190399.294433316, 28196362.48014498, 15049820.642436929, 20202319.871382155, 9817994.62686546, 8137917.996770775]",384.2103,2.0,0.02305319048204958,12ca5
"EScore: 0.71 RTime: 1291.949 Areas: [12973375.254587892, 25791021.944835473, 15813975.006436478, 22003237.194648247, 27229083.54359028, 20547730.370143328]",421.472,4.0,0.013460796424792176,12ca5
"EScore: 0.71 RTime: 2671.443 Areas: [17397849.207889367, 9578862.578579359, 13788236.305421136, 14693112.62852463, 26068691.233085155, 7620692.723983465]",427.7432,2.0,0.013694021694022514,12ca5
"EScore: 0.71 RTime: 2286.521 Areas: [28856361.480876908, 12963661.288989158, 37794836.27685008, 64962465.32513725, 29151558.249768585, 19640583.60832461]",389.729,2.0,0.03454359336152675,12ca5
"EScore: 0.71 RTime: 1709.193 Areas: [30272455.428766277, 14258222.226112796, 11002520.09971041, 19743981.033083044, 32045932.31635255, 16410306.544843862]",387.2209,4.0,0.034394104688129236,12ca5
"EScore: 0.71 RTime: 2439.108 Areas: [27399760.664968066, 22536913.969062027, 86877840.46592452, 30335359.435712375, 22908133.87788306, 51115433.36482658]",459.475,2.0,0.04616261758427637,12ca5
"EScore: 0.71 RTime: 2301.233 Areas: [12052875.60503503, 16449965.87039982, 7336498.58034645, 23319359.894910462, 12527024.68429404, 18847685.8912304]",415.9697,4.0,0.0008980934465715214,12ca5
"EScore: 0.71 RTime: 2579.257 Areas: [31080123.49603128, 61649838.532956086, 30160829.22208326, 36991059.40611226, 24551107.388989124, 34158199.835015334]",534.2658,3.0,0.015302442693587454,12ca5
"EScore: 0.71 RTime: 1527.522 Areas: [30989377.346224457, 26422192.937493913, 22499947.020109273, 26932436.71528087, 27786778.57684238, 14617790.68387679]",421.2203,2.0,0.04395421051960603,12ca5
"EScore: 0.71 RTime: 1098.53 Areas: [24136310.100456115, 53720294.54300964, 25715496.069678478, 55364336.88516341, 12926073.712442437, 67173218.23994827]",415.4779,2.0,0.031853900297642436,12ca5
"EScore: 0.71 RTime: 1193.841 Areas: [31911834.119781356, 28355555.366173293, 48295376.05448786, 35445543.270734616, 12830623.617765738, 22150389.103317976]",428.2448,2.0,0.030939908630680704,12ca5
"EScore: 0.71 RTime: 1526.454 Areas: [31250284.810381196, 15388792.21260441, 14869984.599689662, 13417571.404840454, 27593366.20299216, 14099869.997989831]",447.9875,4.0,0.022336435477496065,12ca5
"EScore: 0.71 RTime: 2522.001 Areas: [12924742.45089356, 8228029.921142052, 4800494.132250476, 4739440.00125559, 6628444.824329884, 7925487.550641809]",532.6165,3.0,0.017144856880441345,12ca5
"EScore: 0.71 RTime: 1640.691 Areas: [25828234.68758806, 93009658.07427749, 61198751.97417454, 40234748.26550767, 30211053.982562877, 41360466.1885391]",436.9908,4.0,0.01078622326456025,12ca5
"EScore: 0.71 RTime: 2603.629 Areas: [48106850.1010675, 115074220.52446714, 88405802.8740497, 34930116.28591333, 69680295.971368, 23974836.5995782]",464.9821,2.0,0.0061403821972561235,12ca5
"EScore: 0.71 RTime: 2575.851 Areas: [32369266.952851087, 21132746.205620863, 12875393.746067272, 1.13209, 10366113.112597272, 15547698.200992048]",439.4807,2.0,0.02806198379557014,12ca5
"EScore: 0.71 RTime: 2565.254 Areas: [23730039.765972175, 24245661.662021995, 36747267.928378575, 18401985.085335217, 22493119.230889518, 34124611.89089458]",529.2779,3.0,0.0050976355036517285,12ca5
"EScore: 0.71 RTime: 3336.23 Areas: [10667704.504396135, 18366337.014012523, 12103159.314004134, 21005398.335309494, 6584688.466433364, 10518056.28114808]",535.6102,3.0,0.04063044147668485,12ca5
"EScore: 0.71 RTime: 1253.189 Areas: [30162106.236392893, 23175227.54620961, 20939189.09905786, 37619479.98388138, 7924374.9111434575, 14749757.061074372]",420.7264,4.0,0.010117256997589263,12ca5
"EScore: 0.71 RTime: 2480.434 Areas: [12561577.597893054, 7309209.131489115, 9122380.139974784, 22078426.61152708, 16765855.730661672, 6139849.651846873]",386.9699,2.0,0.036422498794984715,12ca5
"EScore: 0.71 RTime: 1609.777 Areas: [11680111.529954236, 12731113.128448393, 14822060.690135935, 20616618.12430558, 25389419.28350736, 15526199.906801188]",418.9895,4.0,0.03624518425915073,12ca5
"EScore: 0.71 RTime: 1471.945 Areas: [20139348.848080043, 78537507.77253896, 51454280.74286389, 52085647.438452974, 12153511.708631905, 17412081.055144478]",441.9811,4.0,0.024529286540939187,12ca5
"EScore: 0.71 RTime: 2530.778 Areas: [46229743.70365347, 22670197.343065884, 102536807.8911387, 18131956.52317492, 36340050.514081165, 72656806.77720079]",406.4708,2.0,0.02906845264768935,12ca5
"EScore: 0.71 RTime: 1460.273 Areas: [95244629.55584522, 95579219.18837176, 88185592.71067296, 43352467.86412153, 40467780.331000276, 30034870.523532704]",425.9751,2.0,0.001711780377205687,12ca5
"EScore: 0.71 RTime: 2468.129 Areas: [14718731.055397235, 14092688.67978083, 9077849.068280518, 5493675.99166282, 10235766.154907458, 9480707.485947749]",453.9876,2.0,0.04271301051862273,12ca5
"EScore: 0.71 RTime: 2677.292 Areas: [366760939.5014703, 229660420.25573418, 225280620.8520971, 1239707699.72727, 1341861959.5935857, 1274160563.6184852]",468.4846,2.0,0.003508737193340759,12ca5
"EScore: 0.71 RTime: 3220.178 Areas: [32567083.966617428, 34541383.576092996, 56345601.68765526, 17685521.06380847, 30317322.026680317, 9816599.187563159]",522.9399,3.0,0.01598307495561542,12ca5
"EScore: 0.71 RTime: 2509.688 Areas: [37365992.685225144, 19520877.203744076, 25588911.918099485, 57118905.01422755, 39279660.73218657, 31833789.16599342]",542.9739,3.0,0.000800263655596307,12ca5
"EScore: 0.71 RTime: 2261.451 Areas: [29605383.976692323, 23765901.73100267, 44021022.5896376, 23500965.95096021, 33084883.976372026, 12399912.164195908]",413.9807,2.0,0.002176561268379659,12ca5
"EScore: 0.71 RTime: 2906.129 Areas: [56394472.49964054, 104207903.52504674, 58112393.78292458, 32928906.14383275, 23929755.91442246, 41120896.259976305]",528.6037,3.0,0.040841417112905176,12ca5
"EScore: 0.71 RTime: 2906.73 Areas: [13823176.952864246, 8419363.24915014, 18162071.65414076, 5694533.076488614, 8208659.846764515, 5733867.821491772]",416.9883,2.0,0.012748151545151685,12ca5
"EScore: 0.7 RTime: 1233.07 Areas: [46497728.302701816, 59845241.57161871, 68226692.3621733, 43971218.98839217, 26972246.11168246, 32419563.014794882]",398.7068,2.0,0.01153917849607151,12ca5
"EScore: 0.7 RTime: 2307.222 Areas: [28775941.725260932, 26433078.788449533, 44095237.81930961, 35128908.08670783, 11193022.394016625, 16913818.28023172]",448.9878,4.0,0.00040062014681176524,12ca5
"EScore: 0.7 RTime: 1152.311 Areas: [16664164.92742885, 12818132.797491355, 35442251.556462966, 23164842.741610248, 6518823.758982812, 8740436.818695566]",418.99,2.0,0.048608543239818607,12ca5
"EScore: 0.7 RTime: 2395.673 Areas: [73133173.11429624, 20238945.114509374, 43370742.716765024, 17903977.438863166, 10044850.565045992, 8869394.928498928]",445.7257,2.0,0.029309910306640544,12ca5
"EScore: 0.7 RTime: 2539.435 Areas: [24245595.27813402, 28525544.188383788, 11985468.911621423, 29343372.106118508, 13845722.576449916, 34458519.40751565]",408.9704,4.0,0.017996769809911318,12ca5
"EScore: 0.7 RTime: 2957.103 Areas: [26920506.497025892, 32152988.132460836, 17155319.665716667, 18752762.098402698, 23908324.9802753, 20913768.273941472]",517.95,3.0,0.02279775856990377,12ca5
