Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
EScore: 0.73 p value: 4.071e-02 RTime: 49.362,,(no adduct),465.2384,4,39,59
EScore: 0.73 p value: 1.883e-02 RTime: 49.42,,(no adduct),434.4811,4,39,59
EScore: 0.73 p value: 4.868e-02 RTime: 49.944,,(no adduct),574.9479,3,39,59
EScore: 0.7 p value: 3.179e-02 RTime: 49.81,,(no adduct),529.2817,3,39,59
EScore: 0.7 p value: 4.388e-02 RTime: 49.976,,(no adduct),419.9807,2,39,59
EScore: 0.72 p value: 2.403e-03 RTime: 50.783,,(no adduct),460.7394,2,40,60
EScore: 0.68 p value: 4.528e-02 RTime: 50.36,,(no adduct),435.2237,4,40,60
EScore: 0.68 p value: 3.479e-02 RTime: 50.873,,(no adduct),510.62,3,40,60
EScore: 0.68 p value: 4.203e-02 RTime: 50.04,,(no adduct),423.2312,2,40,60
EScore: 0.66 p value: 6.280e-04 RTime: 50.128,,(no adduct),570.6283,3,40,60
EScore: 0.65 p value: 9.950e-03 RTime: 50.554,,(no adduct),511.6252,3,40,60
EScore: 0.77 p value: 1.718e-02 RTime: 51.054,,(no adduct),439.4943,2,41,61
EScore: 0.73 p value: 4.667e-02 RTime: 51.533,,(no adduct),540.2898,3,41,61
EScore: 0.7 p value: 2.428e-02 RTime: 51.078,,(no adduct),566.9511,3,41,61
EScore: 0.68 p value: 9.800e-03 RTime: 51.403,,(no adduct),526.2758,3,41,61
EScore: 0.67 p value: 4.460e-02 RTime: 51.778,,(no adduct),438.4825,2,41,61
EScore: 0.67 p value: 4.744e-02 RTime: 51.009,,(no adduct),538.2872,3,41,61
EScore: 0.67 p value: 4.677e-02 RTime: 51.181,,(no adduct),522.6296,3,41,61
EScore: 0.66 p value: 4.371e-02 RTime: 51.035,,(no adduct),527.301,3,41,61
EScore: 0.63 p value: 4.221e-02 RTime: 51.005,,(no adduct),517.6162,3,41,61
EScore: 0.75 p value: 3.793e-03 RTime: 52.745,,(no adduct),516.2775,3,42,62
EScore: 0.68 p value: 3.417e-02 RTime: 52.339,,(no adduct),566.2928,3,42,62
EScore: 0.68 p value: 3.917e-02 RTime: 52.884,,(no adduct),433.7324,2,42,62
EScore: 0.63 p value: 4.420e-02 RTime: 52.293,,(no adduct),528.9576,3,42,62
EScore: 0.62 p value: 6.409e-03 RTime: 52.444,,(no adduct),563.3167,3,42,62
EScore: 0.59 p value: 4.536e-02 RTime: 52.717,,(no adduct),521.6198,3,42,62
EScore: 0.72 p value: 4.084e-02 RTime: 53.366,,(no adduct),553.9567,3,43,63
EScore: 0.71 p value: 1.598e-02 RTime: 53.67,,(no adduct),522.9399,3,43,63
EScore: 0.7 p value: 3.168e-02 RTime: 53.945,,(no adduct),564.9565,3,43,63
EScore: 0.69 p value: 2.681e-02 RTime: 53.487,,(no adduct),542.6061,3,43,63
EScore: 0.66 p value: 7.110e-03 RTime: 53.48,,(no adduct),482.9832,2,43,63
EScore: 0.73 p value: 1.251e-02 RTime: 54.564,,(no adduct),492.2748,3,44,64
EScore: 0.71 p value: 4.278e-02 RTime: 54.495,,(no adduct),518.2963,3,44,64
EScore: 0.7 p value: 1.925e-02 RTime: 54.457,,(no adduct),541.307,3,44,64
EScore: 0.61 p value: 1.069e-02 RTime: 54.608,,(no adduct),519.9575,3,44,64
EScore: 0.61 p value: 3.215e-02 RTime: 54.901,,(no adduct),605.6234,3,44,64
EScore: 0.6 p value: 8.095e-03 RTime: 54.427,,(no adduct),454.9988,4,44,64
EScore: 0.85 p value: 2.411e-02 RTime: 55.651,,(no adduct),603.3055,3,45,65
EScore: 0.77 p value: 2.183e-02 RTime: 55.495,,(no adduct),451.7387,2,45,65
EScore: 0.72 p value: 2.098e-02 RTime: 55.115,,(no adduct),427.2383,2,45,65
EScore: 0.71 p value: 4.063e-02 RTime: 55.604,,(no adduct),535.6102,3,45,65
EScore: 0.61 p value: 2.709e-02 RTime: 55.573,,(no adduct),569.6362,3,45,65
EScore: 0.85 p value: 1.229e-02 RTime: 56.395,,(no adduct),465.2455,2,46,66
EScore: 0.78 p value: 1.321e-02 RTime: 56.154,,(no adduct),797.9147,2,46,66
EScore: 0.73 p value: 8.119e-03 RTime: 56.276,,(no adduct),552.9469,3,46,66
EScore: 0.72 p value: 3.744e-02 RTime: 56.432,,(no adduct),556.9668,3,46,66
EScore: 0.7 p value: 3.448e-02 RTime: 56.728,,(no adduct),565.2946,3,46,66
EScore: 0.7 p value: 9.818e-03 RTime: 56.096,,(no adduct),568.6366,3,46,66
EScore: 0.69 p value: 1.205e-02 RTime: 56.612,,(no adduct),452.2254,2,46,66
EScore: 0.68 p value: 7.075e-03 RTime: 56.935,,(no adduct),517.273,3,46,66
EScore: 0.67 p value: 2.550e-02 RTime: 56.587,,(no adduct),530.622,3,46,66
EScore: 0.66 p value: 4.241e-02 RTime: 56.438,,(no adduct),476.2377,2,46,66
EScore: 0.67 p value: 3.242e-02 RTime: 57.728,,(no adduct),537.6253,3,47,67
EScore: 0.66 p value: 3.888e-02 RTime: 57.319,,(no adduct),533.9657,3,47,67
EScore: 0.63 p value: 2.233e-02 RTime: 57.958,,(no adduct),573.9582,3,47,67
EScore: 0.72 p value: 2.384e-02 RTime: 58.25,,(no adduct),529.313,3,48,68
EScore: 0.69 p value: 4.319e-02 RTime: 58.908,,(no adduct),573.6315,3,48,68
EScore: 0.69 p value: 2.332e-02 RTime: 58.982,,(no adduct),554.9568,3,48,68
EScore: 0.68 p value: 3.349e-02 RTime: 58.672,,(no adduct),588.2939,3,48,68
EScore: 0.63 p value: 2.686e-02 RTime: 58.696,,(no adduct),568.6174,3,48,68
EScore: 0.57 p value: 2.261e-02 RTime: 58.562,,(no adduct),572.6145,3,48,68
EScore: 0.72 p value: 1.949e-02 RTime: 59.811,,(no adduct),595.9715,3,49,69
EScore: 0.69 p value: 4.644e-02 RTime: 59.002,,(no adduct),553.2844,3,49,69
EScore: 0.68 p value: 2.884e-02 RTime: 59.024,,(no adduct),515.2878,3,49,69
EScore: 0.65 p value: 2.237e-03 RTime: 59.022,,(no adduct),444.9858,2,49,69
EScore: 0.62 p value: 2.565e-02 RTime: 59.34,,(no adduct),566.2792,3,49,69
EScore: 0.69 p value: 1.331e-02 RTime: 60.803,,(no adduct),454.249,2,50,70
EScore: 0.62 p value: 1.518e-02 RTime: 61.925,,(no adduct),606.9714,3,51,71
EScore: 0.69 p value: 1.007e-02 RTime: 62.678,,(no adduct),666.8951,3,52,72
EScore: 0.67 p value: 7.441e-03 RTime: 62.586,,(no adduct),520.6346,3,52,72
EScore: 0.65 p value: 9.610e-03 RTime: 62.862,,(no adduct),783.9045,2,52,72
EScore: 0.72 p value: 5.630e-03 RTime: 63.876,,(no adduct),552.9605,3,53,73
EScore: 0.64 p value: 4.605e-02 RTime: 63.282,,(no adduct),538.6203,3,53,73
EScore: 0.6 p value: 1.892e-02 RTime: 63.238,,(no adduct),551.6158,3,53,73
EScore: 0.6 p value: 2.205e-02 RTime: 64.855,,(no adduct),547.972,3,54,74
EScore: 0.57 p value: 3.398e-02 RTime: 64.718,,(no adduct),567.3284,2,54,74
EScore: 0.89 p value: 1.462e-03 RTime: 65.72,,(no adduct),941.0307,2,55,75
EScore: 0.68 p value: 4.260e-02 RTime: 65.702,,(no adduct),566.3149,3,55,75
EScore: 0.68 p value: 2.764e-02 RTime: 65.107,,(no adduct),575.2864,3,55,75
EScore: 0.75 p value: 8.982e-03 RTime: 66.17,,(no adduct),550.9415,3,56,76
EScore: 0.57 p value: 3.982e-02 RTime: 66.798,,(no adduct),560.6495,3,56,76
EScore: 0.97 p value: 6.919e-03 RTime: 67.535,,(no adduct),908.4286,2,57,77
EScore: 0.63 p value: 2.456e-02 RTime: 67.093,,(no adduct),805.4043,2,57,77
EScore: 0.6 p value: 4.885e-02 RTime: 67.556,,(no adduct),542.6479,3,57,77
EScore: 0.97 p value: 4.143e-03 RTime: 68.251,,(no adduct),908.9296,2,58,78
EScore: 0.97 p value: 7.356e-03 RTime: 69.49,,(no adduct),908.9304,2,59,79
EScore: 0.97 p value: 1.179e-02 RTime: 70.042,,(no adduct),735.5648,3,60,80
EScore: 0.95 p value: 1.144e-02 RTime: 71.085,,(no adduct),789.8664,2,61,81
EScore: 0.68 p value: 9.418e-03 RTime: 79.435,,(no adduct),977.3989,2,69,89
EScore: 0.67 p value: 1.451e-02 RTime: 79.737,,(no adduct),782.1226,2,69,89
EScore: 0.57 p value: 4.881e-02 RTime: 79.298,,(no adduct),434.2795,2,69,89
EScore: 0.67 p value: 1.731e-02 RTime: 80.959,,(no adduct),782.1223,2,70,90
EScore: 0.63 p value: 1.775e-02 RTime: 81.374,,(no adduct),478.3055,2,71,91
EScore: 0.6 p value: 2.254e-02 RTime: 84.743,,(no adduct),467.7836,4,74,94
EScore: 0.67 p value: 3.549e-02 RTime: 86.638,,(no adduct),382.2559,2,76,96
EScore: 0.67 p value: 4.031e-02 RTime: 86.112,,(no adduct),382.2558,2,76,96
