m/z,RT (min),z,Obs Mass,Specificity,P-value,Escore 12ca5,Escore Norm 12ca5,Ln(Fold Change) 12ca5,Escore Rank 12ca5,Escore Norm Rank 12ca5,Fold Change Rank 12ca5,Total Rank 12ca5,Total Norm Rank 12ca5,Escore BeadsOnly,Escore Norm BeadsOnly,Ln(Fold Change) BeadsOnly,Escore Rank BeadsOnly,Escore Norm Rank BeadsOnly,Fold Change Rank BeadsOnly,Total Rank BeadsOnly,Total Norm Rank BeadsOnly
413.9726746564047,27.25001137648177,2.0,825.9307963728094,12ca5,0.04707987816338769,0.6714611948160673,52044216.580857724,14.806114981110008,2978,882,1853,4831,2735,0.32853880518393275,25464680.40776743,-14.806114981110008,2933,8643,2442,5375,11085
377.9678839968477,38.0574074296011,4.0,1507.8424301073908,12ca5,0.02761561922257118,0.7690571978688756,98966526.37416318,19.30965382899889,2759,9729,2258,5017,11987,0.23094280213112447,29718994.869780757,-19.30965382899889,3746,3463,10132,13878,13595
408.9704036355054,42.32391749555922,4.0,1631.8525086620216,12ca5,0.017996769809911318,0.7041225924957025,186333286.37969756,26.609196251018005,2578,1984,2475,5053,4459,0.29587740750429753,78298595.00796694,0.0,7963,503,6402,14365,6905
385.7265628051627,35.19191565492794,2.0,769.4385726703254,12ca5,0.03316623822489191,0.5613613277962681,40736406.464179754,25.601547071000528,3018,8579,2050,5068,10629,0.43863867220373187,31830769.87498553,0.0,6374,4753,8930,15304,13683
387.97253247102475,27.75883427990333,4.0,1547.861024004099,12ca5,0.01620727821025111,0.7406066511571161,60175333.25993309,26.26306633558099,4934,4103,261,5195,4364,0.2593933488428839,21076074.84707726,0.0,1070,977,8137,9207,9114
409.4589888973298,22.556093510905974,4.0,1633.806849709319,12ca5,0.01986440270514355,0.6750891703504732,24916467.214140706,13.124446295118632,3193,6082,2029,5222,8111,0.3249108296495267,11991941.790858287,-13.124446295118632,7656,4426,6673,14329,11099
553.2843942957029,59.002403784097545,3.0,1656.8313534771087,12ca5,0.04644217643747071,0.6904573899728171,111294167.37672329,26.013023952011316,1002,488,4259,5261,4747,0.3095426100271829,49894877.73018023,0.0,4161,2280,7149,11310,9429
529.6266560342938,37.24526950481564,3.0,1585.8581386928813,12ca5,0.027449506272203897,0.7601641669185093,109896375.25167195,16.227401826681213,902,7504,4409,5311,11913,0.2398358330814907,34672890.22312779,-16.227401826681213,5348,10576,9445,14793,20021
442.7272494334766,38.12911227549223,2.0,883.4399459269531,12ca5,0.03819177563822691,0.7975276091000135,161187286.88606676,26.489701624084557,3718,3609,1599,5317,5208,0.20247239089998645,40921436.431940846,0.0,5222,1423,2525,7747,3948
389.4625073631564,37.17117533070461,2.0,776.9104617863128,12ca5,0.027791660174820827,0.742039634692671,115041972.1088639,26.252342083611936,547,980,4773,5320,5753,0.2579603653073291,39992835.64303011,0.0,10566,8989,5078,15644,14067
977.3988833439649,79.43495042900352,2.0,1952.78321374793,12ca5,0.00941835079970017,0.6829306275937315,286230872.1970872,17.460409686796147,510,3287,4826,5336,8113,0.31706937240626853,132890573.86487366,-17.460409686796147,2037,8160,9878,11915,18038
430.75190426898195,39.766274832350845,4.0,1718.9785111959277,12ca5,0.02623263630416558,0.6711748039991203,78651164.03731251,15.766095595050842,4088,4221,1316,5404,5537,0.32882519600087967,38533157.496628135,-15.766095595050842,2088,2451,5593,7681,8044
908.4285518687437,67.5346231487386,2.0,1814.8425507974875,12ca5,0.006918925282712196,0.966713790246065,232667811.07913035,18.033366699091395,1987,9966,3438,5425,13404,0.033286209753935106,8011295.215513146,-18.033366699091395,932,2257,1188,2120,3445
568.6174319092413,58.695836130660005,3.0,1702.830466317724,12ca5,0.02685700271742372,0.6285650758036043,79397769.13601445,26.271719909717604,3104,9420,2328,5432,11748,0.3714349241963956,46918140.21435223,0.0,3639,1902,1409,5048,3311
399.9613243039147,28.27440700579161,4.0,1595.8161913356587,12ca5,0.020423087047669014,0.6584150314388934,33631776.151741564,24.861949970416557,5356,1793,100,5456,1893,0.34158496856110654,17448127.1703971,0.0,4222,4182,10519,14741,14701
399.03068562950466,20.835421978217653,5.0,1990.1170457975234,12ca5,0.008557364107106374,0.9368947994039123,38347502.95397726,15.912762207348797,4341,2006,1149,5490,3155,0.06310520059608764,2582922.722817382,-15.912762207348797,3661,1765,4426,8087,6191
396.94988192474653,25.260553223891097,4.0,1583.770421818986,12ca5,0.017187294122962566,0.6246918195787006,11346504.193636972,23.98366580420465,5220,2972,292,5512,3264,0.37530818042129943,6816858.664690814,0.0,3774,7179,7488,11262,14667
522.9435915771754,45.39403718499038,3.0,1565.8089453215262,12ca5,0.0009355446791299097,0.7855543159249343,137035473.1454119,26.942908485223178,706,8266,4876,5582,13142,0.2144456840750658,37408827.353481546,0.0,1560,6173,2918,4478,9091
393.2386319653205,33.3398789568081,2.0,784.462710990641,12ca5,0.035615690019503286,0.6402051355515356,34647218.04413541,25.427011477227634,1127,1207,4467,5594,5674,0.3597948644484644,19471713.717145905,0.0,10743,1145,7375,18118,8520
407.46724045455113,47.097340909757655,4.0,1625.8398559382044,12ca5,0.0325165673680548,0.70321762387375,92241531.42175084,15.608214130872966,750,5735,4870,5620,10605,0.2967823761262501,38929145.03773327,-15.608214130872966,7530,7181,3984,11514,11165
519.9575359282445,54.60754446701456,3.0,1556.8507783747336,12ca5,0.010690469607828655,0.6124837984781342,51270609.77317627,15.691065570733373,839,10162,4788,5627,14950,0.3875162015218659,32438722.458256863,-15.691065570733373,10976,5818,8535,19511,14353
504.2723352423083,48.26029383621775,3.0,1509.7951763169249,12ca5,0.039138690155730425,0.526711280116242,68547372.33375162,14.831485144765436,2575,3438,3057,5632,6495,0.4732887198837579,61594842.04719656,-14.831485144765436,10656,3506,4514,15170,8020
537.6218186485403,47.703962129499786,3.0,1609.8436265356208,12ca5,0.003950696552145219,0.6787303280650774,230123472.63697326,27.478155597262248,4221,8158,1426,5647,9584,0.3212696719349226,108926460.92501837,0.0,2840,4669,1392,4232,6061
449.2383235881419,29.325726493984405,4.0,1792.9241884725675,12ca5,0.034170404374706045,0.6339343774064773,37978069.24891849,14.565476841001182,3386,8413,2279,5665,10692,0.3660656225935227,21930449.049604133,-14.565476841001182,4394,10433,9010,13404,19443
389.2118927267785,36.55822885726222,4.0,1552.818465027114,12ca5,0.0331440393796751,0.6550833181849082,79234601.20367908,27.055675174309883,2986,9423,2687,5673,12110,0.3449166818150918,41718869.910836145,0.0,5352,9152,703,6055,9855
437.9824946103279,21.536335345466377,2.0,873.9504362806557,12ca5,0.04477702160021481,0.6938057050022273,23141906.318345882,24.330833016383863,3114,7967,2591,5705,10558,0.3061942949977727,10213118.224543383,0.0,2426,9893,5592,8018,15485
399.22985478148763,43.07351712761847,2.0,796.4451566229752,12ca5,0.03464346289048463,0.5692173755522867,83726649.76234262,25.929361668061663,4327,5370,1381,5708,6751,0.43078262444771337,63364168.892141216,0.0,4505,9304,1299,5804,10603
443.22354762186586,24.594767494405048,4.0,1768.8650846074634,12ca5,0.030913059541488812,0.6817457600805954,30206555.60012185,15.224948901832601,3578,6234,2155,5733,8389,0.31825423991940466,14101098.908137735,-15.224948901832601,3670,8552,7095,10765,15647
411.96962259652605,38.22951402835959,2.0,821.9246922530521,12ca5,0.045120421681959566,0.6281005016567226,174569662.23649383,26.953389973172474,3916,39,1868,5784,1907,0.3718994983432775,103363028.1148695,0.0,6055,9306,6383,12438,15689
520.951665954154,35.19131769076941,3.0,1559.833168452462,12ca5,0.034708394641842485,0.691745069770776,42121179.2234775,26.070464657574224,647,2701,5140,5787,7841,0.30825493022922396,18770008.96733276,0.0,3968,5950,9400,13368,15350
411.4818766664216,39.70148037648644,4.0,1641.8984007856864,12ca5,0.02077978085772763,0.653509902253275,164288053.62829795,26.618310124807948,3952,10525,1851,5803,12376,0.34649009774672496,87105311.7389896,0.0,10966,9646,49,11015,9695
541.3070417208904,54.45698264796734,3.0,1620.8992957526712,12ca5,0.019252032939073013,0.7033520844115346,67844740.74835047,15.85039669504756,4179,8774,1647,5826,10421,0.2966479155884653,28614404.32564662,-15.85039669504756,1850,6233,5453,7303,11686
439.98361304293473,49.20944328296827,4.0,1755.9053462917389,12ca5,0.018980696960121866,0.6879104432650939,77540591.11150575,26.070142808948876,950,7256,4919,5869,12175,0.3120895567349062,35178429.03226118,0.0,7316,5822,7872,15188,13694
389.21208759008897,35.13486084164412,2.0,776.4096222401779,12ca5,0.02479242167520678,0.6982099186697065,65769414.88702944,15.408174625744618,5157,34,735,5892,769,0.3017900813302935,28427778.719643112,-15.408174625744618,8630,3079,1094,9724,4173
512.2806741145413,48.087535841461346,3.0,1533.8201929336237,12ca5,0.04429953096193307,0.612133170870826,90016527.26862337,26.386176892575175,375,10134,5560,5935,15694,0.38786682912917414,57037302.7673557,0.0,9176,1044,10333,19509,11377
522.9399028553589,53.669631095062975,3.0,1565.7978791560768,12ca5,0.01598307495561542,0.7055501644330132,87902126.158456,26.181108214854653,1233,6843,4703,5936,11546,0.29444983556698684,36684516.42151559,0.0,4091,9125,6219,10310,15344
374.71662659262495,33.39909145667779,4.0,1494.8374004904997,12ca5,0.024534140685915327,0.6784111474343919,30924730.343166888,25.35803875258271,3142,5836,2837,5979,8673,0.3215888525656081,14659323.60423316,0.0,9031,9805,6569,15600,16374
442.9726867195566,26.999171470645326,4.0,1767.8616409982262,12ca5,0.013126359787360488,0.7898385721057931,41253876.651566245,16.542887676126597,3904,4468,2083,5987,6551,0.21016142789420678,10976893.164573584,-16.542887676126597,5079,6452,8391,13470,14843
551.0518841757327,21.32719689203626,4.0,2200.1784308229307,12ca5,0.00010352630409089194,0.9897525012182596,66861731.706076026,26.521786116763707,975,4524,5074,6049,9598,0.010247498781740349,692259.4419915205,0.0,6898,3923,10792,17690,14715
424.7416956821285,30.293095035025726,4.0,1694.937676848514,12ca5,0.036411908128518224,0.6737935364141678,85875490.79484278,16.18209149823636,4032,9158,2105,6137,11263,0.3262064635858323,41575258.06787232,-16.18209149823636,1175,8645,9773,10948,18418
409.7216590774052,47.96154083543188,4.0,1634.8575304296207,12ca5,0.03438702732305447,0.654473985022338,58404840.03402821,25.893522533381745,4817,4126,1330,6147,5456,0.3455260149776621,30834520.690194905,0.0,9820,1713,7530,17350,9243
588.2939147254178,58.67228683587067,3.0,1761.8599147662535,12ca5,0.03348948298094484,0.6824116029555687,92754882.05813956,15.19954899072768,4208,10800,1949,6157,12749,0.3175883970444313,43167311.60974678,-15.19954899072768,9027,1014,2473,11500,3487
372.80409784795296,12.125574934318259,5.0,1858.984106889765,12ca5,0.01073292461419746,0.9808143950985774,48872901.78286834,16.941202634381163,2203,4378,3964,6167,8342,0.019185604901422668,955997.5757675413,-16.941202634381163,8301,10904,5503,13804,16407
571.3099274349621,48.75001439834171,3.0,1710.9079528948864,12ca5,0.04324578539588647,0.6433981684579573,100083958.38687374,17.085312641884467,4574,8924,1609,6183,10533,0.3566018315420428,55471284.53019358,-17.085312641884467,4692,6573,2851,7543,9424
497.9317267893107,49.27180139863183,3.0,1490.773350957932,12ca5,0.019986863887678646,0.741517763450024,74971435.28656559,15.293301888247472,5278,1663,930,6208,2593,0.25848223654997604,26133944.762254287,-15.293301888247472,7406,786,2877,10283,3663
534.2658397274829,42.98761668334151,3.0,1599.7756897724487,12ca5,0.015302442693587454,0.7099328725839912,65019202.29906489,26.164135659705405,1254,1821,4964,6218,6785,0.2900671274160088,26565797.931182314,0.0,6885,1835,9515,16400,11350
439.49431480965893,51.05435910868834,2.0,876.9740766793178,12ca5,0.017177060912122014,0.7652337657064053,91056679.47141036,17.651930134996014,414,7973,5820,6234,13793,0.2347662342935946,27935298.603882473,-17.651930134996014,7129,7918,9339,16468,17257
517.2729973750951,56.93539359626542,3.0,1548.7971627152851,12ca5,0.007075398551822179,0.678797611498706,50197014.12460383,25.695850165843037,2319,7159,3961,6280,11120,0.32120238850129396,23752883.863066856,0.0,543,9457,10320,10863,19777
443.4893232566619,28.311794259557807,2.0,884.9640935733238,12ca5,0.00934911661401442,0.7355729170438041,64662519.26802864,16.023419970672805,6171,1634,131,6302,1765,0.2644270829561959,23245175.223906986,-16.023419970672805,10760,9634,8569,19329,18203
